,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,"19,605","19,401","19,057","19,554","26,573","28,795","28,522","29,033","30,184","29,498","28,636","28,501","29,446","30,118","30,149","30,740","33,021","34,334","33,442","33,793","34,528","34,591","17,162","34,339","31,336","30,364","30,370","31,438","32,779","34,030","34,262","33,901","33,756","32,597","32,449","33,382","34,862","35,415","35,422","36,707"
Revenue Growth (YoY),5.14%,5.94%,6.22%,6.68%,35.54%,48.42%,49.67%,48.48%,13.59%,2.44%,0.40%,-1.83%,-2.45%,2.10%,5.28%,7.86%,12.14%,14.00%,10.92%,9.93%,4.56%,0.75%,-48.68%,1.62%,-9.24%,-12.22%,76.96%,-8.45%,4.60%,12.07%,12.82%,7.83%,2.98%,-4.21%,-5.29%,-1.53%,3.28%,8.64%,9.16%,9.96%
Cost of Revenue,"13,955","13,961","13,730","14,258","19,691","21,314","21,428","21,614","22,317","22,065","21,481","21,385","21,885","22,973","22,809","23,399","24,925","26,554","25,867","26,152","26,773","27,138","11,852","27,077","24,318","24,406","24,047","24,808","25,998","26,877","26,758","26,326","26,047","26,025","26,038","26,429","27,807","28,826","28,947","29,937"
Gross Profit,"5,650","5,440","5,327","5,296","6,882","7,481","7,094","7,419","7,867","7,433","7,155","7,116","7,561","7,145","7,340","7,341","8,096","7,780","7,575","7,641","7,755","7,453","5,310","7,262","7,018","5,958","6,323","6,630","6,781","7,153","7,504","7,575","7,709","6,572","6,411","6,953","7,055","6,589","6,475","6,770"
"Selling, General & Admin","4,569","4,551","4,493","4,456","5,606","6,080","6,258","5,951","6,007","5,903","6,049","5,686","6,124","5,712","6,291","5,910","6,321","6,235","6,228","6,280","6,320","6,235","4,723","6,262","5,909","7,884","5,773","5,792","6,029","6,116","6,650","6,391","6,565","7,019","7,320","13,158","6,934","7,123","6,990","6,851"
Other Operating Expenses,-136,-135,-152,-214,-101,0,0,0,496,-3,-34,0,-42,-84,8,0,-202,0,-191,-39,-83,0,-164,0,0,0,0,0,0,0,"1,139",-100,-103,-127,-88,-53,-75,-58,-65,-42
Operating Expenses,"4,433","4,416","4,341","4,242","5,505","6,080","6,258","5,951","6,503","5,900","6,015","5,686","6,082","5,628","6,299","5,910","6,119","6,235","6,037","6,241","6,237","6,235","4,559","6,262","5,909","7,884","5,773","5,792","6,029","6,116","7,789","6,291","6,462","6,892","7,232","13,105","6,859","7,065","6,925","6,809"
Operating Income,"1,217","1,024",986,"1,054","1,377","1,401",836,"1,468","1,364","1,533","1,140","1,430","1,479","1,517","1,041","1,431","1,977","1,545","1,538","1,400","1,518","1,218",751,"1,000","1,109","-1,926",550,838,752,"1,037",-285,"1,284","1,247",-320,-821,"-6,152",196,-476,-450,-39
Interest Expense / Income,37,35,43,55,144,151,255,138,140,147,171,173,172,155,193,149,151,157,159,161,181,187,121,166,156,148,150,136,137,545,88,86,100,108,105,110,141,173,155,99
Other Expense / Income,73,-82,805,-172,"-1,200",-460,619,53,-7,-39,-268,-17,1,32,-80,234,-26,-63,-292,-64,-45,-150,-62,-43,-142,-323,-183,"1,217",-453,-951,"-1,586","-2,657",92,-475,-276,"-1,094",-718,-437,-274,3
Pretax Income,"1,107","1,071",138,"1,171","2,433","1,710",-38,"1,277","1,231","1,425","1,237","1,274","1,306","1,330",928,"1,048","1,852","1,451","1,671","1,303","1,382","1,181",692,877,"1,095","-1,751",583,-515,"1,068","1,443","1,213","3,855","1,055",47,-650,"-5,168",773,-212,-331,-141
Income Tax,391,357,359,321,391,408,-64,167,301,322,207,220,246,168,126,227,503,109,159,180,226,156,15,32,149,-43,210,-207,42,246,586,275,172,-242,-235,"-1,447",70,-330,-151,-74
Net Income,716,714,-221,850,"2,042","1,302",26,"1,110",930,"1,103","1,030","1,054","1,060","1,162",802,821,"1,349","1,342","1,512","1,123","1,156","1,025",677,845,946,"-1,708",373,-308,"1,026","1,197",627,"3,580",883,289,-415,"-3,721",703,118,-180,-67
Net Income Growth,-5.29%,14.42%,-,22.30%,185.20%,82.35%,-,30.59%,-54.46%,-15.28%,3861.54%,-5.05%,13.98%,5.35%,-22.14%,-22.11%,27.26%,15.49%,88.53%,36.78%,-14.31%,-23.62%,-55.22%,-24.76%,-18.17%,-,-44.90%,-,8.46%,-,68.10%,-,-13.94%,-75.86%,-,-,-20.39%,-59.17%,-,-
Shares Outstanding (Basic),952,955,956,946,"1,044","1,091","1,092","1,089","1,080","1,081","1,083","1,082","1,080","1,077","1,055","1,006",991,992,975,948,928,910,900,891,885,875,867,865,864,865,865,866,864,864,864,864,863,863,864,863
Shares Outstanding (Diluted),964,968,968,956,"1,055","1,102","1,103","1,099","1,088","1,088","1,089","1,088","1,086","1,083","1,058","1,011",996,995,978,951,931,911,901,893,886,875,867,865,866,867,867,868,865,865,866,864,863,864,864,863
Shares Change,1.08%,0.90%,1.11%,-0.57%,9.44%,13.93%,13.91%,14.92%,3.20%,-1.29%,-1.20%,-0.94%,-0.27%,-0.51%,-2.92%,-7.09%,-8.29%,-8.06%,-7.50%,-5.90%,-6.51%,-8.45%,-7.92%,-6.18%,-4.86%,-3.93%,-3.73%,-3.06%,-2.25%,-0.96%,-0.01%,0.27%,-0.05%,-0.20%,-0.16%,-0.46%,-0.21%,-0.17%,-0.24%,-0.07%
EPS (Basic),0.75,0.75,-0.23,0.90,1.96,1.19,-0.03,1.02,0.86,1.02,0.95,0.97,0.98,1.08,0.77,0.82,1.36,1.35,1.55,1.18,1.25,1.13,0.76,0.95,1.07,-1.95,0.43,-0.36,1.19,1.38,0.73,4.13,1.02,0.33,-0.48,-4.31,0.81,0.14,-0.21,-0.08
EPS (Diluted),0.74,0.74,-0.23,0.89,1.93,1.18,-0.04,1.01,0.85,1.01,0.94,0.97,0.98,1.07,0.76,0.81,1.36,1.35,1.54,1.18,1.24,1.13,0.76,0.95,1.07,-1.95,0.43,-0.36,1.19,1.38,0.72,4.13,1.02,0.33,-0.48,-4.31,0.81,0.14,-0.21,-0.08
EPS Growth,-6.33%,13.85%,-,23.61%,160.81%,59.46%,-,13.48%,-55.96%,-14.41%,-,-3.96%,15.29%,5.94%,-19.15%,-16.49%,38.78%,26.17%,102.63%,45.68%,-8.82%,-16.30%,-50.65%,-19.49%,-13.71%,-,-43.42%,-,11.21%,-,67.44%,-,-14.29%,-76.09%,-,-,-20.59%,-57.58%,-,-
Free Cash Flow,"1,072",833,"1,099",696,998,"1,575","1,144",392,"2,036","1,857","2,237",147,"2,596","1,582","1,579",625,"1,917","1,921","2,433",-10,412,"1,567","1,923",674,"1,105",657,"1,674",764,"1,100","1,445",867,645,669,"1,258",-407,-117,248,-545,555,-787
Free Cash Flow Per Share,1.13,0.87,1.15,0.74,0.96,1.44,1.05,0.36,1.89,1.72,2.07,0.14,2.40,1.47,1.50,0.62,1.93,1.94,2.50,-0.01,0.44,1.72,2.14,0.76,1.25,0.75,1.93,0.88,1.27,1.67,1.00,0.74,0.78,1.46,-0.47,-0.14,0.29,-0.63,0.64,-0.91
Dividend Per Share,0.315,0.315,0.338,0.338,0.338,0.338,0.360,0.360,0.360,0.360,0.375,0.375,0.375,0.375,0.400,0.400,0.400,0.400,0.440,0.440,0.440,0.440,0.458,0.458,0.458,0.458,0.468,0.468,0.468,0.468,0.477,0.477,0.477,0.477,0.480,0.480,0.480,0.480,0.480,0.480
Dividend Growth,14.55%,14.55%,7.30%,7.30%,7.30%,7.30%,6.51%,6.51%,6.51%,6.51%,4.17%,4.17%,4.17%,4.17%,6.67%,6.67%,6.67%,6.67%,10.00%,10.00%,10.00%,10.00%,4.09%,4.09%,4.09%,4.09%,2.18%,2.18%,2.18%,2.18%,1.92%,1.92%,1.92%,1.92%,0.63%,0.63%,0.63%,0.63%,0%,0%
Gross Margin,28.82%,28.04%,27.95%,27.08%,25.90%,25.98%,24.87%,25.55%,26.06%,25.20%,24.99%,24.97%,25.68%,23.72%,24.35%,23.88%,24.52%,22.66%,22.65%,22.61%,22.46%,21.55%,30.94%,21.15%,22.40%,19.62%,20.82%,21.09%,20.69%,21.02%,21.90%,22.34%,22.84%,20.16%,19.76%,20.83%,20.24%,18.61%,18.28%,18.44%
Operating Margin,6.21%,5.28%,5.17%,5.39%,5.18%,4.87%,2.93%,5.06%,4.52%,5.20%,3.98%,5.02%,5.02%,5.04%,3.45%,4.66%,5.99%,4.50%,4.60%,4.14%,4.40%,3.52%,4.38%,2.91%,3.54%,-6.34%,1.81%,2.67%,2.29%,3.05%,-0.83%,3.79%,3.69%,-0.98%,-2.53%,-18.43%,0.56%,-1.34%,-1.27%,-0.11%
Profit Margin,3.65%,3.68%,-1.16%,4.35%,7.68%,4.52%,0.09%,3.82%,3.08%,3.74%,3.60%,3.70%,3.60%,3.86%,2.66%,2.67%,4.09%,3.91%,4.52%,3.32%,3.35%,2.96%,3.94%,2.46%,3.02%,-5.63%,1.23%,-0.98%,3.13%,3.52%,1.83%,10.56%,2.62%,0.89%,-1.28%,-11.15%,2.02%,0.33%,-0.51%,-0.18%
Free Cash Flow Margin,5.47%,4.29%,5.77%,3.56%,3.76%,5.47%,4.01%,1.35%,6.75%,6.30%,7.81%,0.52%,8.82%,5.25%,5.24%,2.03%,5.81%,5.60%,7.28%,-0.03%,1.19%,4.53%,11.20%,1.96%,3.53%,2.16%,5.51%,2.43%,3.36%,4.25%,2.53%,1.90%,1.98%,3.86%,-1.25%,-0.35%,0.71%,-1.54%,1.57%,-2.14%
Effective Tax Rate,35.32%,33.33%,260.14%,27.41%,16.07%,23.86%,-,13.08%,24.45%,22.60%,16.73%,17.27%,18.84%,12.63%,13.58%,21.66%,27.16%,7.51%,9.52%,13.81%,16.35%,13.21%,2.17%,3.65%,13.61%,-,36.02%,-,3.93%,17.05%,48.31%,7.13%,16.30%,-514.89%,-,-,9.06%,-,-,-
EBITDA,"1,475","1,444",496,"1,545","3,084","2,299",695,"1,797","1,813","2,019","1,855","1,866","1,890","1,898","1,531","1,613","2,445","2,050","2,300","1,954","2,063","1,890","1,339","1,520","1,743","-1,125","1,213",96,"1,678","2,495","1,819","4,441","1,679",633,-57,"-4,563","1,474",558,429,574
EBITDA Margin,7.52%,7.44%,2.60%,7.90%,11.61%,7.98%,2.44%,6.19%,6.01%,6.84%,6.48%,6.55%,6.42%,6.30%,5.08%,5.25%,7.40%,5.97%,6.88%,5.78%,5.97%,5.46%,7.80%,4.43%,5.56%,-3.71%,3.99%,0.31%,5.12%,7.33%,5.31%,13.10%,4.97%,1.94%,-0.18%,-13.67%,4.23%,1.58%,1.21%,1.56%
Depreciation & Amortization,331,338,315,319,507,438,478,382,442,447,447,419,412,413,410,416,442,442,470,490,500,522,526,477,492,478,480,475,473,507,518,500,524,478,488,495,560,597,605,616
EBIT,"1,144","1,106",181,"1,226","2,577","1,861",217,"1,415","1,371","1,572","1,408","1,447","1,478","1,485","1,121","1,197","2,003","1,608","1,830","1,464","1,563","1,368",813,"1,043","1,251","-1,603",733,-379,"1,205","1,988","1,301","3,941","1,155",155,-545,"-5,058",914,-39,-176,-42
EBIT Margin,5.84%,5.70%,0.95%,6.27%,9.70%,6.46%,0.76%,4.87%,4.54%,5.33%,4.92%,5.08%,5.02%,4.93%,3.72%,3.89%,6.07%,4.68%,5.47%,4.33%,4.53%,3.95%,4.74%,3.04%,3.99%,-5.28%,2.41%,-1.21%,3.68%,5.84%,3.80%,11.63%,3.42%,0.48%,-1.68%,-15.15%,2.62%,-0.11%,-0.50%,-0.11%
