,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Net Income,"1,930","2,796","3,317","3,661","1,992","2,706","3,109","3,613","2,046","1,330","3,378","3,562","2,964","2,808","4,516",-687,"4,454","5,006","6,398","5,195","3,974","4,179","5,990","6,905","5,661","5,105","4,276","5,857","3,361","5,061","6,823","4,623","8,113",-454,"1,019",-664,"-2,758","1,481",297,"2,669"
Depreciation & Amortization,"2,007","2,170","2,198","2,174","2,099","2,191","2,275","2,146","2,015","1,917","1,928","1,930","1,946","1,988","2,055","2,140","2,196","2,122","2,274","2,493","2,625","2,554","2,679","2,968","3,050","3,063","3,123","3,003","2,902","2,857","2,959","3,074","3,348","3,148","3,252","3,287","2,366","2,276","2,447","2,513"
Share-Based Compensation,276,245,237,268,346,221,303,435,448,364,324,308,397,328,326,307,433,387,383,343,389,470,431,415,449,492,452,461,425,619,543,449,707,892,793,736,739,922,772,796
Other Operating Activities,-712,242,-59,-332,-22,"-1,678",48,-766,-454,234,128,"2,350","-1,409",-417,-633,"5,481",-799,-102,-220,"-1,131","-2,029",384,"1,611",-400,"-3,002","2,497",328,"1,049","-1,340",264,-421,"-2,743","-6,277","-2,777","-4,034","4,344","-2,132","-1,871","2,308","-1,354"
Operating Cash Flow,"3,501","5,453","5,693","5,771","4,415","3,440","5,735","5,428","4,055","3,845","5,758","8,150","3,898","4,707","6,264","7,241","6,284","7,413","8,835","6,900","4,959","7,587","10,711","9,888","6,158","11,157","8,179","10,370","5,348","8,801","9,904","5,403","5,891",809,"1,030","7,703","-1,785","2,808","5,824","4,624"
Operating Cash Flow Growth,-18.30%,15.48%,-0.66%,-4.42%,26.11%,-36.92%,0.74%,-5.94%,-8.15%,11.77%,0.40%,50.15%,-3.87%,22.42%,8.79%,-11.15%,61.21%,57.49%,41.04%,-4.71%,-21.09%,2.35%,21.23%,43.30%,24.18%,47.05%,-23.64%,4.87%,-13.15%,-21.12%,21.09%,-47.90%,10.15%,-90.81%,-89.60%,42.57%,-,247.10%,465.44%,-39.97%
Capital Expenditures,"-2,689","-2,828","-2,445","-2,143","-2,025","-1,767","-1,206","-2,328","-1,346","-2,286","-2,463","-3,530","-1,952","-2,778","-2,979","-4,069","-2,910","-4,530","-3,851","-3,890","-3,321","-3,554","-4,672","-4,666","-3,268","-3,408","-3,716","-4,061","-4,388","-3,868","-4,441","-7,632","-4,604","-7,242","-7,299","-5,905","-7,413","-5,888","-5,753","-6,696"
Acquisitions,-108,-29,-56,-741,-57,-467,-14,-375,"-14,569",-50,-532,-319,0,924,"-12,299",0,0,0,0,358,0,0,0,"-1,958",0,0,0,123,0,0,0,0,"6,544",35,0,0,0,0,0,0
Change in Investments,-98,"-1,430","1,464",586,"1,628",841,"-8,224","5,630",172,"-1,915",211,-458,-880,325,"8,038",-822,"-1,441","2,988",765,"1,544",838,113,"1,251",-62,-125,"-7,129","2,451","-2,088","1,521","-2,947","-6,186","2,325","-3,919","8,587","3,672","1,194","-1,843","3,357","-1,701",-77
Other Investing Activities,146,21,51,394,5,98,277,-199,223,81,101,863,54,91,924,-339,-440,349,-349,168,-239,153,-489,"2,201",-343,-73,499,-386,866,-98,-2,567,-660,"-1,160",-944,"1,470",735,-277,60,"1,455"
