,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28,Current
Market Capitalization,"10,513","10,827","11,313","12,455","14,622","15,994","16,089","15,372","19,094","18,746","22,692","17,733","17,481","19,558","16,994","22,076","25,803","22,217","21,466","20,256","23,009","25,921","23,014","26,440","20,606","18,327","22,146","21,434","23,910","26,820","23,147","24,237","28,905","36,569","37,133","35,505","33,260","34,005","33,596","23,813","31,236"
Market Cap Growth,15.33%,-0.93%,-7.06%,-3.99%,39.09%,47.72%,42.22%,23.42%,30.58%,17.21%,41.04%,15.36%,-8.45%,4.33%,-25.11%,24.50%,47.61%,13.59%,26.32%,-8.24%,-10.83%,16.67%,7.21%,30.53%,-10.44%,-29.30%,-3.77%,-18.94%,16.03%,46.34%,4.52%,13.08%,20.89%,36.35%,60.42%,46.49%,15.07%,-7.01%,-9.53%,-32.93%,-
Enterprise Value,"11,015","11,193","11,585","12,804","14,441","15,699","23,131","22,604","25,700","25,143","28,896","24,079","22,932","24,697","22,058","27,399","30,383","26,782","25,861","24,592","26,828","35,503","32,617","36,069","30,051","26,948","30,639","30,052","32,086","34,982","32,056","33,252","37,837","45,210","46,377","45,351","42,675","43,211","43,363","33,986","41,409"
PE Ratio,17.62,18.00,18.91,20.56,24.40,30.15,51.73,59.15,67.61,42.07,31.79,22.07,19.51,22.63,18.32,22.17,15.05,13.27,12.52,11.53,-14.46,-17.47,-14.59,-16.49,24.92,22.72,24.94,22.28,17.82,18.26,15.54,17.61,21.77,24.55,23.69,21.95,20.59,24.68,27.57,20.47,27.20
PS Ratio,1.34,1.36,1.39,1.49,1.70,1.82,1.65,1.22,1.23,1.02,1.11,0.87,0.84,0.94,0.80,1.03,1.16,0.99,0.94,0.88,1.01,1.12,0.99,1.13,0.87,0.76,0.90,0.86,0.94,1.04,0.90,0.93,1.10,1.37,1.37,1.28,1.17,1.18,1.15,0.80,1.05
PB Ratio,8.98,8.22,7.81,7.86,8.19,8.55,3.98,3.71,4.33,4.01,4.67,3.51,3.24,3.49,2.90,3.61,3.59,3.02,2.81,2.55,4.08,4.50,3.92,4.32,3.29,2.81,3.25,3.08,3.28,3.62,3.30,3.35,3.75,4.44,4.42,4.29,3.80,3.82,3.72,2.65,3.47
P/FCF Ratio,22.70,19.21,19.92,24.12,23.63,27.78,72.57,131.27,59.20,49.96,27.01,19.85,15.78,15.11,14.31,21.11,29.38,29.15,25.35,17.36,24.24,22.58,25.18,35.39,24.73,15.92,15.17,13.15,13.09,18.70,20.25,22.65,70.72,101.64,326.87,-675.00,92.13,71.13,65.03,36.08,47.32
P/OCF Ratio,13.24,12.55,13.17,15.27,15.51,17.87,29.09,29.26,23.79,19.46,15.06,11.93,10.45,10.91,10.19,13.71,17.09,15.14,13.38,10.29,13.03,13.01,12.50,15.29,11.02,8.28,8.99,8.28,8.80,11.59,11.48,12.11,20.19,25.87,30.54,30.96,20.60,18.60,16.65,10.31,13.52
Debt / Equity Ratio,0.66,0.57,0.51,0.48,0.38,4.18,2.06,2.01,1.67,1.57,1.50,1.40,1.17,1.12,0.98,0.94,0.79,0.69,0.66,0.63,0.76,1.80,1.75,1.65,1.60,1.60,1.51,1.41,1.32,1.31,1.38,1.35,1.29,1.20,1.19,1.25,1.16,1.14,1.15,1.19,1.19
Quick Ratio,0.39,0.53,0.60,0.47,1.00,7.99,0.63,0.51,0.35,0.46,0.50,0.35,0.41,0.52,0.33,0.20,0.38,0.25,0.34,0.33,0.21,0.19,0.16,0.11,0.17,0.40,0.42,0.29,0.39,0.39,0.21,0.18,0.25,0.30,0.17,0.11,0.17,0.23,0.14,0.11,0.11
Current Ratio,2.01,2.12,2.12,2.07,2.32,9.20,2.18,2.14,1.88,2.04,2.04,2.04,1.87,1.91,1.83,1.95,1.60,2.11,2.24,2.22,2.05,1.07,1.06,1.09,1.20,1.15,1.22,1.28,1.35,1.36,1.25,1.25,1.34,1.46,1.46,1.38,1.51,1.51,1.48,1.36,1.36
Interest Coverage,38.68,28.63,24.40,23.51,6.98,1.93,0.46,2.27,4.07,4.80,4.09,3.05,6.60,5.20,5.53,6.09,9.47,1.90,8.33,8.14,-46.39,9.31,6.70,8.65,6.34,9.09,10.77,12.22,19.93,15.75,12.19,9.29,7.28,21.51,16.51,11.65,22.07,16.20,11.90,9.92,15.00
Return on Capital (ROIC),Upgrade,31.27%,29.75%,28.23%,26.83%,26.49%,6.74%,5.24%,5.26%,6.11%,7.24%,7.99%,8.90%,9.85%,9.31%,10.05%,10.14%,15.34%,16.64%,16.45%,16.34%,-11.88%,-7.55%,-8.15%,-8.29%,5.82%,5.47%,5.86%,6.41%,8.60%,9.23%,9.57%,8.70%,8.35%,9.03%,9.33%,9.47%,9.07%,7.71%,6.72%,6.33%
Buyback Yield / Dilution,8.41%,8.18%,7.60%,7.79%,1.17%,0.23%,0.30%,-14.15%,-14.17%,-14.30%,-14.29%,-0.45%,-0.54%,-0.47%,-0.43%,-0.45%,-0.43%,-0.44%,-0.46%,-0.44%,-0.37%,-0.37%,0.08%,0.53%,0.55%,0.59%,0.15%,-0.29%,0.62%,1.43%,2.23%,5.22%,4.35%,3.56%,3.19%,1.21%,1.68%,1.72%,1.86%,1.70%,1.49%
Total Shareholder Return,8.41%,8.18%,7.60%,7.79%,1.17%,0.23%,0.30%,-14.15%,-14.17%,-14.30%,-14.29%,-0.45%,-0.54%,-0.47%,-0.43%,-0.45%,-0.43%,-0.44%,-0.46%,-0.44%,-0.37%,-0.37%,0.08%,0.53%,0.55%,0.59%,0.15%,-0.29%,0.62%,1.43%,2.23%,5.22%,4.35%,3.56%,3.19%,1.21%,1.68%,1.72%,1.86%,1.70%,1.49%
