,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Revenue,"2,235","2,000","2,031","2,095","2,476","2,177","3,011","4,945","5,365","5,086","4,996","5,002","5,636","5,287","5,281","5,317","6,361","5,554","5,526","5,539","6,205","5,809","5,741","5,746","6,315","6,287","6,278","6,177","6,768","6,480","6,343","6,418","7,081","6,903","6,769","6,940","7,721","7,324","7,325","7,315"
Revenue Growth (YoY),-0.49%,7.21%,9.50%,11.17%,10.77%,8.82%,48.25%,136.03%,116.73%,133.65%,65.92%,1.14%,5.04%,3.96%,5.70%,6.30%,12.87%,5.04%,4.63%,4.18%,-2.44%,4.59%,3.89%,3.74%,1.77%,8.23%,9.35%,7.50%,7.17%,3.07%,1.04%,3.90%,4.62%,6.53%,6.70%,8.14%,9.04%,6.10%,8.23%,5.40%
Cost of Revenue,"1,410","1,304","1,337","1,370","1,558","1,428","2,156","3,545","3,713","3,531","3,484","3,481","3,828","3,660","3,653","3,651","4,260","3,854","3,862","3,867","4,293","4,082","4,092","4,042","4,355","4,492","4,361","4,253","4,615","4,513","4,479","4,652","4,940","4,560","4,641","4,865","5,331","5,089","5,185","5,136"
Gross Profit,825.2,696.6,694.1,725.3,918.1,748.9,855.2,"1,400","1,653","1,555","1,512","1,521","1,807","1,627","1,628","1,666","2,101","1,700","1,664","1,672","1,912","1,727","1,649","1,705","1,961","1,795","1,916","1,924","2,153","1,967","1,864","1,766","2,140","2,343","2,128","2,075","2,390","2,235","2,140","2,179"
"Selling, General & Admin",477,464.7,489.1,505.6,534.5,516.1,731.8,"1,176","1,183","1,136","1,155","1,178","1,221","1,238","1,208","1,241","1,335","1,262","1,281","1,284","4,060","1,342","1,380","1,346","1,711","1,429","1,541","1,459","1,471","1,447","1,462","1,456","1,562","1,612","1,622","1,694","1,772","1,815","1,852","1,877"
Operating Expenses,477,464.7,489.1,505.6,534.5,516.1,731.8,"1,176","1,183","1,136","1,155","1,178","1,221","1,238","1,208","1,241","1,335","1,262","1,281","1,284","4,060","1,342","1,380","1,346","1,711","1,429","1,541","1,459","1,471","1,447","1,462","1,456","1,562","1,612","1,622","1,694","1,772","1,815","1,852","1,877"
Operating Income,348.2,231.9,205,219.7,383.6,232.8,123.4,223.7,469.8,418.7,357.2,342.4,586.5,388.8,419.5,425.2,765.6,437.6,382.5,387.8,"-2,147.4",385.5,268.9,358.4,249.4,365.9,374.9,465.5,681.6,519.9,402.2,310.5,578.8,731.5,505.4,381.3,618.1,419.7,287.8,301.7
Interest Expense / Income,9,8.1,8.4,9.3,54.3,122.2,263.9,98.4,114.8,87.3,87.3,112.1,88.8,74.7,75.8,69.7,81.6,230,46.1,47.6,46.3,41.4,40.1,41.4,39.2,40.2,34.8,38.1,34.2,33,33,33.4,79.5,34,30.6,32.7,28,25.9,24.2,30.4
Other Expense / Income,0.1,-,-,1.1,4.7,-2.6,1.7,0.6,2.5,-0.2,-,0.1,-,0.3,0.1,0.4,-7.5,0.2,-1.3,0.2,0.4,0.2,0.4,0.1,0.7,0.5,0.2,0.1,-,-,-,0.2,0.1,-,0.1,0.2,0.1,0.1,-0.1,0.2
Pretax Income,339.1,223.8,196.6,209.3,324.6,113.2,-142.2,124.7,352.5,331.6,269.9,230.2,497.7,313.8,343.6,355.1,691.5,207.4,337.7,340,"-2,194.1",343.9,228.4,316.9,209.5,325.2,339.9,427.3,647.4,486.9,369.2,276.9,499.2,697.5,474.7,348.4,590,393.7,263.7,271.1
