,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Cash & Equivalents,"3,189","3,079","3,035","3,787","3,975","4,355","4,131","4,162","3,460","4,133","4,321","4,336","3,890","4,526","6,537","9,335","3,915","4,201","3,923","3,904","3,626","3,484","3,383","3,857","3,602","8,900","8,190","7,066","6,962","7,182","7,519","8,017","4,472","3,878","4,359","4,774","3,976","5,267","6,576","7,458"
Cash & Cash Equivalents,"3,189","3,079","3,035","3,787","3,975","4,355","4,131","4,162","3,460","4,133","4,321","4,336","3,890","4,526","6,537","9,335","3,915","4,201","3,923","3,904","3,626","3,484","3,383","3,857","3,602","8,900","8,190","7,066","6,962","7,182","7,519","8,017","4,472","3,878","4,359","4,774","3,976","5,267","6,576","7,458"
Cash Growth,-13.17%,-15.69%,-1.80%,8.08%,24.66%,41.48%,36.12%,9.91%,-12.95%,-5.10%,4.60%,4.17%,12.43%,9.50%,51.29%,115.30%,0.65%,-7.17%,-39.99%,-58.18%,-7.38%,-17.08%,-13.76%,-1.20%,-0.66%,155.45%,142.09%,83.20%,93.28%,-19.30%,-8.19%,13.46%,-35.77%,-46.00%,-42.03%,-40.45%,-11.09%,35.82%,50.86%,56.22%
Receivables,"4,910","6,352","5,778","4,808","4,283","5,637","5,087","4,076","4,524","5,856","4,755","4,046","4,148","5,449","5,248","5,161","5,754","7,944","7,536","6,762","7,184","9,030","8,347","6,763","6,765","7,230","6,716","5,422","6,206","7,662","6,970","5,973","6,791","8,564","8,695","8,902","9,601","12,564","12,415","10,362"
Inventory,"5,555","5,850","5,439","4,210","4,527","4,624","4,319","3,817","4,250","4,061","3,851","3,341","3,960","4,115","4,253","3,904","6,614","6,889","6,239","6,149","7,402","7,161","6,747","5,975","6,482","6,171","5,650","4,999","5,956","6,042","6,410","6,781","7,935","9,030","9,121","8,495","10,056","9,713","9,350","8,160"
"Property, Plant & Equipment","8,377","8,577","8,966","9,593","9,182","9,440","9,552","10,152","10,114","10,535","10,650","11,072","10,856","10,884","11,204","11,661","12,401","12,466","12,443","13,033","12,689","12,797","13,067","13,540","13,404","12,930","12,912","13,115","12,771","12,812","12,631","12,808","12,289","12,180","12,220","12,679","12,714","12,812","13,127","13,796"
Goodwill and Intangibles,909.2,910.8,899.2,860,803.6,797.4,773.7,789.6,778.3,955.5,933.1,919.8,904.7,897,937.8,"1,251","4,771","4,881","4,628","4,663","4,555","4,501","4,457","4,297","4,294","4,228","4,285","4,408","4,536","4,500","4,415","4,566","4,401","5,164","5,035","4,905","5,146","5,185","5,193","5,033"
Total Assets,"57,659","60,862","61,749","61,336","58,290","59,594","58,932","57,948","55,972","59,116","58,539","57,919","56,296","58,969","62,350","65,786","66,578","69,873","69,390","70,108","69,918","72,730","73,530","73,011","71,821","77,326","77,264","75,091","75,480","78,979","80,688","84,114","79,614","84,099","86,817","90,030","91,620","98,347","103,397","104,087"
Accounts Payable,"7,419","8,285","8,523","8,655","6,541","7,390","7,310","7,392","6,276","7,090","6,874","7,322","6,429","7,318","7,677","8,539","8,608","9,935","9,594","10,240","9,230","9,826","9,526","9,798","8,777","9,163","9,645","10,217","9,523","10,682","11,207","12,348","10,651","12,679","12,986","14,822","13,108","14,716","15,340","16,130"
Total Liabilities,"47,401","50,195","50,916","52,271","50,041","51,418","51,207","51,190","49,368","51,926","51,085","51,374","49,447","51,261","53,761","56,212","57,299","59,438","59,010","58,803","58,571","60,792","61,246","61,580","59,877","65,461","64,373","62,147","61,394","63,883","64,955","65,680","61,806","65,093","67,686","69,673","70,184","75,846","80,245","82,201"
