,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-11-03,2020-02-02,2020-05-03,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Revenue,"7,654","9,948","9,500","8,965","6,383","8,171","7,594","6,715","5,525","7,875","6,724","6,520","5,625","8,287","7,808","8,018","6,914","10,720","10,308","9,417","7,984","11,342","10,036","9,896","7,631","9,253","8,925","9,731","9,112","12,058","11,527","11,327","9,569","13,370","14,102","15,536","12,652","17,387","15,801","15,412"
Revenue Growth (YoY),3.13%,-8.85%,-5.09%,-5.14%,-16.60%,-17.87%,-20.07%,-25.09%,-13.45%,-3.61%,-11.45%,-2.91%,1.82%,5.23%,16.11%,22.98%,22.90%,29.36%,32.02%,17.44%,15.48%,5.80%,-2.64%,5.09%,-4.42%,-18.42%,-11.07%,-1.67%,19.41%,30.31%,29.15%,16.40%,5.02%,10.88%,22.34%,37.16%,32.22%,30.04%,12.05%,-0.80%
Cost of Revenue,"5,196","6,872","6,611","6,097","4,421","5,694","5,358","4,670","3,840","5,531","4,494","4,331","3,782","5,428","5,249","5,408","4,705","7,333","7,152","6,381","5,432","7,755","6,870","6,735","5,077","6,294","5,835","6,471","5,805","7,928","7,574","7,809","6,695","8,918","9,511","10,214","7,934","10,730","9,624","9,427"
Gross Profit,"2,459","3,076","2,889","2,868","1,963","2,477","2,236","2,045","1,684","2,344","2,230","2,189","1,844","2,859","2,559","2,610","2,209","3,387","3,156","3,035","2,552","3,587","3,166","3,161","2,554","2,959","3,090","3,260","3,307","4,130","3,953","3,518","2,874","4,452","4,591","5,322","4,718","6,657","6,177","5,985"
"Selling, General & Admin",765.9,846.5,820.7,851.3,659,740,755.3,719,592.9,714.8,709,774.5,667.3,783.6,799.1,848,705,939.2,913,897.8,764,947,896,944,809,906,752,"1,010",769,838,841,935,781,932,959,"1,191",952,"1,330","1,110","1,203"
Research & Development,323.7,354.1,362.1,412.1,333.2,341.1,346.8,404,319.3,345,338.8,390.6,312.1,325.4,336.8,398.7,356.8,415.2,416,470,407,457,431,488,425,406,370,443,366,377,394,450,402,453,481,576,495,547,528,606
Other Operating Expenses,232.3,245.9,260,355.1,222.6,212.9,223.6,302,247.8,360.3,276.6,390.6,328.2,354.1,317.1,348.6,343,344.9,346,365.1,351,359,352,516,415,377,408,412,373,335,324,310,311,328,316,321,299,363,310,321
Operating Expenses,"1,322","1,447","1,443","1,619","1,215","1,294","1,326","1,425","1,160","1,420","1,324","1,556","1,308","1,463","1,453","1,595","1,405","1,699","1,675","1,733","1,522","1,763","1,679","1,948","1,649","1,689","1,530","1,865","1,508","1,550","1,559","1,695","1,494","1,713","1,756","2,088","1,746","2,240","1,948","2,130"
Operating Income,"1,137","1,630","1,446","1,249",747.7,"1,183",910,619.9,524.4,924.3,905.8,633.2,536.1,"1,396","1,106","1,015",804.2,"1,687","1,481","1,302","1,030","1,824","1,487","1,213",905,"1,270","1,560","1,395","1,799","2,580","2,394","1,823","1,380","2,739","2,835","3,234","2,972","4,417","4,229","3,855"
Interest Expense / Income,171.7,165.8,153.9,172.6,180.1,165.5,171.5,162.9,173.2,191,200.7,198.8,208.1,226.9,216.3,247.7,286.3,303.7,291,323,353,351,374,388,336,342,290,279,271,268,244,210,229,187,296,349,479,569,623,782
