,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,108,61.8,153.3,60,96.6,67.6,179.9,34.1,96.5,83.9,128.4,62.7,100.4,94.3,168.8,93.8,120.9,100.4,205.5,85.2,125.1,94.6,226,111,170,134,246,64,171,144,256,88,192,159,227,107,163,160,259,121
Depreciation & Amortization,95.5,95.8,97.1,99.7,100.2,100.4,99.3,101.4,102.5,102.1,104.1,102.9,107,115,120.7,119.1,120.4,127,129,130.6,136.9,142.9,144.2,143,146,152,156,161,164,165,165,163,166,166,169,170,166,167,170,173
Other Operating Activities,87.5,-5.5,62.7,-34.5,115.3,32.1,-103.8,37.9,26.7,93.2,-91.1,-429.3,-91,-203.3,31.7,-145.1,-87.6,-111.8,-169.3,-132.3,-83.5,-144.2,-141.1,-105,-159,-129,-288,-162,-193,-249,-154,-153,-107,-276,-211,-276,-141,-204,-118,-49
Operating Cash Flow,293.6,154.6,315.7,127.7,314.7,202.6,178,175.9,228.3,281.7,144,-261.2,119,8.5,323.8,70.3,156.3,118.1,167.8,85.8,181.1,95.8,232.1,151,160,159,117,65,145,62,270,105,251,49,185,1,188,123,311,245
Operating Cash Flow Growth,47.83%,-31.20%,43.63%,45.28%,7.19%,31.05%,-43.62%,37.74%,-27.45%,39.04%,-19.10%,-,-47.88%,-96.98%,124.86%,-,31.34%,1289.41%,-48.18%,22.05%,15.87%,-18.88%,38.32%,75.99%,-11.65%,65.97%,-49.59%,-56.95%,-9.38%,-61.01%,130.77%,61.54%,73.10%,-20.97%,-31.48%,-99.05%,-25.10%,151.02%,68.11%,24400.00%
Capital Expenditures,-173,-191.5,-268,-270.3,-245.8,-222.6,-258,-233.9,-239.2,-280.7,-267,-344.3,-268.9,-296.7,-326.9,-389.3,-335.2,-364.4,-380.6,-488.8,-374,-278.5,-351.5,-535,-278,-306,-351,-358,-214,-212,-346,-298,-307,-243,-323,-519,-417,-341,-443,-530
Acquisitions,0,0,0,0,0,0,138.1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,95,0,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,466.8,214.7,159.8,57.6,29.7,217.3,15.2,104.7,267.8,53.4,72.1,130.5,157,123,87,108,140,209,86,128,79,115,118,125,240,173,99,34,147
Other Investing Activities,-3.8,-0.7,-3.4,-7,-5.1,3.2,-22.8,-74.1,19.2,-0.1,-4,-70.9,-33,-27.8,-117.9,-34.7,-34.3,-16.5,-21.9,-30.3,-44.2,-35.8,-33,-48,-24,6,-44,-54,-33,-26,-44,-57,-31,-22,-31,-55,-44,-72,-61,-66
Investing Cash Flow,-176.8,-192.2,-271.4,-277.3,-250.9,-219.4,-142.7,-306.2,-220,-280.8,-271,51.6,-87.2,-164.7,-387.2,-394.3,-152.2,-365.7,-297.8,-251.3,-364.8,-242.2,-254,-426,-179,-213,-287,-272,-38,-152,-262,-276,-223,-147,-229,-334,-263,-219,-470,-449
Dividends Paid,-56.5,-56.4,-56.4,-56.5,-60.7,-62.2,-62.2,-62.2,-66.5,-66.7,-66.6,-66.7,-71.5,-71.6,-72.6,-72.6,-77.5,-77.3,-78.5,-78.7,-83.7,-84.1,-85.2,-84,-93,-94,-94,-96,-102,-101,-101,-99,-107,-108,-107,-106,-113,-113,-115,-115
Share Issuance / Repurchase,0,0,0,0,122.1,17.4,5.9,5.8,0,13.8,6.6,6.2,0,137.3,5.9,6.4,6.3,93.8,91.2,5.7,54.6,6,124.4,205,228,7,6,6,0,0,0,28,0,13,6,6,0,76,125,45
Debt Issued / Paid,-58.1,85.8,1.9,286.7,-99.8,39.2,97.1,49.7,53.6,74.2,250.7,192.4,58.7,103.4,116.6,437.8,62.1,227.2,329.2,51.5,188.2,407.7,9.1,-15,-67,311,237,164,-53,195,81,495,111,119,497,105,330,-18,301,167
Other Financing Activities,2.5,9.9,5,-34.7,15.3,-20.4,8.3,3.6,3.6,-20.5,14.5,0.7,-17.1,-15.7,16.5,-28.9,-0.7,-12.3,23.9,-34.9,16.9,-26.8,-1.1,-13,-8,-20,6,-5,10,-6,20,-237,-1,23,-25,5,-5,4,43,-39
