,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,952.8,750.3,843.1,804.1,897.4,717.2,898.9,740.1,843.8,754.6,924.6,797,853.9,765.3,906.9,856.1,916.3,816.1,928.6,873,987.2,790.2,990,880,916,763,920,817,901,817,"1,024",927,"1,068",943,"1,135","1,058","1,077",912,"1,077",961
Revenue Growth (YoY),10.84%,4.50%,-2.71%,-3.42%,-5.81%,-4.41%,6.62%,-7.96%,-5.97%,5.21%,2.86%,7.69%,1.20%,1.42%,-1.91%,7.42%,7.31%,6.64%,2.39%,1.97%,7.74%,-3.17%,6.61%,0.80%,-7.21%,-3.44%,-7.07%,-7.16%,-1.64%,7.08%,11.30%,13.46%,18.53%,15.42%,10.84%,14.13%,0.84%,-3.29%,-5.11%,-9.17%
Cost of Revenue,703.1,551.2,551.2,613.1,644.3,507.8,563.7,559.5,595.4,523.9,571.5,577.1,599.7,496.6,549.9,603,630.2,537.9,543.5,621.4,673.5,497.5,556,576,582,443,492,544,539,476,570,632,654,565,657,729,689,528,585,605
Gross Profit,249.7,199.1,291.9,191,253.1,209.4,335.2,180.6,248.4,230.7,353.1,219.9,254.2,268.7,357,253.1,286.1,278.2,385.1,251.6,313.7,292.7,434,304,334,320,428,273,362,341,454,295,414,378,478,329,388,384,492,356
Other Operating Expenses,95.5,95.8,97.1,99.7,100.2,100.4,99.3,101.4,102.5,102.1,190.5,102.9,107,115,120.7,119.1,120.4,127,129,130.6,136.9,142.9,144,143,146,152,156,161,164,165,165,163,166,166,169,170,166,167,170,173
Operating Expenses,95.5,95.8,97.1,99.7,100.2,100.4,99.3,101.4,102.5,102.1,190.5,102.9,107,115,120.7,119.1,120.4,127,129,130.6,136.9,142.9,144,143,146,152,156,161,164,165,165,163,166,166,169,170,166,167,170,173
Operating Income,154.2,103.3,194.8,91.3,152.9,109,235.9,79.2,145.9,128.6,162.6,117,147.2,153.7,236.3,134,165.7,151.2,256.1,121,176.8,149.8,290,161,188,168,272,112,198,176,289,132,248,212,309,159,222,217,322,183
Interest Expense / Income,45.2,45.1,44.6,45.7,46.6,46.5,46.4,47.6,48,48,48.8,51.4,52.3,52.8,53.9,56.6,59.2,61.3,63.3,63.2,66.3,69.2,68,69,69,70,68,68,69,69,68,71,74,78,83,90,94,96,99,105
Other Expense / Income,-22.2,-19.3,-18.1,-15,-13.4,-18.8,-20.8,-15.9,-22.8,-23.9,-24.7,-11.8,-25.7,-17.1,-15.1,-20.7,-33.8,-26.6,-27,-35.6,-32.3,-27.7,-30,-41,-35,-30,-25,-12,-17,-22,-17,-26,-26,-29,-15,-34,-33,-39,-41,-44
Pretax Income,131.2,77.5,168.3,60.6,119.7,81.3,210.3,47.5,120.7,104.5,138.5,77.4,120.6,118,197.5,98.1,140.3,116.5,219.8,93.4,142.8,108.3,252,133,154,128,229,56,146,129,238,87,200,163,241,103,161,160,264,122
Income Tax,20.6,13.2,12.4,-1.9,20.5,11.2,27.8,10.9,21.6,18.1,7.5,12.2,17.6,21.2,26.1,1.8,16.8,13.6,11.7,5.9,15.1,11.2,23,20,-19,-8,-20,-10,-28,-17,-21,-8,8,4,14,-4,-2,0,5,1
Net Income,110.6,64.3,155.9,62.5,99.2,70.1,182.5,36.6,99.1,86.4,131,65.2,103,96.8,171.4,96.3,123.5,102.9,208.1,87.5,127.7,97.1,229,113,173,136,249,66,174,146,259,95,192,159,227,107,163,160,259,121
Preferred Dividends,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.5,2.6,2.3,2.6,2.5,3,2,3,2,3,2,3,2,3,7,0,0,0,0,0,0,0,0
Net Income Common,108,61.8,153.3,60,96.6,67.6,179.9,34.1,96.5,83.9,128.4,62.7,100.4,94.3,168.8,93.8,120.9,100.4,205.5,85.2,125.1,94.6,226,111,170,134,246,64,171,144,256,88,192,159,227,107,163,160,259,121
Net Income Growth,54.51%,-5.36%,-2.73%,-8.40%,-10.56%,9.39%,17.35%,-43.17%,-0.10%,24.11%,-28.63%,83.87%,4.04%,12.40%,31.46%,49.60%,20.42%,6.47%,21.74%,-9.17%,3.47%,-5.78%,9.98%,30.28%,35.89%,41.65%,8.85%,-42.34%,0.59%,7.46%,4.07%,37.50%,12.28%,10.42%,-11.33%,21.59%,-15.10%,0.63%,14.10%,13.08%
Shares Outstanding (Basic),222,222,222,222,222,226,226,227,227,227,227,227,228,229,231,231,231,232,235,236,237,238,239,241,244,250,250,250,250,250,250,250,251,251,251,251,251,252,254,256
Shares Outstanding (Diluted),222,222,222,222,222,226,226,227,227,227,227,227,228,229,231,231,231,232,235,236,237,238,240,241,245,250,250,251,250,251,251,251,251,251,251,252,251,252,254,256
Shares Change,-,-,-,0.18%,0.27%,2.08%,2.17%,2.07%,2.07%,0.35%,0.35%,0.35%,0.35%,0.88%,1.67%,1.67%,1.67%,1.31%,1.82%,1.95%,2.25%,2.63%,2.00%,2.42%,3.38%,4.91%,4.21%,3.77%,2.37%,0.32%,0.32%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.32%,0.99%,1.79%
EPS (Basic),0.48,0.28,0.69,0.27,0.43,0.30,0.79,0.15,0.43,0.37,0.57,0.28,0.44,0.41,0.73,0.40,0.52,0.43,0.87,0.36,0.53,0.40,0.95,0.46,0.70,0.54,0.99,0.25,0.68,0.58,1.02,0.35,0.77,0.63,0.90,0.42,0.65,0.64,1.02,0.47
EPS (Diluted),0.48,0.28,0.69,0.27,0.43,0.30,0.79,0.15,0.43,0.37,0.57,0.28,0.44,0.41,0.73,0.40,0.52,0.43,0.87,0.36,0.53,0.40,0.94,0.46,0.70,0.54,0.98,0.25,0.68,0.57,1.02,0.35,0.77,0.63,0.90,0.42,0.65,0.64,1.02,0.47
EPS Growth,53.97%,-5.08%,-2.82%,-8.47%,-10.31%,7.14%,14.49%,-44.44%,-1.15%,23.33%,-27.85%,86.67%,2.33%,10.81%,28.07%,42.86%,18.18%,4.88%,19.18%,-10.00%,1.92%,-6.98%,8.05%,27.78%,32.08%,35.00%,4.26%,-45.65%,-2.86%,5.56%,4.08%,40.00%,13.24%,10.53%,-11.76%,20.00%,-15.58%,1.59%,13.33%,11.90%
Free Cash Flow,120.6,-36.9,47.7,-142.6,68.9,-20,-80,-58,-10.9,1,-123,-605.5,-149.9,-288.2,-3.1,-319,-178.9,-246.3,-212.8,-403,-192.9,-182.7,-119.4,-384,-118,-147,-234,-293,-69,-150,-76,-193,-56,-194,-138,-518,-229,-218,-132,-285
Free Cash Flow Per Share,0.54,-0.17,0.21,-0.64,0.31,-0.09,-0.35,-0.26,-0.05,0.00,-0.54,-2.66,-0.66,-1.26,-0.01,-1.38,-0.77,-1.06,-0.91,-1.71,-0.82,-0.77,-0.50,-1.59,-0.48,-0.59,-0.94,-1.17,-0.28,-0.60,-0.30,-0.77,-0.22,-0.77,-0.55,-2.06,-0.91,-0.87,-0.52,-1.11
Dividend Per Share,0.255,0.255,0.255,0.255,0.275,0.275,0.275,0.275,0.294,0.294,0.294,0.294,0.315,0.315,0.315,0.315,0.335,0.335,0.335,0.335,0.355,0.355,0.355,0.355,0.380,0.380,0.380,0.380,0.403,0.403,0.403,0.403,0.427,0.427,0.427,0.427,0.453,0.453,0.453,0.453
Dividend Growth,8.51%,8.51%,8.51%,8.51%,7.84%,7.84%,7.84%,7.84%,6.91%,6.91%,6.91%,6.91%,7.14%,7.14%,7.14%,7.14%,6.35%,6.35%,6.35%,6.35%,5.97%,5.97%,5.97%,5.97%,7.04%,7.04%,7.04%,7.04%,6.05%,6.05%,6.05%,6.05%,5.96%,5.96%,5.96%,5.96%,6.09%,6.09%,6.09%,6.09%
Gross Margin,26.21%,26.54%,34.62%,23.75%,28.20%,29.20%,37.29%,24.40%,29.44%,30.57%,38.19%,27.59%,29.77%,35.11%,39.36%,29.56%,31.22%,34.09%,41.47%,28.82%,31.78%,37.04%,43.84%,34.55%,36.46%,41.94%,46.52%,33.41%,40.18%,41.74%,44.34%,31.82%,38.76%,40.08%,42.11%,31.10%,36.03%,42.11%,45.68%,37.04%
Operating Margin,16.18%,13.77%,23.11%,11.35%,17.04%,15.20%,26.24%,10.70%,17.29%,17.04%,17.59%,14.68%,17.24%,20.08%,26.06%,15.65%,18.08%,18.53%,27.58%,13.86%,17.91%,18.96%,29.29%,18.30%,20.52%,22.02%,29.57%,13.71%,21.98%,21.54%,28.22%,14.24%,23.22%,22.48%,27.22%,15.03%,20.61%,23.79%,29.90%,19.04%
Profit Margin,11.34%,8.24%,18.18%,7.46%,10.76%,9.43%,20.01%,4.61%,11.44%,11.12%,13.89%,7.87%,11.76%,12.32%,18.61%,10.96%,13.19%,12.30%,22.13%,9.76%,12.67%,11.97%,22.83%,12.61%,18.56%,17.56%,26.74%,7.83%,18.98%,17.63%,25.00%,9.49%,17.98%,16.86%,20.00%,10.11%,15.13%,17.54%,24.05%,12.59%
Free Cash Flow Margin,12.66%,-4.92%,5.66%,-17.73%,7.68%,-2.79%,-8.90%,-7.84%,-1.29%,0.13%,-13.30%,-75.97%,-17.55%,-37.66%,-0.34%,-37.26%,-19.52%,-30.18%,-22.92%,-46.16%,-19.54%,-23.12%,-12.06%,-43.64%,-12.88%,-19.27%,-25.43%,-35.86%,-7.66%,-18.36%,-7.42%,-20.82%,-5.24%,-20.57%,-12.16%,-48.96%,-21.26%,-23.90%,-12.26%,-29.66%
Effective Tax Rate,15.70%,17.03%,7.37%,-3.14%,17.13%,13.78%,13.22%,22.95%,17.90%,17.32%,5.42%,15.76%,14.59%,17.97%,13.22%,1.83%,11.97%,11.67%,5.32%,6.32%,10.57%,10.34%,9.13%,15.04%,-12.34%,-6.25%,-8.73%,-17.86%,-19.18%,-13.18%,-8.82%,-9.20%,4.00%,2.45%,5.81%,-3.88%,-1.24%,-,1.89%,0.82%
EBITDA,271.9,218.4,310,206,266.5,228.2,356,196.5,271.2,254.6,291.4,231.7,279.9,285.8,372.1,273.8,319.9,304.8,412.1,287.2,346,320.4,464.2,345,369,350,453,285,379,363,471,321,440,407,493,363,421,423,533,400
EBITDA Margin,28.54%,29.11%,36.77%,25.62%,29.70%,31.82%,39.60%,26.55%,32.14%,33.74%,31.52%,29.07%,32.78%,37.34%,41.03%,31.98%,34.91%,37.35%,44.38%,32.90%,35.05%,40.55%,46.89%,39.20%,40.28%,45.87%,49.24%,34.88%,42.06%,44.43%,46.00%,34.63%,41.20%,43.16%,43.44%,34.31%,39.09%,46.38%,49.49%,41.62%
Depreciation & Amortization,95.5,95.8,97.1,99.7,100.2,100.4,99.3,101.4,102.5,102.1,104.1,102.9,107,115,120.7,119.1,120.4,127,129,130.6,136.9,142.9,144.2,143,146,152,156,161,164,165,165,163,166,166,169,170,166,167,170,173
EBIT,176.4,122.6,212.9,106.3,166.3,127.8,256.7,95.1,168.7,152.5,187.3,128.8,172.9,170.8,251.4,154.7,199.5,177.8,283.1,156.6,209.1,177.5,320,202,223,198,297,124,215,198,306,158,274,241,324,193,255,256,363,227
EBIT Margin,18.51%,16.34%,25.25%,13.22%,18.53%,17.82%,28.56%,12.85%,19.99%,20.21%,20.26%,16.16%,20.25%,22.32%,27.72%,18.07%,21.77%,21.79%,30.49%,17.94%,21.18%,22.46%,32.32%,22.95%,24.34%,25.95%,32.28%,15.18%,23.86%,24.24%,29.88%,17.04%,25.66%,25.56%,28.55%,18.24%,23.68%,28.07%,33.70%,23.62%
