,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,221,168,166,239,181,178,127,218,189,289,212,214,215,247,221,232,546,423,251,227,286,225,223,198,247,392,2,264,300,304,269,428,333,669,598,481,782,563,683,952
Depreciation & Amortization,102,100,99,101,104,102,104,106,105,100,102,104,115,108,111,111,99,133,131,134,147,145,146,571,789,832,817,787,774,797,813,805,781,799,809,790,771,785,800,769
Share-Based Compensation,-2,15,0,7,9,18,-11,10,10,13,-11,6,9,16,17,15,15,19,17,18,19,19,15,87,108,108,94,84,83,66,61,63,49,61,94,89,79,93,106,76
Other Operating Activities,34,9,12,44,53,48,34,21,87,107,-125,31,50,92,-121,-34,-192,-203,-165,-4,119,-16,-178,182,34,-444,118,-93,29,-215,-82,-618,180,-714,-511,-180,1,-311,-711,-238
Operating Cash Flow,355,292,277,391,347,346,254,355,391,509,178,355,389,463,228,324,468,372,234,375,571,373,206,"1,038","1,178",888,"1,031","1,042","1,186",952,"1,061",678,"1,343",815,990,"1,180","1,633","1,130",878,"1,559"
Operating Cash Flow Growth,10.59%,29.78%,63.91%,40.14%,-2.25%,18.49%,-8.30%,-9.21%,12.68%,47.11%,-29.92%,0%,-0.51%,-9.04%,28.09%,-8.73%,20.31%,-19.65%,2.63%,15.74%,22.01%,0.27%,-11.97%,176.80%,106.30%,138.07%,400.49%,0.39%,0.68%,7.21%,2.91%,-34.93%,13.24%,-14.39%,-6.69%,74.04%,21.59%,38.65%,-11.31%,32.12%
Capital Expenditures,-65,-70,-80,-75,-67,-90,-113,-89,-67,-72,-73,-78,-67,-76,-60,-72,-79,-77,-92,-94,-97,-98,-112,-221,-290,-246,-242,-201,-211,-234,-260,-320,-346,-331,-387,-430,-331,-339,-340,-355
Acquisitions,0,0,0,0,0,0,0,0,0,-265,0,0,0,-78,19,-305,-3,419,0,0,-712,56,8,"-16,029",933,474,-26,-7,-1,-281,-212,-2,-353,175,-668,29,-278,0,0,232
Change in Investments,2,0,0,7,0,0,0,0,-4,0,0,-1,0,0,0,-10,0,-1,-1,2,-3,0,-3,-1,-41,0,0,0,10,-225,462,16,10,-5,-22,-5,3,-5,-6,-4
Other Investing Activities,-1,-,1,-2,-,-,-,-4,7,-,2,1,-1,-,1,6,-,40,-2,-1,6,6,7,78,27,36,30,28,15,32,20,39,24,61,17,32,28,30,47,30
