,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"21,427","22,894","24,070","25,537","25,375","27,548","28,055","31,445","30,662","31,384","32,039","33,150","31,821","32,966","32,641","35,186","33,633","35,349","35,213","37,740","35,228","37,353","37,341","39,735","39,157","36,689","39,065","41,541","39,275","42,586","43,968","45,457","44,836","47,103","49,603","51,469","50,487","53,453","54,763","57,445"
Revenue Growth (YoY),-12.73%,-9.94%,-1.85%,14.82%,18.43%,20.33%,16.56%,23.14%,20.84%,13.92%,14.20%,5.42%,3.78%,5.04%,1.88%,6.14%,5.69%,7.23%,7.88%,7.26%,4.74%,5.67%,6.04%,5.29%,11.15%,-1.78%,4.62%,4.55%,0.30%,16.07%,12.55%,9.43%,14.16%,10.61%,12.82%,13.23%,12.60%,13.48%,10.40%,11.61%
Cost of Revenue,"20,130","21,638","22,729","24,083","23,916","26,090","26,476","29,836","28,973","29,718","30,449","31,548","30,093","31,343","30,969","33,325","31,720","33,614","33,546","36,010","33,464","35,679","35,662","38,021","37,272","35,099","37,350","39,765","37,463","41,111","42,326","43,841","43,154","45,498","47,989","49,806","48,702","51,626","52,995","55,599"
Gross Profit,"1,297","1,256","1,341","1,454","1,459","1,458","1,579","1,609","1,689","1,666","1,590","1,602","1,728","1,623","1,672","1,861","1,913","1,735","1,667","1,730","1,764","1,674","1,679","1,714","1,885","1,590","1,715","1,776","1,812","1,475","1,642","1,616","1,682","1,605","1,614","1,663","1,785","1,827","1,768","1,846"
"Selling, General & Admin",736,795,775,815,803,847,842,922,914,970,920,910,960,983,"1,062","1,131","1,132","1,271","1,155","1,064","1,097","1,165","1,107","1,163","1,165","1,137","1,137","1,147","1,120","1,129","1,114","1,151","1,137","1,155","1,197","1,191","1,179","1,267","1,197","1,283"
Other Operating Expenses,20,71,97,92,63,52,125,122,119,76,132,157,158,198,350,326,233,"1,573",-301,183,222,203,"5,850",205,177,161,"1,195",156,207,168,109,"1,402",645,444,282,584,34,424,583,65
Operating Expenses,756,866,872,907,866,899,967,"1,044","1,033","1,046","1,052","1,067","1,118","1,181","1,412","1,457","1,365","2,844",854,"1,247","1,319","1,368","6,957","1,368","1,342","1,298","2,332","1,303","1,327","1,297","1,223","2,553","1,782","1,599","1,479","1,775","1,213","1,691","1,780","1,348"
Operating Income,541,390,469,547,593,559,612,565,656,620,538,535,610,442,260,404,548,"-1,109",813,483,445,306,"-5,278",346,543,292,-617,473,485,178,419,-937,-100,6,135,-112,572,136,-12,498
Interest Expense / Income,34,33,34,36,35,36,44,45,44,44,44,44,46,67,81,87,84,78,77,76,75,67,66,63,60,49,45,46,45,44,40,37,38,34,25,25,28,15,14,8
Other Expense / Income,-,-,-,60,-,-3,1,-,-,3,1,-,1,4,3,-,-,-,1,1,-,1,1,4,6,-571,1,1,1,14,11,-1,-,-1,1,-,2,-2,1,1
Pretax Income,507,357,435,451,558,526,567,520,612,573,493,491,563,371,176,317,464,"-1,187",735,406,370,238,"-5,345",279,477,814,-663,426,439,120,368,-973,-138,-27,109,-137,542,123,-27,489
Income Tax,192,123,169,162,193,231,184,194,226,241,184,167,182,97,61,-736,209,-21,142,126,74,44,-423,59,127,158,-410,-203,320,4,97,"-1,022","1,253",-165,-1,-7,197,187,-32,136
Net Income,315,234,266,289,365,295,383,326,386,332,309,324,381,274,115,"1,053",255,"-1,166",593,280,296,194,"-4,922",220,350,656,-253,629,119,116,271,49,"-1,391",138,110,-130,345,-64,5,353
Net Income Growth,-8.70%,-,-21.53%,3.96%,15.87%,26.07%,43.98%,12.80%,5.75%,12.54%,-19.32%,-0.61%,-1.30%,-17.47%,-62.78%,225.00%,-33.07%,-,415.65%,-73.41%,16.08%,-,-,-21.43%,18.24%,238.14%,-,185.91%,-66.00%,-82.32%,-,-92.21%,-,18.97%,-59.41%,-,-,-,-95.45%,-
Shares Outstanding (Basic),342,341,336,331,330,332,328,329,328,324,320,318,316,314,316,315,313,310,305,299,298,297,296,292,292,293,293,294,292,289,287,279,275,273,271,261,256,255,249,245
Shares Outstanding (Diluted),347,342,340,334,334,332,331,332,331,327,322,319,318,320,318,316,315,312,306,300,299,298,296,294,294,293,293,295,294,294,289,281,275,273,273,261,258,256,250,246
Shares Change,0.58%,-0.58%,-1.16%,-3.47%,-3.75%,-2.92%,-2.65%,-0.60%,-0.90%,-1.51%,-2.72%,-3.92%,-3.93%,-2.14%,-1.24%,-0.94%,-0.94%,-2.50%,-3.77%,-5.06%,-5.08%,-4.49%,-3.27%,-2.00%,-1.67%,-1.68%,-1.01%,0.34%,-,0.34%,-1.37%,-4.75%,-6.46%,-7.14%,-5.54%,-7.12%,-6.18%,-6.23%,-8.42%,-5.75%
EPS (Basic),0.92,0.69,0.79,0.87,1.10,0.89,1.17,0.99,1.18,1.03,0.97,1.02,1.21,0.87,0.36,3.35,0.81,-3.70,1.95,0.94,0.99,0.66,-16.65,0.75,1.20,2.23,-0.86,2.14,0.41,0.40,0.94,0.17,-5.05,0.47,0.41,-0.50,1.35,-0.24,0.02,1.44
EPS (Diluted),0.91,0.68,0.78,0.86,1.09,0.88,1.15,0.98,1.17,1.02,0.96,1.02,1.20,0.86,0.36,3.33,0.81,-3.69,1.94,0.93,0.99,0.65,-16.65,0.75,1.19,2.23,-0.86,2.13,0.40,0.40,0.94,0.17,-5.05,0.47,0.40,-0.50,1.34,-0.23,0.02,1.43
EPS Growth,-9.00%,-,-21.21%,7.50%,19.78%,29.41%,47.44%,13.95%,7.34%,15.91%,-16.52%,4.08%,2.56%,-15.69%,-62.50%,226.47%,-32.50%,-,438.89%,-72.07%,22.22%,-,-,-19.35%,20.20%,243.08%,-,184.00%,-66.39%,-82.06%,-,-92.02%,-,17.50%,-57.45%,-,-,-,-95.00%,-
Free Cash Flow,772,605,25,906,602,760,-135,"1,371",810,460,4,442,-279,630,"1,114",178,676,416,307,313,"1,404",370,-725,622,"1,586",104,192,"1,121",177,539,-713,"1,121",-490,"2,848",-45,512,"1,252",651,454,"1,076"
Free Cash Flow Per Share,2.26,1.77,0.07,2.74,1.82,2.29,-0.41,4.17,2.47,1.42,0.01,1.39,-0.88,2.01,3.52,0.56,2.16,1.34,1.01,1.05,4.71,1.25,-2.45,2.13,5.43,0.35,0.66,3.81,0.61,1.86,-2.48,4.02,-1.78,10.43,-0.17,1.96,4.89,2.55,1.82,4.39
Dividend Per Share,0.302,0.343,0.343,0.343,0.343,0.387,0.387,0.387,0.387,0.449,0.449,0.449,0.449,0.462,0.462,0.462,0.462,0.476,0.476,0.476,0.476,0.481,0.481,0.481,0.481,0.486,0.486,0.486,0.486,0.491,0.491,0.491,0.491,0.496,0.496,0.496,0.496,0.501,-,1.001
Dividend Growth,9.82%,13.58%,13.58%,13.58%,13.58%,12.83%,12.83%,12.83%,12.83%,16.02%,16.02%,16.02%,16.02%,2.90%,2.90%,2.90%,2.90%,3.03%,3.03%,3.03%,3.03%,1.05%,1.05%,1.05%,1.05%,1.04%,1.04%,1.04%,1.04%,1.03%,1.03%,1.03%,1.03%,1.02%,1.02%,1.02%,1.02%,1.01%,-,101.81%
Gross Margin,6.05%,5.49%,5.57%,5.69%,5.75%,5.29%,5.63%,5.12%,5.51%,5.31%,4.96%,4.83%,5.43%,4.92%,5.12%,5.29%,5.69%,4.91%,4.73%,4.58%,5.01%,4.48%,4.50%,4.31%,4.81%,4.33%,4.39%,4.28%,4.61%,3.46%,3.73%,3.56%,3.75%,3.41%,3.25%,3.23%,3.54%,3.42%,3.23%,3.21%
