,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"3,041","2,865","2,469","2,881","3,183","4,616","2,974","2,324","2,598","2,356","2,001","1,881","1,368","6,879","1,181","1,249","2,175","1,763","2,045","2,182","3,438","2,531","1,212","1,659","2,329","2,771","2,746","3,737","3,499","3,407","2,463","3,161","2,356","4,717","3,492","3,654","3,990","4,043","3,854","4,591"
Cash & Cash Equivalents,"3,041","2,865","2,469","2,881","3,183","4,616","2,974","2,324","2,598","2,356","2,001","1,881","1,368","6,879","1,181","1,249","2,175","1,763","2,045","2,182","3,438","2,531","1,212","1,659","2,329","2,771","2,746","3,737","3,499","3,407","2,463","3,161","2,356","4,717","3,492","3,654","3,990","4,043","3,854","4,591"
Cash Growth,31.93%,50.71%,-10.32%,5.11%,4.67%,61.12%,20.45%,-19.33%,-18.38%,-48.96%,-32.72%,-19.06%,-47.34%,191.98%,-40.98%,-33.60%,58.99%,-74.37%,73.16%,74.70%,58.07%,43.56%,-40.73%,-23.97%,-32.26%,9.48%,126.57%,125.26%,50.24%,22.95%,-10.31%,-15.41%,-32.67%,38.45%,41.78%,15.60%,69.35%,-14.29%,10.37%,25.64%
Receivables,"4,812","5,380","5,662","5,653","6,095","6,523","6,996","6,980","7,292","7,405","7,708","7,533","7,505","8,048","8,382","7,664","7,671","7,800","8,082","7,932","7,879","8,448","8,190","8,280","9,019","8,264","8,637","8,728","8,727","9,103","9,305","9,406","10,250","10,561","11,039","11,421","10,992","11,344","11,265","11,788"
Inventory,"8,030","8,266","8,069","9,408","9,163","9,211","9,758","11,007","10,910","10,615","10,917","11,915","11,641","11,301","12,121","12,087","11,962","12,308","12,481","13,037","12,622","12,822","12,458","13,799","12,808","13,198","13,439","14,443","14,329","14,594","14,720","14,941","15,493","15,636","15,891","17,263","16,620","15,940","16,987","18,451"
Other Current Assets,"1,053","1,428","1,338","1,213","1,190","1,402","1,490","1,518","1,491","1,580","1,657","1,824","1,769","2,117","2,041","4,188","1,705","2,682","1,837","1,940","1,643","1,946","1,855","1,998","1,692","1,707","2,208","3,205","3,807","3,944","3,243","4,339","2,785","2,021","2,274","2,258","1,895","2,506","2,582","2,828"
Total Current Assets,"16,936","17,939","17,538","19,155","19,631","21,752","21,218","21,829","22,291","21,956","22,283","23,153","22,283","28,345","23,725","25,188","23,513","24,553","24,445","25,091","25,582","25,747","23,715","25,736","25,848","25,940","27,030","30,113","30,362","31,048","29,731","31,847","30,884","32,935","32,696","34,596","33,497","33,833","34,688","37,658"
"Property, Plant & Equipment","1,404","1,459","1,434","1,415","1,407","1,506","1,546","1,651","1,683","1,796","1,823","1,856","1,849","1,879","2,651","2,547","2,521","2,487","2,436","2,376","2,322","2,356","2,324","2,301","2,299","2,366","2,369","2,386","2,315","2,360","2,336","2,321","2,298","2,361","2,339","2,341","2,362","2,462","2,441","2,446"
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"5,593","5,870","5,923","5,876","6,033","6,018","7,564","9,113","9,150","9,426","9,427","9,276","9,287","9,207","14,926","14,366","14,299","12,229","12,093","11,973","11,860","11,808","11,658","11,523","11,378","11,275","11,186","11,102","10,179","10,094","10,005","8,599","8,022","7,629","7,367","6,618","6,567","6,081","5,432","5,371"
