,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,91,84,183,167,128,176,174,156,188,123,180,100,201,100,102,642,-31,217,553,-452,695,428,248,626,"-1,226",909,484,"1,049",620,703,153,"1,470",-273,-808,-418,"1,013",225,534,-99,"1,183"
Depreciation & Amortization,20,13,12,13,13,14,13,12,13,12,12,10,14,14,13,13,15,18,14,16,15,19,17,18,18,22,20,20,19,23,23,23,24,29,26,26,46,40,34,14
Share-Based Compensation,4,6,4,5,4,7,4,5,4,7,6,5,5,8,6,5,7,9,7,6,6,9,7,7,7,9,7,8,7,9,8,8,8,11,9,9,-2,11,0,0
Other Operating Activities,143,26,23,97,95,18,64,112,104,115,35,219,59,14,188,-359,315,-90,-264,792,-361,-256,4,-247,"1,529",-773,-64,-572,-274,-381,379,-900,704,966,940,-382,362,-335,640,-547
Operating Cash Flow,258,129,222,282,240,215,255,285,309,257,233,334,279,136,309,301,306,154,310,362,355,200,276,404,328,167,447,505,372,354,563,601,463,198,557,666,631,250,575,650
Operating Cash Flow Growth,25.85%,126.32%,14.43%,-1.74%,-6.98%,66.67%,14.86%,1.06%,28.75%,19.53%,-8.63%,17.19%,-9.71%,-47.08%,32.62%,-9.88%,9.68%,13.24%,0.32%,20.27%,16.01%,29.87%,-10.97%,11.60%,-7.61%,-16.50%,61.96%,25.00%,13.41%,111.98%,25.95%,19.01%,24.46%,-44.07%,-1.07%,10.82%,36.29%,26.26%,3.23%,-2.40%
Capital Expenditures,-2,-3,-2,-1,-3,-1,-4,-2,-3,-3,-4,-2,-4,-2,-7,-5,-2,-3,-6,-5,-6,-5,-8,-9,-2,-4,-6,-6,-4,-5,-4,-3,-3,-4,-4,-4,-3,-4,-4,-2
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,292,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0
Change in Investments,-644,-575,-697,-915,-888,-786,"-1,437",-856,-719,"-1,135","-1,256",-969,"-1,078","-1,199",-802,-690,"-1,278","-1,055",-823,-919,-758,-652,"-1,185","-1,148",-757,-831,"-1,137","-1,107",-662,-946,"-1,313","-1,138",-965,-978,"-1,109","-1,047",-877,-969,"-1,107",-930
Other Investing Activities,457,617,563,682,911,699,"1,140",627,718,"1,030","1,061",892,"1,012",955,722,569,"1,181","1,060",618,809,693,601,"1,033",847,314,699,"1,037",943,518,798,944,776,60,820,951,729,593,611,553,614
Investing Cash Flow,-189,39,-136,-234,20,-88,-301,-231,-4,-108,-199,-79,-70,-246,-87,-126,-99,-54,-211,-115,-71,-56,-160,-310,-153,-136,-106,-170,-148,-153,-373,-365,-166,-162,-162,-322,-287,-362,-558,-318
Dividends Paid,-68,-67,-71,-70,-70,-71,-74,-73,-148,-74,-77,-78,-77,-77,-81,-81,-161,-80,-86,-85,-85,-85,-90,-90,-90,-90,-95,-95,-95,-95,-100,-100,-100,-99,-109,-108,-107,-106,-117,-115
Common Stock Issued,0,0,0,0,0,0,0,3,24,0,0,0,12,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share Repurchases,0,-7,0,-14,21,0,-20,-21,-12,0,0,0,-37,-15,-55,0,-22,-15,-110,0,125,0,0,-5,-62,-256,0,0,-5,-28,0,-12,-104,-45,-151,-203,-11,-25,-41,-1
