,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30
reportedCurrency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
grossProfit,40748000000,41452000000,43771000000,43928000000,44055000000,44371000000,45996000000,43919000000,46287000000,45599000000,51643000000,52524000000,53014000000,53700000000,59473000000,59225000000,60097000000,60482000000,67931000000,68325000000
totalRevenue,56556000000,58417000000,60308000000,60595000000,60351000000,60901000000,64421000000,62138000000,65115000000,65467000000,70196000000,71321000000,72337000000,73743000000,80149000000,80332000000,80894000000,82787000000,91931000000,92903000000
costOfRevenue,15808000000,16965000000,16537000000,16667000000,16296000000,16530000000,18425000000,18219000000,18828000000,19868000000,18553000000,18797000000,19323000000,20043000000,20676000000,21107000000,20797000000,22305000000,24000000000,24578000000
costofGoodsAndServicesSold,6718000000,7625000000,7381000000,7598000000,6627000000,6511000000,7687000000,7501000000,7935000000,7622000000,7572000000,7660000000,7802000000,8000000000,8487000000,8596000000,8306000000,8314000000,9405000000,9748000000
operatingIncome,4590000000,4497000000,4832000000,4744000000,5014000000,5095000000,4996000000,9241000000,4651000000,3517000000,6739000000,5978000000,5712000000,5541000000,6950000000,7132000000,7462000000,6891000000,8086000000,8057000000
sellingGeneralAndAdministrative,8479000000,8703000000,8517000000,8415000000,8960000000,9301000000,10015000000,10001000000,10174000000,11514000000,10223000000,10359000000,10725000000,11272000000,11401000000,11709000000,11663000000,13009000000,13625000000,13809000000
researchAndDevelopment,,,,,,,,,,,,,,,,,,,,
operatingExpenses,9090000000,9340000000,9156000000,9069000000,9669000000,10019000000,10738000000,10718000000,10893000000,12246000000,10981000000,11137000000,11521000000,12043000000,12189000000,12511000000,12491000000,13991000000,14595000000,14830000000
investmentIncomeNet,382000000,341000000,405000000,582000000,466000000,433000000,365000000,341000000,351000000,445000000,452000000,556000000,503000000,813000000,367000000,295000000,513000000,855000000,798000000,1115000000
netInterestIncome,-353000000,-374000000,-400000000,-418000000,-449000000,-437000000,-437000000,-430000000,-395000000,-401000000,-397000000,-410000000,-422000000,-431000000,-433000000,-467000000,-516000000,-676000000,-754000000,-828000000
interestIncome,,,,418000000,449000000,437000000,437000000,430000000,395000000,401000000,397000000,410000000,422000000,431000000,433000000,467000000,516000000,676000000,754000000,
interestExpense,353000000,374000000,400000000,418000000,449000000,437000000,437000000,430000000,395000000,401000000,397000000,410000000,422000000,431000000,433000000,467000000,516000000,676000000,754000000,828000000
nonInterestIncome,44613000000,44932000000,47513000000,47164000000,47397000000,47625000000,50640000000,49394000000,50863000000,50581000000,55486000000,56233000000,56967000000,57547000000,64070000000,63896000000,64491000000,64700000000,72786000000,72474000000
otherNonOperatingIncome,,,,,,,,,,,,,,,,,,,,
depreciation,,,,,,,,,,,,,,,,,,,,
depreciationAndAmortization,611000000,637000000,639000000,654000000,709000000,718000000,723000000,717000000,719000000,732000000,758000000,778000000,796000000,771000000,788000000,802000000,828000000,982000000,970000000,1021000000
incomeBeforeTax,4141000000,3999000000,4342000000,4234000000,4474000000,4531000000,4476000000,8752000000,4172000000,2976000000,6226000000,5462000000,5185000000,4990000000,6396000000,6536000000,6824000000,6068000000,7169000000,7046000000
incomeTaxExpense,953000000,959000000,875000000,941000000,936000000,990000000,1094000000,2115000000,1000000000,764000000,1364000000,1196000000,1099000000,919000000,1369000000,1466000000,1562000000,1307000000,1558000000,1572000000
interestAndDebtExpense,353000000,374000000,400000000,418000000,449000000,437000000,437000000,430000000,395000000,401000000,397000000,410000000,422000000,431000000,433000000,467000000,516000000,676000000,754000000,828000000
netIncomeFromContinuingOperations,3284000000,3164000000,3557000000,3385000000,3629000000,3668000000,3465000000,6696000000,3256000000,2352000000,4978000000,4372000000,4191000000,4191000000,5148000000,5199000000,5384000000,4908000000,5774000000,5657000000
comprehensiveIncomeNetOfTax,2882000000,3266000000,3869000000,3778000000,3102000000,3672000000,1600000000,7447000000,3228000000,2892000000,3850000000,5006000000,3316000000,3543000000,4385000000,3366000000,3906000000,5454000000,6455000000,5373000000
ebit,4494000000,4373000000,4742000000,4652000000,4923000000,4968000000,4913000000,9182000000,4567000000,3377000000,6623000000,5872000000,5607000000,5421000000,6829000000,7003000000,7340000000,6744000000,7923000000,7874000000
ebitda,5105000000,5010000000,5381000000,5306000000,5632000000,5686000000,5636000000,9899000000,5286000000,4109000000,7381000000,6650000000,6403000000,6192000000,7617000000,7805000000,8168000000,7726000000,8893000000,8895000000
netIncome,3188000000,3040000000,3467000000,3293000000,3538000000,3541000000,3382000000,6637000000,3172000000,2212000000,4862000000,4266000000,4086000000,4071000000,5027000000,5070000000,5262000000,4761000000,5611000000,5474000000
startPeriod,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30,2018-6-30
endPeriod,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30
stockHigh,271.16,287.94,272.49,253.49,268.69,300.0,306.71,315.84,324.57,367.95,380.5,425.98,431.36,509.23,521.2,553.29,553.13,558.1,525.63,530.45
stockLow,244.12,231.81,234.51,208.07,213.43,212.08,187.72,226.03,287.1,299.6,320.35,360.55,395.8,383.12,445.74,449.7,492.25,487.74,457.59,445.68
stockAverage,260.1,264.41,254.93,240.52,241.67,260.43,275.9,285.82,306.91,334.59,346.15,398.29,414.34,450.92,482.18,502.13,525.97,529.33,482.74,488.85
