,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,-8.05,-22.08,-67.46,-45.19,-11.63,161.15,134,145.45,397.36,438.94
Depreciation & Amortization,8.26,10.54,10.64,9,9.67,14.12,18.1,30.85,58.78,74.71
Share-Based Compensation,9.74,12.7,10.33,6.73,11.43,20.18,42.5,114.29,216.8,212.86
Other Operating Activities,14.28,-22.31,13.55,1.02,6.66,-56.38,21.73,61.45,71.88,-29.72
Operating Cash Flow,24.22,-21.16,-32.95,-28.44,16.13,139.07,216.33,352.03,744.82,696.78
Operating Cash Flow Growth,-,-,-,-,-,762.06%,55.56%,62.72%,111.58%,-6.45%
Capital Expenditures,-13.25,-12.53,-12.17,-4.12,-4.15,-14.79,-20.56,-52.51,-46.44,-110.4
Acquisitions,-2.24,0,1.05,0,-15,0,0,-235.65,-62.16,0
Change in Investments,0,0,0,0,0,0,-5.01,-931.39,-263.3,-255.95
Other Investing Activities,-1.05,0.06,-0.68,-,-,-,-,-,-,-
Investing Cash Flow,-16.53,-12.46,-11.8,-4.12,-19.15,-14.79,-25.57,"-1,219.55",-371.91,-366.36
Share Issuance / Repurchase,5.37,4.01,17.29,26.96,22.57,4.99,8.4,-492.52,10.37,-396.13
Debt Issued / Paid,-8.71,16.85,17.09,16.34,58.05,81.56,269.12,896.5,0,0
Other Financing Activities,-,-0.3,-,-,-,-20.69,-85.83,-94.57,-27.5,-120.65
Financing Cash Flow,-3.34,20.56,34.38,43.3,80.61,65.85,191.68,309.41,-17.13,-516.77
Exchange Rate Effect,-0.5,-0.52,-0.32,0.65,-0.5,-0.26,0.83,-1.96,-1.86,1.85
Net Cash Flow,3.84,-13.58,-10.69,11.38,77.09,189.87,383.27,-560.06,353.93,-184.5
Free Cash Flow,10.97,-33.69,-45.12,-32.56,11.98,124.28,195.78,299.52,698.37,586.38
Free Cash Flow Growth,-,-,-,-,-,937.30%,57.53%,52.99%,133.16%,-16.04%
Free Cash Flow Margin,3.19%,-9.43%,-13.99%,-11.38%,3.79%,19.91%,25.28%,21.67%,29.96%,25.60%
Free Cash Flow Per Share,0.26,-0.76,-0.89,-0.39,0.12,1.06,1.56,2.23,5.16,4.30
