,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,142.82,132.86,130.92,132.41,146.75,121.65,127.11,145.39,132.96,124.03,138.43,151.87,135.45,133.54,140.27,153.33,"1,027",173.6,184.43,178.72,164.72,185.35,186.57,201.82,187.06,165.54,173.05,188.95,204.24,178.52,199.62,188.87,177.95,237.48,223.97,190.59,211.56,223.61,215.26,257.08
Other Operating Activities,205.32,141.99,13.61,92.6,73.56,158.08,47.28,130.39,257.2,216.71,125.77,215.12,291.33,327.22,138.03,193.45,-684.13,208.79,49.71,142.05,175.64,237.94,76.79,141.72,146.64,178.01,252.7,120.37,193.58,193.31,130.59,169.11,199.71,159.65,72.28,166.41,160.25,253.72,111.55,29.8
Operating Cash Flow,348.14,274.85,144.53,225.02,220.31,279.73,174.39,275.77,390.16,340.74,264.2,366.99,426.78,460.76,278.3,346.79,343.22,382.39,234.13,320.77,340.36,423.29,263.35,343.54,333.7,343.55,425.75,309.31,397.82,371.83,330.21,357.98,377.66,397.13,296.26,357,371.81,477.33,326.81,286.89
Operating Cash Flow Growth,42.00%,-5.35%,-28.54%,-19.21%,-36.72%,1.78%,20.66%,22.56%,77.10%,21.81%,51.50%,33.08%,9.39%,35.22%,5.34%,-5.51%,-19.58%,-17.01%,-15.87%,-7.50%,-0.83%,10.69%,12.48%,7.10%,-1.96%,-18.84%,61.66%,-9.96%,19.21%,8.23%,-22.44%,15.73%,-5.07%,6.80%,-10.28%,-0.28%,-1.55%,20.19%,10.31%,-19.64%
Capital Expenditures,-6.79,-5.08,-4.91,-4.44,3.81,-6.08,-7.87,-16.71,-6.29,-3.88,-2.86,-3.4,-15.02,-3.98,-4.1,-5.37,-6.83,-11.97,-6.75,-8.58,-17.79,-7.02,-14.64,-8.4,-12.15,-9.32,-10.83,-8.65,-12.97,-15.53,-8.2,-7,-7.51,-6.98,-6.65,-6.14,-8.16,-8.21,-17.42,-10.82
Change in Investments,"-1,250.36",-115.41,81.85,65.58,-636.74,-384.15,-266.62,-131.9,-268.43,-552.06,-506.57,-310.84,-608.3,-750.26,-198.59,-453.69,-294.21,-707,-92.89,-766.33,-136.45,-509.53,-119.87,-389.96,-475.72,-325.3,"-1,012.25",-286.94,-487.24,-504.67,-496.37,-20.15,-542.81,-490.42,-169.59,-521.69,-438.82,-476.5,-240.26,-758.11
Other Investing Activities,"1,031",-55.05,-103.29,-156.08,579.59,145.9,162.18,25.32,121.3,220.96,296.93,142.7,279.91,343.5,106.85,232.69,107.17,405.09,4.28,94.3,347.87,210.78,83.91,186.15,247.13,22.94,374.09,263.78,310.94,250.51,98.85,73.3,266.21,222.08,43.63,244.91,194.82,236.94,95.32,351.09
Investing Cash Flow,-226.08,-175.54,-26.35,-94.94,-53.33,-244.33,-112.31,-123.29,-153.42,-334.97,-212.51,-171.54,-343.42,-410.74,-95.84,-226.37,-193.88,-313.88,-95.36,-680.61,193.62,-305.76,-50.59,-212.21,-240.74,-311.68,-648.98,-31.8,-189.27,-269.69,-405.72,46.15,-284.12,-275.32,-132.61,-282.92,-252.17,-247.77,-162.37,-417.84
Dividends Paid,-15.42,-15.22,-16.76,-16.65,-16.38,-16.21,-17.1,-16.91,-16.68,-16.52,-16.95,-16.78,-16.67,-16.5,-17.59,-17.44,-17.3,-17.19,-18.21,-18.08,-17.94,-17.7,-18.96,-18.84,-18.7,-18.59,-19.95,-19.96,-19.69,-19.51,-20.38,-20.18,-19.98,-19.69,-20.52,-20.23,-20.11,-20.07,-21.5,-21.38
Share Issuance / Repurchase,-114.75,-111.68,-91.62,-99.23,-90.49,-98.8,-91.26,-107.49,-85.02,-81.33,-96.36,-86.61,-79.15,-91.49,-84.29,-84.77,-91.22,-96.39,-88.85,-78.01,-122.41,-99.3,-91.2,-86.4,-99.51,-149.92,0.72,-120.11,-126.46,-100,-129.26,-96.78,-145.58,-93.55,-135.14,-57.23,-62.13,-142.25,-84.6,-78
Debt Issued / Paid,1.14,35.85,10.03,15.48,-52.02,20.52,128.45,-18.76,-128.24,66.9,118.47,-19.74,-3.04,61.92,-22,1.48,16.15,35.84,-7.5,484.54,-320.33,-15.35,-39.43,-26.64,62.92,156.89,297.77,-156.98,-24.84,20,302.39,-316.02,85.92,42.35,52.83,-60.54,14.29,65.07,-86.75,189.24
Other Financing Activities,1.57,-12.82,-9.19,-14.94,-14.32,-10.61,-21.22,-21.68,-24.71,-17.64,-20.55,-19,-14.8,-21.17,-23.12,-21.62,-25.02,-25.6,-33.06,-28.9,-39.43,-37.14,-37.08,-21.41,-25.8,-19.65,-25.22,-11.99,-16.07,-13.81,-16.93,-17.54,-15.96,-13.81,-19.97,-32.3,-46.71,-54.49,-61.95,46.91
Financing Cash Flow,-127.46,-103.87,-107.54,-115.34,-173.21,-105.09,-1.13,-164.84,-254.65,-48.59,-15.4,-142.13,-113.67,-67.25,-147,-122.35,-117.38,-103.34,-147.62,359.56,-500.11,-169.48,-186.66,-153.29,-81.08,-31.27,253.31,-309.03,-187.06,-113.32,135.82,-450.51,-95.6,-84.7,-122.8,-170.29,-114.66,-151.74,-254.79,136.78
Exchange Rate Effect,3.55,7.63,-4.85,6.46,5.25,6.75,-1.19,9,19.81,-5.8,0.63,1.9,1.57,2.83,0.44,-7.26,-1.86,4.88,2.47,-4.51,9.72,-1.73,-4.12,-0.69,-2.61,13.83,-6.41,-2.41,-6.74,-2.17,-3.75,4.64,-2.11,-1.64,3.78,9.54,1.99,1.73,-6.75,4.71
