,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,36.94,40.02,45.8,67,66.02,3.09,62.85,59.49,61.38,12.76,49.68,104.9,76.16,61.75,97.65,88.46,118.56,88.62,82.23,77.44,121.03,67.34,89.32,66.68,75.93,90.37,114.03,80.1,94.85,81.5,138.07,96.33,92.16,127.63,172.26,85.59,92.56,172.11,75.01,85.55
Cash & Cash Equivalents,36.94,40.02,45.8,67,66.02,3.09,62.85,59.49,61.38,12.76,49.68,104.9,76.16,61.75,97.65,88.46,118.56,88.62,82.23,77.44,121.03,67.34,89.32,66.68,75.93,90.37,114.03,80.1,94.85,81.5,138.07,96.33,92.16,127.63,172.26,85.59,92.56,172.11,75.01,85.55
Cash Growth,-40.13%,58.44%,1.93%,72.71%,78.71%,-92.29%,37.22%,-11.21%,-7.02%,313.42%,-20.96%,76.35%,24.08%,384.04%,96.57%,-15.67%,55.67%,43.50%,-15.79%,-12.46%,2.08%,-24.01%,8.62%,-13.90%,-37.26%,34.20%,27.67%,20.14%,24.91%,-9.81%,21.08%,20.25%,-2.83%,56.59%,24.76%,-11.15%,0.43%,34.85%,-56.45%,-0.05%
Receivables,331.1,372.62,425.43,499.88,327.86,565.97,627.66,676.16,344.55,349.65,358.69,361.28,384.45,370.31,380.03,389.08,391.78,396.38,407.68,406.91,415.16,419.61,425.37,432.24,441.66,441.74,445.54,458.36,474.18,477.6,484.39,485.48,487.44,487.93,478.57,475.36,589.08,594.42,601.79,616.88
Goodwill and Intangibles,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,441.59,481.79,481.79,481.79,481.79,481.79,481.79,481.79,481.79,481.79
Total Assets,"18,192","19,064","19,652","19,871","20,272","20,697","20,021","20,119","19,853","20,621","21,574","22,077","21,436","22,087","22,578","22,994","23,475","23,182","22,879","23,469","23,096","24,133","24,855","25,792","25,977","25,352","27,534","28,042","29,047","28,113","29,580","29,497","29,768","27,850","26,043","24,839","25,927","26,860","26,708","26,166"
Deferred Revenue,74.17,77.91,74.97,74.2,71.7,74.73,76.98,70.33,67.02,71.54,72.65,63.2,64.02,70.02,69.11,61.54,61.43,67.06,66.87,62.14,61.21,66.92,66.89,62.59,63.71,67.87,68.4,64.7,61.73,68.82,70.55,64.9,65.47,70.89,68.45,64.22,253.14,271.52,266.71,260.84
Total Liabilities,"14,415","14,875","15,143","15,341","15,575","15,813","15,715","15,836","15,798","16,229","16,696","16,991","16,869","17,342","17,525","17,826","17,244","17,362","17,307","17,931","17,681","18,090","18,155","18,479","18,683","18,832","19,686","19,817","20,276","20,281","20,963","20,888","21,125","20,956","20,720","20,477","21,978","23,014","22,728","21,543"
Total Debt,"1,220","1,256","1,266","1,282","1,231","1,251","1,380","1,362","1,234","1,301","1,420","1,400","1,398","1,460","1,438","1,440","1,460","1,496","1,489","1,974","1,665","1,650","1,611","1,585","1,648","1,805","2,103","1,947","1,923","1,943","2,246","1,940","2,026","2,069","2,122","2,062","2,077","2,143","2,056","2,246"
Debt Growth,-6.78%,-7.56%,-5.43%,5.23%,0.87%,-0.37%,8.98%,6.20%,0.27%,3.97%,2.88%,2.84%,13.27%,12.20%,1.28%,2.81%,4.48%,2.50%,3.55%,37.10%,14.02%,10.27%,8.17%,-19.73%,-1.04%,9.39%,30.56%,22.89%,16.69%,7.66%,6.79%,-0.38%,5.37%,6.47%,-5.51%,6.31%,2.51%,3.56%,-3.11%,8.91%
