,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,"1,363","1,819","2,014","2,584","1,644","2,393","2,492","2,946","1,994","2,746","2,834","3,377","2,337","3,262","3,261","3,786","2,981","5,459","5,673","6,459","3,868","5,563","5,857","6,972","4,505","5,287","5,870","6,826","5,325","6,430","6,941","8,434","6,204","8,359","8,934","10,174","6,490","8,045","8,730","10,968"
Revenue Growth (YoY),37.65%,27.46%,25.66%,34.92%,20.62%,31.55%,23.72%,14.00%,21.26%,14.76%,13.73%,14.63%,17.24%,18.80%,15.09%,12.11%,27.52%,67.36%,73.93%,70.63%,29.77%,1.90%,3.25%,7.93%,16.47%,-4.95%,0.23%,-2.09%,18.20%,21.62%,18.25%,23.55%,16.49%,29.99%,28.71%,20.64%,4.63%,-3.75%,-2.29%,7.80%
Cost of Revenue,"1,198","1,591","1,728","2,164","1,457","2,071","2,143","2,500","1,767","2,368","2,449","2,872","2,089","2,862","2,814","3,258","2,698","4,969","4,993","5,577","3,466","4,887","5,116","5,988","3,989","4,546","4,896","5,584","4,351","5,182","5,504","6,557","4,997","6,385","6,859","8,228","5,534","6,710","7,126","8,921"
Gross Profit,164.75,228.23,286.35,419.87,186.92,321.52,348.71,445.11,226.51,378.26,385.36,504.81,248.93,400,447.95,528.01,282.73,490.12,679.08,882.26,402.11,675.72,740.97,983.49,516.27,741.29,974.26,"1,242",974.02,"1,249","1,438","1,876","1,207","1,974","2,076","1,946",956.04,"1,335","1,603","2,047"
"Selling, General & Admin",38.11,38.32,43.07,57.66,43.65,50.21,56.49,65.89,47.67,55.8,61.16,67.93,60.7,66.77,72.86,85.56,67.81,84.92,96.35,94.86,79.34,76.11,92.62,73.12,82.63,78.18,86,86.63,110.53,90.72,94.94,102.19,113.66,105.21,115.56,80.07,126.11,124.75,114.14,136.34
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.2,23.88,11.99,12.92,0,0,0,19.93,4.21,5.27,6.66,8.83,12.31,14.49,15.2,17.82,12.54,16.55,17.25,20.06,13.66,17.07,18.56,23.8
Operating Expenses,38.11,38.32,43.07,57.66,43.65,50.21,56.49,65.89,47.67,55.8,61.16,67.93,60.7,66.77,72.86,85.56,172.01,108.79,108.34,107.78,79.34,76.11,92.62,93.04,86.85,83.45,92.66,95.46,122.85,105.21,110.14,120.01,126.2,121.76,132.81,100.14,139.77,141.83,132.7,160.13
Operating Income,126.64,189.91,243.28,362.21,143.27,271.32,292.22,379.22,178.84,322.45,324.19,436.88,188.23,333.23,375.09,442.45,110.72,381.33,570.75,774.48,322.77,599.61,648.36,890.45,429.42,657.84,881.6,"1,147",851.17,"1,143","1,327","1,756","1,080","1,852","1,943","1,846",816.27,"1,193","1,471","1,887"
Interest Expense / Income,12.69,10.29,8.38,5.19,4.07,3.82,2.81,-10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Expense / Income,-10.08,-39.11,-31.75,-13.58,-35.49,-10.74,-29.53,-31.53,-21.48,0.18,-18.08,-27.49,130.18,10.69,1.13,-31.34,-158.1,-4.89,19.24,-259.97,3.16,37.61,-19.45,-1.36,-1.36,-20.05,25.49,-9.66,-460.3,51.95,-484.57,178.73,409.36,99.14,123.8,108.76,34.6,40.27,3.51,108.67
