,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,77.95,107.03,118.42,100.79,-221.77,40.26,-27.51,-15.51,-111.12,-51.19,-62.91,-10.26,-292.76,105.72,21.53,17.59,-44.44,117.23,42.43,122.34,275.05,262.76,181.01,90.36,146.87,53.91,30.37,-14.96,131.68,126,30,64,938,608,"1,229","1,196","1,032",677,209,323
Depreciation & Amortization,182.03,147.42,157.56,154.01,173.77,175.5,152.51,144.33,149.88,161.89,147.53,139.49,141.22,135.1,144.32,146.27,143.13,82.13,84.91,121.17,129.27,92.26,96.15,110.89,106.71,100.14,94.62,99.65,96.59,94,92,97,410,360,414,422,439,369,395,421
Share-Based Compensation,0.65,-13.01,1.35,18.97,15.5,2.47,6.58,2.57,2.02,10.61,7.36,5.09,2.93,8.28,9.92,7.81,7.41,5.18,5.18,6.11,14.97,14.49,6.57,1.66,7.28,15.77,7.7,10.74,5.8,11,3,10,28,20,18,24,11,17,7,19
Other Operating Activities,-2.78,13.94,52.24,84.53,325.69,49.16,39.63,14.98,123.87,-54.19,-6.8,-28.9,288.35,20.28,84.8,17.43,73.02,68.22,141.38,-7.43,-103.23,215.78,42.92,67.97,1.33,35.09,3.74,33.63,73.54,59,54,76,-425,334,-782,129,2,431,35,-5
Operating Cash Flow,257.85,255.38,329.57,358.3,293.19,267.38,171.21,146.36,164.64,67.11,85.18,105.42,139.74,269.38,260.57,189.1,179.11,272.76,273.9,242.19,316.05,585.29,326.65,270.87,262.19,204.9,136.44,129.06,307.61,290,179,247,951,"1,322",879,"1,771","1,484","1,494",646,758
Operating Cash Flow Growth,30.90%,20.07%,18.86%,29.49%,13.70%,4.70%,-48.05%,-59.15%,-43.84%,-74.90%,-50.25%,-27.98%,-15.13%,301.39%,205.91%,79.39%,28.18%,1.26%,5.12%,28.08%,76.45%,114.58%,19.26%,11.84%,-17.04%,-64.99%,-58.23%,-52.35%,17.32%,41.53%,31.20%,91.38%,209.16%,355.86%,391.06%,617.00%,56.05%,13.01%,-26.51%,-57.20%
Capital Expenditures,-43.01,-338.59,-279.78,-342.46,-479.31,-392.16,-249.93,-170.37,-135.49,-42.41,-67.16,-86.39,-128.77,-208.01,-183.85,-162.24,-95.01,490.29,-230.69,-231.58,-244.14,-193.3,-225.85,-199.14,-166.71,-148.65,-182.25,-147.18,-96.91,-123,-151,-185,-261,-269,-472,-442,-491,-479,-569,-541
Acquisitions,0.13,0,0,-15.83,-198.91,0,-16.3,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,033",0,0,0,0,0,0,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.9,249.34,-9.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-38.35,2.45,3.42,-6.55,-9.27,-5.08,-5.04,-10.68,-8.28,-11.65,-6.52,-6.01,-4.31,-7.74,-5.88,-9.76,-33.66,-35.42,-27.49,-9.96,-4.4,-1.83,-3.3,-3.85,-0.02,-0.04,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,-81.23,-336.15,-276.36,-364.84,-687.5,-397.24,-271.27,-181.07,-143.77,-54.06,-73.68,-92.4,-133.08,-215.75,-189.73,-172,-128.67,454.87,-258.18,-241.54,-248.54,-195.13,-228.4,-202.09,82.62,-158.11,-182.25,-147.18,-96.45,-123,-151,-185,772,-269,-472,-442,-491,-479,-569,-541
Dividends Paid,-8.4,-8.33,-8.35,-8.34,-8.26,-8.26,-8.27,-8.28,-8.28,-8.28,-9.3,-9.3,-9.3,-9.31,-23.28,-23.13,-23.13,-27.65,-27.07,-26.47,-30.18,-29.61,-38.09,-37.03,-41.28,-39.82,-39.86,-39.86,-39.47,-40,-44,-44,-652,-456,-484,-519,-533,-436,-152,-151
