,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,196","1,302","1,263","1,290","1,273","1,342","1,324","1,375","1,341","1,482","1,439","1,399","1,453","1,509","1,513","1,588","1,567","1,609","1,546","1,537","1,571","1,704","1,689","1,735","1,786","1,943","1,846","1,867","2,016","2,106","2,087","2,088","2,389","2,993","2,861","2,937","3,160","3,101","3,084","3,152"
Revenue Growth (YoY),1.27%,4.16%,9.64%,6.97%,6.44%,3.07%,4.83%,6.59%,5.34%,10.43%,8.69%,1.75%,8.35%,1.82%,5.14%,13.51%,7.85%,6.63%,2.18%,-3.21%,0.26%,5.90%,9.25%,12.88%,13.69%,14.03%,9.30%,7.61%,12.88%,8.39%,13.06%,11.84%,18.50%,42.12%,37.09%,40.66%,32.27%,3.61%,7.79%,7.32%
Cost of Revenue,396,407,402,446,410,412,419,477,453,469,431,421,411,432,419,432,430,441,410,551,473,471,480,516,518,493,517,566,527,533,543,582,749,"1,007",989,"1,008","1,088","1,026",995,"1,032"
Gross Profit,800,895,861,844,863,930,905,898,888,"1,013","1,008",978,"1,042","1,077","1,094","1,156","1,137","1,168","1,136",986,"1,098","1,233","1,209","1,219","1,268","1,450","1,329","1,301","1,489","1,573","1,544","1,506","1,640","1,986","1,872","1,929","2,072","2,075","2,089","2,120"
"Selling, General & Admin",347,376,462,"1,958",329,326,458,421,334,317,337,481,360,364,399,483,381,444,379,227,341,368,318,350,314,295,341,592,360,374,423,567,958,768,725,945,705,771,741,942
Other Operating Expenses,33,34,33,34,33,22,37,53,42,45,45,"-1,054",43,45,46,46,45,52,53,55,52,52,0,51,42,50,44,52,48,45,38,35,"-1,207",-253,300,274,237,404,282,291
Operating Expenses,380,410,495,"1,992",362,348,495,474,376,362,382,-573,403,409,445,529,426,496,432,282,393,420,318,401,356,345,385,644,408,419,461,602,-249,515,"1,025","1,219",942,"1,175","1,023","1,233"
Operating Income,420,485,366,"-1,148",501,582,410,424,512,651,626,"1,551",639,668,649,627,711,672,704,704,705,813,891,818,912,"1,105",944,657,"1,081","1,154","1,083",904,"1,889","1,471",847,710,"1,130",900,"1,066",887
Interest Expense / Income,14,14,12,19,16,16,30,40,40,42,39,59,37,37,37,39,34,26,38,36,36,37,32,36,34,40,35,32,32,32,31,25,57,90,71,86,85,88,84,76
Other Expense / Income,20,27,25,-138,26,28,29,29,29,29,-691,726,22,27,29,36,39,29,34,37,146,41,53,96,51,40,316,36,46,37,42,50,29,69,23,64,62,42,59,82
Pretax Income,386,444,329,"-1,029",459,538,351,355,443,580,"1,278",766,580,604,583,552,638,617,632,631,523,735,806,686,827,"1,025",593,589,"1,003","1,085","1,010",829,"1,803","1,312",753,560,983,770,923,729
