,2014-02-23,2014-05-25,2014-08-24,2014-11-23,2015-02-22,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26,2017-05-28,2017-08-27,2017-11-26,2018-02-25,2018-05-27,2018-08-26,2018-11-25,2019-02-24,2019-05-26,2019-08-25,2019-11-24,2020-02-23,2020-05-31,2020-08-30,2020-11-29,2021-02-28,2021-05-30,2021-08-29,2021-11-28,2022-02-27,2022-05-29,2022-08-28,2022-11-27,2023-02-26,2023-05-28,2023-08-27,2023-11-26,Current
Market Capitalization,"11,982","13,313","13,457","15,086","14,703","16,488","17,896","18,031","18,268","19,765","20,199","16,508","17,913","16,607","13,806","14,485","14,536","14,722","14,404","13,002","11,354","14,009","13,578","13,982","14,405","16,945","18,593","17,557","16,577","18,286","15,875","15,158","16,957","15,908","16,760","17,790","17,411","16,615","14,321","13,617","13,007"
Market Cap Growth,-12.78%,-8.14%,-8.57%,9.42%,22.71%,23.86%,32.99%,19.52%,24.25%,19.87%,12.87%,-8.44%,-1.94%,-15.98%,-31.65%,-12.25%,-18.85%,-11.35%,4.33%,-10.24%,-21.89%,-4.84%,-5.74%,7.54%,26.87%,20.96%,36.94%,25.57%,15.08%,7.91%,-14.62%,-13.66%,2.29%,-13.01%,5.58%,17.36%,2.68%,4.45%,-14.55%,-23.46%,-
Enterprise Value,"21,234","22,118","21,814","23,442","22,936","24,228","25,652","25,840","23,265","24,422","24,378","18,518","20,204","19,352","16,844","17,929","18,066","18,409","18,175","24,123","22,200","24,450","24,042","24,260","24,324","26,139","27,772","26,756","25,724","27,212","25,068","24,474","26,036","24,804","25,735","27,152","26,596","25,756","23,502","22,625","22,010"
PE Ratio,14.62,43.92,20.99,37.49,-18.71,-65.28,-9.47,-10.34,-31.21,-29.19,30.45,26.18,29.58,25.98,22.80,20.49,16.33,18.21,17.27,17.52,18.27,20.65,20.15,17.42,18.83,20.17,18.68,15.77,13.92,14.08,13.17,13.76,16.32,17.91,29.13,26.10,21.63,24.31,13.25,13.82,13.21
PS Ratio,0.83,1.13,1.24,1.54,1.68,1.83,1.98,2.18,2.41,2.28,2.37,2.00,2.23,2.12,1.79,1.85,1.86,1.85,1.81,1.59,1.28,1.47,1.35,1.33,1.39,1.53,1.64,1.52,1.41,1.64,1.42,1.35,1.49,1.38,1.42,1.48,1.43,1.35,1.17,1.12,1.07
PB Ratio,2.13,2.53,2.38,2.71,3.30,3.64,5.32,5.25,5.00,5.32,5.43,3.71,4.24,4.16,3.64,3.92,3.91,4.01,3.86,1.80,1.54,1.90,1.83,1.84,1.85,2.15,2.29,2.09,2.01,2.14,1.86,1.75,1.93,1.81,1.97,2.05,1.96,1.90,1.61,1.51,1.44
P/FCF Ratio,11.84,11.60,10.38,13.03,12.73,13.00,15.87,14.27,13.64,19.43,15.75,13.82,15.84,17.64,17.96,17.88,15.89,20.72,22.54,23.52,19.73,17.62,15.60,15.57,15.90,11.39,12.19,11.72,10.97,18.96,19.56,21.10,24.36,21.70,18.90,21.42,22.74,26.11,17.99,11.68,11.15
P/OCF Ratio,7.50,8.49,8.22,10.75,10.96,10.96,13.12,12.53,12.16,15.70,13.54,11.39,13.10,14.19,14.08,13.81,12.47,15.43,15.78,16.35,13.08,12.45,10.97,10.83,11.29,9.20,9.68,8.97,8.26,12.46,12.00,12.75,14.74,13.51,12.88,14.67,15.43,16.69,12.19,8.77,8.38
Debt / Equity Ratio,1.69,1.70,1.50,1.52,1.88,1.75,2.34,2.30,1.51,1.47,1.34,0.78,0.70,0.75,0.87,0.95,0.98,1.04,1.03,1.60,1.51,1.45,1.42,1.38,1.29,1.24,1.18,1.10,1.12,1.05,1.08,1.08,1.04,1.02,1.06,1.08,1.04,1.06,1.04,1.01,1.01
Quick Ratio,0.47,0.45,0.42,0.39,0.32,0.27,0.25,0.25,0.52,0.57,0.69,1.23,0.82,0.47,0.40,0.41,0.37,0.30,0.28,0.63,0.51,0.49,0.34,0.33,0.30,0.43,0.40,0.30,0.28,0.26,0.29,0.32,0.28,0.27,0.21,0.26,0.29,0.24,0.27,0.27,0.27
Current Ratio,1.40,1.60,1.27,1.21,1.06,1.08,0.96,0.99,1.35,1.41,1.44,1.92,1.62,1.17,1.03,1.11,1.03,0.83,0.84,1.47,1.31,1.28,1.11,0.88,0.87,0.88,0.95,0.84,0.80,0.82,0.96,0.93,0.83,0.86,0.78,0.92,0.97,0.76,0.91,0.91,0.91
Interest Coverage,4.29,-2.94,7.31,2.42,-9.70,3.01,-12.31,3.50,4.12,1.63,7.11,4.71,6.42,3.41,8.49,9.76,7.82,3.38,5.81,2.91,3.36,2.51,2.32,3.84,3.32,3.08,4.66,5.27,4.81,3.38,4.24,4.79,4.47,2.93,0.35,6.03,5.24,1.18,4.94,4.43,3.94
