,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01,2023-12-31
Net Income,59.98,46.61,93.49,153.28,136.66,102.25,118.18,104.48,89.59,120.41,128.89,123.76,373,128,163,68,208,209,199,210,233,296,234,239,173,47,179,257,147,185,317,112,86,-535,"-3,816",-140,3,-234,-754,-176
Depreciation & Amortization,28.41,27.53,26.69,29.95,30.1,30.7,32.86,32.76,33.22,34.35,35.91,37.43,38,38,41,39,39,45,45,50,47,49,47,45,44,46,47,50,48,49,65,89,91,94,103,106,107,108,108,0
Share-Based Compensation,33.42,36,44.67,38.46,31.92,32.96,32.23,35.49,35.29,31.97,34.58,27.22,50,39,34,41,48,50,48,47,51,48,46,49,39,16,61,78,67,80,509,98,92,91,83,100,93,106,87,0
Other Operating Activities,-84.72,67.9,-19.24,-81.15,-131.9,5.54,-2.27,67.65,-118.36,30.31,-49.08,91.74,-293,-27,-3,146,-40,-9,-,-7,-133,-250,-60,110,25,131,-134,21,20,-61,"-1,163",-17,-97,475,"3,578",81,-193,125,698,400
Operating Cash Flow,37.09,178.03,145.61,140.55,66.78,171.45,180.99,240.38,39.74,217.05,150.3,280.15,168,178,235,294,255,295,292,300,198,143,267,443,281,240,153,406,282,253,-272,282,172,125,-52,147,10,105,139,224
Operating Cash Flow Growth,-57.78%,100.92%,75.14%,10.81%,80.06%,-3.70%,24.30%,71.03%,-40.49%,26.60%,-16.96%,16.55%,322.77%,-17.99%,56.35%,4.94%,51.79%,65.73%,24.26%,2.04%,-22.35%,-51.53%,-8.56%,47.67%,41.92%,67.83%,-42.70%,-8.35%,0.36%,5.42%,-,-30.54%,-39.01%,-50.59%,-,-47.87%,-94.19%,-16.00%,-,52.38%
Capital Expenditures,-19.64,-23.32,-34.92,-64.33,-36.55,-41.63,-29.46,-35.61,-53.42,-67.81,-68.61,-81.54,-83,-69,-84,-76,-90,-77,-64,-65,-56,-47,-49,-57,-40,-39,-48,-62,-42,-44,-52,-70,-61,-71,-246,-88,-52,-47,-45,-51
Acquisitions,-89.03,0,-3.29,31.94,13.07,-12.14,-36.15,-1.36,-17.88,0.03,11.49,52,-52,0,2,0,-288,-100,0,-86,15,-29,0,-18,0,-95,-3,0,52,-132,"-2,364",-938,0,0,0,-85,0,0,0,0
Change in Investments,-390.96,-363.5,-123.78,-466.65,-520.1,-417.38,-305.76,-436.58,-203.19,-553.7,-485.82,-348.39,-434,-190,-533,-535,"-1,304",-730,"-1,560",-737,"-1,269",-727,-569,-481,-549,-610,-416,"-2,142","-1,526",-197,"-2,428",-86,-13,-9,-4,-14,-3,-8,-8,-
Other Investing Activities,355.24,501.6,117.75,166.26,389.44,328.68,332.44,702.94,230.93,665.02,201.71,204.64,732,295,518,296,"1,694",371,684,539,"2,298",882,399,452,454,424,402,"2,171","2,892",376,"2,396",514,-,-85,-,85,-1,18,-1,-33
Investing Cash Flow,-144.39,114.78,-44.23,-332.78,-154.15,-142.47,-38.93,229.4,-43.55,43.54,-341.23,-173.29,163,36,-97,-315,12,-536,-940,-349,988,79,-219,-104,-135,-320,-65,-33,"1,376",3,"-2,448",-580,-74,-165,-250,-102,-56,-37,-54,-84
Dividends Paid,0,"-1,132.38",0,0,0,0,0,0,0,-7.09,-3.76,-0.71,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Common Stock Issued,32.05,22.11,30.58,11.6,29.73,12.79,23.16,6.17,23.05,3.51,20.6,0.51,22,9,32,8,21,1,23,1,27,3,29,-2,32,2,27,0,31,0,28,1,33,0,30,0,37,0,30,0
Share Repurchases,-130.02,-72.41,0,-34.75,-34.75,0,-37.5,-202.07,0,-100,-13.08,-136.27,-101,0,-75,-75,0,0,0,-98,-63,0,-198,-63,-188,-142,-125,-281,0,0,0,0,0,0,0,0,0,0,0,0
Other Financing Activities,-247.99,901.34,24.91,-46.15,-77.01,15.02,-241.56,-461.38,-35.4,-159.76,4.57,-299.56,-209,14,-112,-192,46,29,627,-251,-150,-552,-399,-176,-411,-287,-253,-612,937,-496,-422,-130,-12,-5,-2,956,-510,-3,-737,-27
Financing Cash Flow,-85.92,-136.52,55.5,0.2,-12.53,27.81,-180.9,-253.14,-12.35,-63.35,34.47,-163.49,-86,23,-5,-109,67,30,650,-153,-60,-549,-172,-115,-191,-143,-101,-331,968,-496,-394,-129,21,-5,28,956,-473,-3,-707,-27
Net Cash Flow,-193.12,156.71,154.67,-193.74,-102.62,57.52,-39.53,217.24,-13.86,196.75,-156.97,-60.18,246,238,135,-129,335,-216,2,-202,"1,126",-327,-128,227,-51,-221,-9,49,"2,623",-237,"-3,116",152,119,-62,-289,"1,011",-517,59,-626,121
Free Cash Flow,17.45,154.71,110.68,76.22,30.23,129.82,151.54,204.77,-13.68,149.23,81.69,198.62,85,109,151,218,165,218,228,235,142,96,218,386,241,201,105,344,240,209,-324,212,111,54,-298,59,-42,58,94,173
Free Cash Flow Growth,-73.52%,107.02%,72.39%,-16.27%,73.23%,-16.09%,36.91%,168.66%,-,14.96%,-46.09%,-3.00%,-,-26.96%,84.85%,9.76%,94.12%,100.00%,50.99%,7.80%,-13.94%,-55.96%,-4.39%,64.26%,69.72%,109.38%,-51.83%,-10.88%,-0.41%,3.98%,-,-38.37%,-53.75%,-74.16%,-,-72.17%,-,7.41%,-,193.22%
Free Cash Flow Margin,4.15%,34.57%,23.03%,14.88%,5.61%,24.07%,27.54%,34.62%,-2.39%,24.87%,13.45%,32.07%,14.21%,16.47%,21.15%,28.02%,21.10%,26.27%,26.73%,27.10%,16.78%,11.46%,24.04%,40.50%,28.06%,31.75%,13.22%,36.10%,21.96%,18.56%,-29.24%,17.70%,9.08%,4.65%,-26.73%,5.45%,-3.86%,4.93%,8.40%,15.42%
Free Cash Flow Per Share,0.12,1.04,0.75,0.51,0.20,0.87,1.01,1.37,-0.09,1.01,0.55,1.34,0.58,0.74,1.02,1.47,1.11,1.47,1.53,1.58,0.95,0.64,1.47,2.61,1.63,1.36,0.71,2.34,1.63,1.42,-2.12,1.35,0.70,0.34,-1.90,0.38,-0.27,0.37,0.59,1.09
