,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,56.58,22.45,72.79,-18.51,43.12,52.15,65.39,174.25,228.19,-314.82,128.22,602.09,51.21,103.33,118.67,-218.37,131.76,302.46,129.75,129.6,133.57,154.2,155.07,90.39,107.2,85.62,98.3,84.64,95.68,424.6,-392.78,-3.82,253.38,406.77,897.22,"1,132","1,239",650.04,302.53,-617.68
Depreciation & Amortization,27.81,24.91,25.63,25.23,63.99,67.48,68.9,59.7,60.55,67.95,47.99,49.67,45.07,49.12,49.9,52.84,50.33,50.47,49.71,50.19,49.28,52.95,54.49,56.77,53.69,57.84,58.68,61.77,62.26,61.42,62.08,68.24,66.57,70.99,77.71,85.56,87.27,93.09,105.45,144.14
Share-Based Compensation,3.4,3.92,3.13,3.82,4.91,4.28,1.98,4.02,4.01,4.73,5.09,3.21,5.05,4.45,6.1,3.81,2.87,5.21,3.71,3.44,5.56,4.58,5.03,4.51,2.5,7.26,6.1,6.97,2.56,5.87,6.24,5.45,4.25,10.99,9.42,5.83,10.54,9.48,9.45,7.08
Other Operating Activities,61.38,94.71,33.84,51.53,-66.22,-36.52,47.45,-194.07,-120.04,322.28,19.97,-373.56,-18.74,-293.94,-45.37,390.85,-63.41,-255.84,-30.08,-14,-133.49,-67.35,-68.24,222.07,-8.35,-97.87,90.72,183.82,-2.55,-263.98,429.19,-216.19,-118.03,-634.62,-89.05,-271.58,-615.41,-678.9,211.43,368.24
Operating Cash Flow,149.17,145.97,135.4,62.07,45.79,87.39,183.72,43.91,172.71,80.14,201.27,281.41,82.59,-137.04,129.3,229.14,121.55,102.3,153.08,169.22,54.92,144.37,146.35,373.74,155.05,52.86,253.8,337.2,157.95,227.9,104.73,-146.33,206.18,-145.87,895.29,952.25,720.98,73.71,628.85,-98.22
Operating Cash Flow Growth,51.21%,82.00%,-2.36%,-46.19%,-69.30%,-40.13%,35.69%,-29.26%,277.17%,-8.30%,9.55%,540.92%,-52.18%,-,-35.76%,-18.58%,47.19%,-,18.40%,-26.15%,-54.82%,41.12%,-4.40%,120.85%,182.35%,-63.38%,73.42%,-9.78%,1.87%,331.12%,-58.73%,-,30.53%,-,754.83%,-,249.69%,-,-29.76%,-
Capital Expenditures,-23.67,-23,-30.01,-33.89,-56.74,-54.98,-52.85,-63.08,-58.12,-41.39,-41.79,-55.35,-54.14,-43.62,-89.75,-130.18,-131.82,-149.13,-190.73,-228.32,-205.78,-199.49,-192.83,-243.34,-214.53,-204.46,-202.38,-229.11,-179.68,-217.23,-255.82,-300.93,-231.7,-270.91,-313.33,-445.71,-415.61,-503.69,-545.9,-684.09
Acquisitions,0,0,97.22,0,"-2,095.04",-3.3,6.13,2.75,225.18,3.43,0,"2,888",-26.49,-4.93,-5.88,1.04,0,409.07,-6.99,0.09,0,0,0,-820,-22.57,0,0,11,0,290.47,-0.68,0,0,0,0,-162.24,0,-8.24,-34.97,-383.02
Change in Investments,2.15,-1.51,0.3,-33.72,1.56,-0.12,97.83,-0.27,1.19,-0.22,-0.15,-0.52,0.49,-0.28,0.24,-4.29,-0.73,-1.69,-3.69,0.24,-1.42,-0.22,0.25,-0.79,2.23,-1.22,-0.59,-1.95,4.96,-0.69,-0.15,-6.84,3.61,-0.97,-0.01,-1.39,-123.4,-1.77,-82.06,1.58
Other Investing Activities,-,-,-,-,57.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,-21.52,-24.51,67.51,-67.61,"-2,092.67",-58.4,51.12,-60.6,168.25,-38.18,-41.94,"2,832",-80.14,-48.83,-95.39,-133.44,-132.54,258.25,-201.41,-227.99,-207.2,-199.72,-192.58,"-1,064.13",-234.87,-205.69,-202.97,-220.05,-174.72,72.54,-256.65,-307.76,-228.09,-271.88,-313.34,-609.34,-539.01,-513.7,-662.93,"-1,065.53"
Dividends Paid,-19.58,-21.73,-21.51,-21.28,-21.73,-32.51,-32.53,-32.53,-32.54,-34.25,-34.27,-34.29,-34.33,-35.43,-35.44,-35.35,-35.38,-37.1,-36.44,-35.67,-35.39,-38.93,-39.01,-38.88,-38.98,-40.93,-40.93,-40.98,-41.13,-45.51,-45.6,-45.62,-45.64,-46.26,-46.27,-46.26,-46.28,-47.04,-46.93,-46.94
Share Issuance / Repurchase,-48.75,-98.9,0.36,0,0.09,0.25,0,0.18,0,4.94,1.84,2.62,-247.83,1.17,3.67,1.23,0.65,-249.36,-248.99,1.33,2.68,0.53,1.61,0,10.2,0.61,6.12,23.51,"1,455",13.15,1.89,2.17,0.42,0.44,0.74,1.19,0.08,0,0.04,0.07
Debt Issued / Paid,-8.54,-7.56,-10.48,"1,903",-158.69,-39.26,-151.2,70.87,-262.77,-51.53,-77.46,"-1,024.27",-684.83,-7.5,45.32,34.55,-381.16,169.33,77.33,20.94,118.22,64.83,49.13,"1,064",98.13,366.99,-60.17,-65.15,"-1,500.14",1,-1.98,388.28,113.39,"1,005",-0.47,-250.6,-0.71,299.21,174.29,471.41
Other Financing Activities,-3.75,-0,-9.3,-22.58,-2.32,-12.17,-17.94,-48.96,-1.97,-17.07,-6.85,-12.17,-54.81,-18.24,-10.01,-9.02,-22.39,-1.45,-7.97,-0.19,-10.26,-39.72,-18.45,-37.72,-18.33,-2.65,-0.87,-19.32,-57.05,-19.93,-18.21,-36.19,-10.55,-40.5,-19.28,-3.7,-71.76,-6.29,-27.7,-27.54
Financing Cash Flow,-80.61,-128.2,-40.93,"1,859",-182.65,-83.69,-201.67,-10.45,-297.28,-97.91,-116.74,"-1,068.11","-1,021.8",-60.01,3.54,-8.6,-438.28,-118.59,-216.06,-13.6,75.26,-13.29,-6.72,987.44,51.02,324.03,-95.85,-101.94,-143.25,-51.29,-63.9,308.65,57.62,918.91,-65.28,-299.36,-118.68,245.89,99.7,397
Exchange Rate Effect,-0.24,-2.19,-23.97,-16.88,1.18,0.51,-5.92,6.38,-5.03,-2.78,-2.65,-9.5,4.14,-1.71,0.95,4.87,4.15,-26.01,-2.53,-13.54,-13.02,1.54,-27.41,-1.76,-31.08,12.26,10.4,29.44,-16.84,4.55,-12.71,-10.33,-11.65,-33.9,-64.47,72.8,24.3,207.11,-63.7,54.98
