,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,524.04,515.12,653.12,"2,490",261.42,207.24,234.49,213.73,252.38,193.66,233.6,"2,270","1,255","1,007","1,045","1,137",692.19,908.14,641.23,555.32,465.27,398.18,317.82,613.11,553.23,736.7,702.07,746.72,569.86,823.57,595.05,439.27,463.33,930.6,"1,383","1,499","1,587","1,600","1,602",889.9
Cash & Cash Equivalents,524.04,515.12,653.12,"2,490",261.42,207.24,234.49,213.73,252.38,193.66,233.6,"2,270","1,255","1,007","1,045","1,137",692.19,908.14,641.23,555.32,465.27,398.18,317.82,613.11,553.23,736.7,702.07,746.72,569.86,823.57,595.05,439.27,463.33,930.6,"1,383","1,499","1,587","1,600","1,602",889.9
Cash Growth,20.50%,63.71%,62.70%,421.70%,-50.11%,-59.77%,-64.10%,-91.42%,-3.46%,-6.55%,-0.38%,961.95%,397.08%,419.95%,347.49%,-49.89%,-44.83%,-9.81%,-38.66%,-51.17%,-32.78%,-56.15%,-50.44%,10.41%,18.90%,85.01%,120.90%,21.79%,3.01%,11.79%,-15.24%,-41.17%,-18.69%,13.00%,132.38%,241.28%,242.47%,71.90%,15.83%,-40.64%
Receivables,462.9,446.71,424.59,434.64,710,710.58,694.57,472.9,652.96,490.79,491.52,528.02,562.95,539.23,570.15,572.26,650.38,615.48,592.75,657.77,660.56,730.02,723.59,680.2,592.47,594.58,577.69,592.8,593.52,513.48,577.04,623.11,729.96,"1,087","1,171","1,377","1,664","1,771","1,708","1,722"
Inventory,420.3,370.56,367.91,358.36,620.18,602.03,629.39,439.51,531.23,517.05,504.98,450.26,518.94,565.89,610.21,592.78,666.57,665.52,727.38,700.54,756.19,814.02,802.43,768.98,853.5,851.26,828.08,750.24,685.78,732.56,745.6,798.62,"1,014","1,216","1,614","2,076","3,181","3,659","3,404","2,161"
Other Current Assets,70.16,193.49,62.69,66.09,94.95,134.24,162.46,704.85,178.82,326.26,327.6,58.58,53.84,92.38,101.63,175.22,149.59,93.92,98.22,84.79,105.15,94.42,125.9,162.81,155.99,109.87,119.17,116.43,160.23,81.74,160.42,132.68,129.41,116.67,129.04,234.96,225.54,425.36,411.93,443.48
Total Current Assets,"1,477","1,526","1,508","3,349","1,687","1,654","1,721","1,831","1,615","1,528","1,558","3,307","2,390","2,204","2,327","2,478","2,159","2,283","2,060","1,998","1,987","2,037","1,970","2,225","2,155","2,292","2,227","2,206","2,009","2,151","2,078","1,994","2,336","3,350","4,297","5,187","6,658","7,455","7,126","5,217"
"Property, Plant & Equipment","1,340","1,240","1,230","1,232","2,617","2,619","2,601","2,321","2,490","2,346","2,345","2,360","2,381","2,417","2,484","2,493","2,569","2,670","2,825","3,021","3,170","3,391","3,524","4,909","5,026","5,136","5,243","5,355","5,390","5,511","5,655","5,910","6,029","6,208","6,425","6,963","7,353","7,855","8,309","9,495"
Long-Term Investments,219.08,224.05,196.51,194.04,652.97,605.44,453.87,435.58,476.7,458.65,468.77,457.53,493.41,505.24,530.23,534.06,524.69,519.52,535.29,528.72,563.03,541.01,551.66,579.81,543.67,614.15,603.75,656.24,663.45,907.08,902.5,912.01,937.62,903.86,"1,159","1,151","1,391","1,621","1,254","1,370"
Goodwill and Intangibles,369.13,308.65,298.08,287.39,"4,658","4,709","4,708","1,844","4,663","1,854","1,865","1,895","1,955","2,004","2,033","2,032","2,073","1,991","1,989","1,953","1,940","1,940","1,895","1,933","1,904","1,914","1,947","2,015","1,964","1,972","1,944","1,907","1,873","1,828","1,731","1,905","1,919","1,909","1,867","1,892"
Other Long-Term Assets,152.79,156.36,160.29,160.96,180.21,183.95,191.35,"3,166",194.81,"3,126","3,161",142.32,146.5,161.24,148.57,213.98,230.36,75.11,78.05,80.14,211.07,186.59,200.86,213.06,219.2,213.22,211.53,219.27,262.94,256.08,251.79,252.24,240.28,230.35,217.06,250.56,243.41,269.69,328.52,297.09
Total Long-Term Assets,"2,081","1,929","1,885","1,874","8,108","8,117","7,954","7,767","7,824","7,785","7,839","4,855","4,976","5,088","5,196","5,273","5,398","5,255","5,428","5,583","5,884","6,058","6,172","7,636","7,692","7,878","8,005","8,245","8,281","8,646","8,754","8,980","9,080","9,170","9,532","10,270","10,907","11,655","11,758","13,054"
Total Assets,"3,559","3,455","3,393","5,223","9,795","9,771","9,675","9,598","9,439","9,312","9,397","8,161","7,366","7,292","7,523","7,751","7,556","7,538","7,487","7,582","7,871","8,094","8,142","9,861","9,848","10,170","10,232","10,451","10,290","10,797","10,832","10,974","11,416","12,520","13,829","15,457","17,564","19,110","18,883","18,271"
Accounts Payable,183.46,185.02,205.81,231.71,340.82,342.48,371.65,239.57,303.81,253.07,241.51,281.87,336.89,346.42,361.94,418.54,481.73,460.44,474.23,522.52,482.43,558.84,527.05,574.14,573.08,523.16,465.64,483.22,492.53,535.15,545.92,647.99,845.71,"1,092","1,652","2,052","2,771","3,052","2,607","2,088"
Current Debt,18.06,377.52,368.27,711.1,471.81,428,284.37,674.99,484.75,493.71,400.89,247.54,314.5,307.11,382.36,422.01,39.22,208.68,286.19,307.29,446.98,510.13,564.57,187.34,59.44,428.01,603.79,804.68,0.62,0.62,0.61,389.92,503.8,251.3,251.22,2.13,2.17,6.25,162.35,625.76
Other Current Liabilities,221.68,253.37,238.63,197.09,643.72,597.6,666.53,702.12,436.54,412.29,434.43,610.69,556.56,330.14,358.72,360.38,347.92,372.54,366.59,353.36,348.78,331.01,329.63,647.52,560.41,469.63,543.31,513.95,460.11,449.15,"1,045",836.43,753.83,438.88,584.87,686.89,732.13,"1,233","1,172",846.66
Total Current Liabilities,423.2,815.91,812.71,"1,140","1,456","1,368","1,323","1,617","1,225","1,159","1,077","1,140","1,208",983.66,"1,103","1,201",868.86,"1,042","1,127","1,183","1,278","1,400","1,421","1,409","1,193","1,421","1,613","1,802",953.26,984.93,"1,591","1,874","2,103","1,782","2,488","2,741","3,505","4,292","3,942","3,560"
Long-Term Debt,"1,053",685.85,684.11,"2,223","3,541","3,562","3,559","3,142","3,105","3,019","3,048","2,122","1,398","1,421","1,407","1,415","1,437","1,407","1,412","1,398","1,394","1,398","1,382","2,863","3,105","3,132","2,941","2,767","2,030","2,044","2,021","2,004","1,986","3,206","3,119","3,215","3,233","3,509","3,496","3,541"
Other Long-Term Liabilities,355.14,327.68,309.38,371.55,"1,550","1,525","1,519","1,438","1,414","1,827","1,820",956.78,976.16,987.07,973.54,"1,317","1,307","1,253","1,262","1,241","1,335","1,322","1,330","1,495","1,508","1,411","1,353","1,413","1,364","1,402","1,325","1,290","1,292","1,232","1,257","1,310","1,367","1,221","1,283","1,504"
Total Long-Term Liabilities,"1,408","1,014",993.49,"2,595","5,091","5,087","5,078","4,580","4,519","4,847","4,869","3,079","2,375","2,409","2,381","2,732","2,744","2,659","2,674","2,639","2,729","2,720","2,712","4,358","4,613","4,543","4,294","4,181","3,394","3,446","3,346","3,294","3,278","4,438","4,376","4,525","4,600","4,730","4,779","5,045"
Total Liabilities,"1,831","1,829","1,806","3,734","6,547","6,455","6,401","6,197","5,744","6,006","5,946","4,219","3,582","3,392","3,484","3,933","3,613","3,701","3,801","3,823","4,007","4,120","4,133","5,767","5,806","5,964","5,907","5,982","4,348","4,431","4,937","5,169","5,381","6,219","6,864","7,266","8,105","9,022","8,721","8,606"
Total Debt,"1,071","1,063","1,052","2,934","4,013","3,990","3,843","3,817","3,590","3,513","3,449","2,369","1,713","1,729","1,790","1,837","1,476","1,615","1,698","1,705","1,841","1,909","1,947","3,050","3,165","3,560","3,544","3,572","2,031","2,044","2,022","2,394","2,489","3,457","3,370","3,217","3,236","3,516","3,658","4,167"
Debt Growth,53.90%,-1.28%,-2.55%,171.96%,274.76%,275.25%,265.21%,30.09%,-10.54%,-11.96%,-10.25%,-37.93%,-52.29%,-50.80%,-48.12%,-22.45%,-13.83%,-6.55%,-5.13%,-7.19%,24.72%,18.15%,14.65%,78.88%,71.91%,86.54%,82.08%,17.11%,-35.83%,-42.58%,-42.95%,-32.97%,22.60%,69.10%,66.66%,34.37%,29.97%,1.69%,8.56%,29.52%
Common Stock,3.91,4,7.77,11.23,"2,050","2,055","2,057","2,060","2,063","2,072","2,079","2,086","1,847","1,852","1,860","1,865","1,856","1,611","1,364","1,370","1,369","1,374","1,380","1,385","1,395","1,401","1,412","1,439","2,891","2,909","2,915","2,921","2,917","2,928","2,935","2,942","2,933","2,937","2,947","2,954"
Retained Earnings,"1,494","1,399","1,451","1,411","1,421","1,441","1,474","1,615","1,809","1,460","1,554","2,122","2,138","2,206","2,289","2,035","2,119","2,385","2,479","2,566","2,661","2,776","2,892","2,943","3,010","3,054","3,112","3,155","3,205","3,584","3,146","3,097","3,304","3,664","4,515","5,601","6,793","7,396","7,652","6,987"
Comprehensive Income,106.93,99.64,-1.65,-62.41,-362.28,-316.41,-386.41,-421.29,-331.66,-375.46,-334.43,-412.41,-346.98,-296.83,-249.94,-225.67,-174.74,-301.68,-314.19,-350.68,-357.54,-349.41,-435.98,-395.74,-526.49,-431.13,-398.47,-326.13,-350.11,-328,-366.44,-392.45,-393.62,-507.14,-717.31,-560.66,-513.34,-517.95,-700.97,-528.53
Shareholders' Equity,"1,605","1,503","1,457","1,359","3,109","3,179","3,144","3,254","3,540","3,157","3,299","3,795","3,638","3,761","3,899","3,675","3,800","3,694","3,529","3,585","3,672","3,801","3,837","3,932","3,878","4,024","4,125","4,268","5,746","6,166","5,694","5,625","5,827","6,085","6,733","7,983","9,213","9,815","9,898","9,412"
Net Cash / Debt,-546.81,-548.25,-399.26,-444.36,"-3,751.7","-3,783.07","-3,608.84","-3,603.42","-3,337.72","-3,319.52","-3,215.73",-99.51,-458.35,-721.63,-744.19,-700.07,-783.88,-707.26,"-1,056.57","-1,149.89","-1,375.61","-1,510.37","-1,628.73","-2,437.15","-2,611.44","-2,823.5","-2,842.25","-2,825.33","-1,460.79","-1,220.85","-1,427.05","-1,954.97","-2,026.17","-2,526.44","-1,987.17","-1,717.96","-1,648.83","-1,915.8","-2,056.65","-3,276.86"
Net Cash Per Share,-6.83,-6.93,-5.08,-5.66,-34.59,-33.60,-32.07,-32.00,-29.60,-29.33,-28.35,-0.88,-4.05,-6.44,-6.65,-6.24,-7.01,-6.39,-9.76,-10.75,-12.93,-14.21,-15.32,-22.92,-24.52,-26.50,-26.59,-26.33,-12.89,-10.40,-12.20,-16.61,-17.22,-21.46,-16.86,-14.57,-13.99,-16.27,-17.46,-27.85
Working Capital,"1,054",709.97,695.6,"2,209",230.2,286,398.37,214.32,390.29,368.7,480.87,"2,167","1,182","1,221","1,224","1,277","1,290","1,241",932.57,815.25,708.99,636.66,548.51,816.11,962.26,871.61,614.27,404.34,"1,056","1,166",487.06,119.35,233.15,"1,568","1,809","2,446","3,152","3,163","3,184","1,656"
Book Value Per Share,20.13,19.11,18.62,17.40,28.76,28.34,28.02,29.00,31.54,28.10,29.34,33.74,32.48,33.98,35.29,33.25,34.34,33.68,32.88,33.81,34.71,35.87,36.19,37.08,36.51,37.85,38.77,40.02,51.04,52.78,48.68,48.08,49.77,51.96,57.48,68.13,78.58,83.65,84.34,80.20
