,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,493,655,570,703,402,"1,008",597,271,394,592,648,450,423,193,430,278,313,118,95,88,177,65,82,120,147,799,431,966,543,803,107,"1,811",818,"1,603","2,207",377,465,"1,205",547,57
Short-Term Investments,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,493,655,570,703,402,"1,008",597,297,394,592,648,450,423,193,430,278,313,118,95,88,177,65,82,120,147,799,431,966,543,803,107,"1,811",818,"1,603","2,207",377,465,"1,205",547,57
Cash Growth,30.08%,55.95%,247.56%,56.92%,-18.46%,53.89%,4.74%,-57.75%,-1.99%,-41.27%,8.54%,51.52%,7.36%,-67.40%,-33.64%,-38.22%,-26.00%,-38.86%,-77.91%,-68.35%,-43.45%,-44.92%,-13.68%,36.36%,-16.95%,1129.23%,425.61%,705.00%,269.39%,0.50%,-75.17%,87.47%,50.64%,99.63%,1962.62%,-79.18%,-43.15%,-24.83%,-75.22%,-84.88%
Receivables,"1,503","2,389","1,941","1,896","1,538","2,281","1,975","2,003","1,265","1,285","1,190","1,211","1,421","1,421","1,231","1,198","1,644","1,516","1,352","1,395","1,675","1,642","1,311","1,345","1,552","1,450","1,431","1,474","1,639","1,663","1,615","1,607","2,076","1,926","2,215","1,879","2,266","1,884","1,612","1,582"
Inventory,"1,024",746,902,"1,025","1,022",749,824,923,976,839,905,957,887,739,847,936,866,736,792,919,902,718,809,925,897,776,816,917,878,738,819,719,744,538,734,987,960,715,845,970
Other Current Assets,594,63,381,222,"1,157",121,231,-19,859,547,746,591,523,363,680,669,489,436,766,813,753,602,954,669,635,702,"1,064",666,570,391,660,"2,678","2,612",661,"1,011",862,612,527,859,674
Total Current Assets,"3,614","3,853","3,794","3,846","4,119","4,159","3,627","3,204","3,494","3,263","3,489","3,209","3,254","2,716","3,188","3,081","3,312","2,806","3,005","3,215","3,507","3,027","3,156","3,059","3,231","3,727","3,742","4,023","3,630","3,595","3,201","6,815","6,250","4,728","6,167","4,105","4,303","4,331","3,863","3,283"
"Property, Plant & Equipment","21,645","21,933","22,310","22,836","23,589","23,978","24,807","25,605","26,539","27,274","28,014","28,804","29,286","29,345","29,637","30,533","31,797","32,405","33,151","33,781","34,363","35,040","35,159","35,692","36,126","36,480","36,824","37,319","37,847","38,041","37,258","33,785","34,567","34,929","35,348","35,629","36,118","36,534","37,030","37,632"
Long-Term Investments,"3,038","3,079","3,116","3,072","3,691","3,133","3,090","2,950","3,482","3,518","3,528","3,432","3,498","3,509","3,529","3,547","3,751","3,679","3,661","3,701","3,398","3,586","3,600","3,586","3,841","3,638","3,859","3,797","3,982","3,987","4,175","4,122","4,006","3,858","3,682","3,556","3,405","3,485","3,247","3,177"
