,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,"1,259","1,199",977.87,996.34,482.75,89.04,"1,009",514,"1,379",597
Share-Based Compensation,31.84,21.2,21.24,26.4,30.3,32.37,34.02,39,43,45
Other Operating Activities,-192.97,-165.59,109.13,360.86,649.65,488.66,808.52,"2,321","2,411","3,053"
Operating Cash Flow,"1,098","1,055","1,108","1,384","1,163",610.07,"1,852","2,874","3,833","3,695"
Operating Cash Flow Growth,58.11%,-3.96%,5.07%,24.85%,-15.97%,-47.53%,203.57%,55.18%,33.37%,-3.60%
Acquisitions,0,0,3.93,47.72,0,0,0,0,0,0
Change in Investments,-224,-758.57,-685.04,-705.59,-732.58,-279.62,"-1,412.49","-3,683","-3,870","-3,418"
Other Investing Activities,-,-,-,-,-,-,-,-,1,-
Investing Cash Flow,-224,-758.57,-681.1,-657.87,-732.58,-279.62,"-1,412.49","-3,683","-3,869","-3,418"
Dividends Paid,-106.68,-145.91,-175.11,-195.38,-207.24,-216.22,-234.32,-249,-247,-255
Share Issuance / Repurchase,-570.42,-482.19,-386.46,-386.13,-68.22,-100.37,-41.37,-230,-256,-98
Debt Issued / Paid,-329.9,400,0,0,0,0,0,"1,278","1,177",-6
Other Financing Activities,230.5,-250,-11.6,-,-,-,-,1,-,-
Financing Cash Flow,-776.49,-478.1,-573.17,-581.52,-275.46,-316.59,-275.69,800,674,-359
Exchange Rate Effect,-23.43,8,-7.78,54.05,-1.51,7.17,-11.88,3,1,39
Net Cash Flow,74.33,-173.91,-153.82,198.26,153.15,21.03,151.94,-6,639,-42
Free Cash Flow,"1,098","1,055","1,108","1,384","1,163",610.07,"1,852","2,874","3,833","3,695"
Free Cash Flow Growth,58.11%,-3.96%,5.07%,24.85%,-15.97%,-47.53%,203.57%,55.18%,33.37%,-3.60%
Free Cash Flow Margin,19.47%,18.57%,19.52%,23.88%,17.56%,8.29%,22.50%,29.94%,32.30%,30.64%
Free Cash Flow Per Share,22.93,23.31,25.72,33.85,28.31,15.01,45.41,71.91,97.36,94.34
