,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,22.9,35.5,35.17,52.72,65.2,105.27,108.84,164.38,242.02,437.67
Depreciation & Amortization,12.16,13.13,13.78,14.67,16.1,12.31,14.87,19.19,28.7,37.11
Share-Based Compensation,20.7,33.44,35.64,43.52,52.62,60.61,78.7,85.55,123.48,160.99
Other Operating Activities,4.93,-7.94,-14.85,-3.13,-0.1,-36.74,13.9,-1.31,-74.19,-389.1
Operating Cash Flow,60.69,74.13,69.74,107.79,133.82,141.45,216.3,267.8,320.01,246.67
Operating Cash Flow Growth,143.60%,22.16%,-5.93%,54.56%,24.15%,5.70%,52.92%,23.81%,19.49%,-22.92%
Capital Expenditures,-15.68,-9.51,-15.68,-37.11,-65.77,-22.53,-86.54,-55.61,-94.42,-58.84
Acquisitions,0,-11.59,0,0,0,0,0,0,0,0
Change in Investments,-38.03,17.07,-33.47,-13.57,-63.03,11.93,-76.51,19.13,-281.13,62.83
Other Investing Activities,-0.62,-5.34,-8.04,-5.05,-5.26,-4.15,-4.06,-2.7,-3.34,-16.49
Investing Cash Flow,-54.32,-9.37,-57.2,-55.73,-134.06,-14.74,-167.11,-39.18,-378.89,-12.51
Dividends Paid,0,-11.66,-29.97,-33.1,-33.93,-47.48,-67.29,-88.79,-109.36,-137.97
Share Issuance / Repurchase,19.41,-27.18,-22.32,3.81,2.85,13.67,19.93,22.59,21.99,11.24
Debt Issued / Paid,-0.56,-0.4,-0.3,-0.3,-0.25,-0.75,-0.68,-5.36,-2.83,-2.06
Other Financing Activities,-,0.01,5.93,1.47,-,-,-,-,-,-
Financing Cash Flow,18.85,-39.23,-46.65,-28.13,-31.33,-34.56,-48.05,-71.56,-90.21,-128.79
Exchange Rate Effect,0.9,-0.49,-1.29,-2.09,1.63,-2.21,-0.88,4.93,3.4,-6.04
Net Cash Flow,26.11,25.05,-35.41,21.84,-29.94,89.94,0.26,162,-145.68,99.34
Free Cash Flow,45.01,64.62,54.05,70.67,68.05,118.93,129.77,212.19,225.59,187.83
Free Cash Flow Growth,1064.25%,43.57%,-16.36%,30.75%,-3.71%,74.76%,9.11%,63.52%,6.31%,-16.74%
Free Cash Flow Margin,18.90%,22.87%,16.23%,18.18%,14.45%,20.42%,20.67%,25.13%,18.68%,10.47%
Free Cash Flow Per Share,1.20,1.67,1.37,1.75,1.65,2.81,3.01,4.73,4.92,4.02
