,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,110.95,107.74,104.48,76.09,126.15,96.07,229.3,140.41,272.05,285.26
Depreciation & Amortization,19.18,37.23,42.76,60.04,64.46,78.17,82.74,87.75,101.07,107.24
Share-Based Compensation,3.26,5.96,9.43,14.63,28.24,32.28,32.37,48.98,42.18,39.23
Other Operating Activities,3.38,-11.56,-12.51,-7.03,-48.49,-24.9,-139.18,75.03,-90.03,-177.34
Operating Cash Flow,136.76,139.36,144.16,143.72,170.37,181.62,205.22,352.16,325.27,254.39
Operating Cash Flow Growth,10.68%,1.90%,3.44%,-0.30%,18.54%,6.60%,12.99%,71.61%,-7.64%,-21.79%
Capital Expenditures,-13.82,-19.91,-16.9,-15.18,-20.93,-25.41,-51.74,-44.3,-44.91,-38.24
Acquisitions,-119.18,-420.1,-91.42,-293.79,-46.28,-289.49,1.91,-225.91,0,-242.14
Change in Investments,182.66,13.47,0.78,3.01,27.82,-21.9,76.93,26.69,-51.94,14.74
Other Investing Activities,0.03,0.05,-0.03,-,0.68,-,-,-,-,-
Investing Cash Flow,49.69,-426.49,-107.57,-305.95,-38.71,-336.8,27.1,-243.52,-96.85,-265.65
Dividends Paid,-45.39,-47.11,-47.61,-47.33,-47.97,-48.36,-48.9,-49.62,-50.19,-50.29
Share Issuance / Repurchase,8.33,9.73,5.46,5.26,19.17,22.55,20.87,21.91,-83.8,10.25
Debt Issued / Paid,0,68.04,18.5,252,-4.5,166.5,-148.5,-15.5,-85.5,94
Other Financing Activities,0.26,0.62,0.28,-20.82,-65.89,-6.3,-7.27,-19.34,-23.37,-31.35
Financing Cash Flow,-36.81,31.28,-23.37,189.11,-99.19,134.38,-183.8,-62.55,-242.85,22.62
Exchange Rate Effect,5.14,-8.18,-3.51,0.5,-2.09,-0.31,-2.77,6.37,-12.09,-3.36
Net Cash Flow,154.78,-264.04,9.71,27.38,30.38,-21.1,45.74,52.47,-26.52,8
Free Cash Flow,122.94,119.45,127.26,128.54,149.43,156.21,153.47,307.86,280.36,216.15
Free Cash Flow Growth,21.59%,-2.84%,6.53%,1.01%,16.25%,4.53%,-1.75%,100.60%,-8.93%,-22.90%
Free Cash Flow Margin,34.36%,26.41%,25.50%,22.83%,23.24%,21.88%,20.78%,33.07%,25.36%,19.02%
Free Cash Flow Per Share,0.83,0.81,0.85,0.86,1.00,1.03,1.00,1.99,1.79,1.38
