,2014-01-26,2014-04-27,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-08-02,2020-11-01,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29
Cash & Equivalents,293,222,232,239,201,230,253,263,306,383,296,290,309,313,319,163,196,199,49,205,203,202,31,61,58,"1,242",859,722,946,209,69,69,357,196,109,130,158,223,189,91
Cash & Cash Equivalents,293,222,232,239,201,230,253,263,306,383,296,290,309,313,319,163,196,199,49,205,203,202,31,61,58,"1,242",859,722,946,209,69,69,357,196,109,130,158,223,189,91
Cash Growth,-28.54%,-50.99%,-30.33%,-21.64%,-31.40%,3.60%,9.05%,10.04%,52.24%,66.52%,17.00%,10.27%,0.98%,-18.28%,7.77%,-43.79%,-36.57%,-36.42%,-84.64%,25.77%,3.57%,1.51%,-36.73%,-70.24%,-71.43%,514.85%,2670.97%,1083.61%,1531.03%,-83.17%,-91.97%,-90.44%,-62.26%,-6.22%,57.97%,88.41%,-55.74%,13.78%,73.39%,-30.00%
Receivables,783,669,670,840,794,641,647,829,770,648,626,841,714,618,605,766,738,873,563,995,927,753,574,729,660,662,575,765,702,580,595,731,610,511,541,733,597,528,529,726
Inventory,891,858,"1,016","1,105",916,876,995,"1,049",855,829,940,964,820,791,902,"1,001",869,"1,076",887,"1,226","1,076",884,863,887,779,731,871,910,815,860,933,974,911,"1,044","1,246","1,361","1,251","1,280","1,291","1,340"
Other Current Assets,207,198,182,174,179,155,198,196,201,182,46,51,53,68,74,66,125,181,797,95,89,322,499,376,59,111,80,66,72,214,98,102,102,101,67,80,81,73,52,82
Total Current Assets,"2,174","1,947","2,100","2,358","2,090","1,902","2,093","2,337","2,132","2,042","1,908","2,146","1,896","1,790","1,900","1,996","1,928","2,329","2,296","2,521","2,295","2,161","1,967","2,053","1,556","2,746","2,385","2,463","2,535","1,863","1,695","1,876","1,980","1,852","1,963","2,304","2,087","2,104","2,061","2,239"
"Property, Plant & Equipment","2,241","2,263","2,318","2,286","2,257","2,292","2,347","2,340","2,340","2,371","2,407","2,380","2,375","2,372","2,454","2,417","2,518","3,174","2,466","3,162","3,036","2,769","2,455","2,352","2,336","2,340","2,368","2,352","2,329","2,313","2,370","2,355","2,330","2,313","2,343","2,312","2,318","2,364","2,398","2,429"
Goodwill and Intangibles,"3,569","3,616","3,608","3,539","3,410","3,414","3,549","3,531","3,511","3,574","3,415","3,404","3,179","3,170","3,233","3,198","3,744","8,881","7,528","8,680","8,473","8,289","7,432","7,371","7,361","7,343","7,336","7,327","7,320","7,232","7,220","7,210","7,197","7,186","7,177","7,160","7,152","7,140","7,107","7,085"
Other Long-Term Assets,135,138,87,114,146,151,88,96,96,94,107,109,120,119,139,135,146,182,"2,239",224,220,549,"1,294","1,334",401,289,283,275,314,322,449,458,484,496,409,401,410,465,492,504
Total Long-Term Assets,"5,945","6,017","6,013","5,939","5,813","5,857","5,984","5,967","5,947","6,039","5,929","5,893","5,674","5,661","5,826","5,750","6,408","12,237","12,233","12,066","11,729","11,607","11,181","11,057","10,098","9,972","9,987","9,954","9,963","9,867","10,039","10,023","10,011","9,995","9,929","9,873","9,880","9,969","9,997","10,018"
Total Assets,"8,119","7,964","8,113","8,297","7,903","7,759","8,077","8,304","8,079","8,081","7,837","8,039","7,570","7,451","7,726","7,746","8,336","14,566","14,529","14,587","14,024","13,768","13,148","13,110","11,654","12,718","12,372","12,417","12,498","11,730","11,734","11,899","11,991","11,847","11,892","12,177","11,967","12,073","12,058","12,257"
Accounts Payable,528,501,527,597,510,462,544,567,502,487,610,653,564,568,666,713,707,848,705,951,930,841,814,890,923,993,"1,049","1,049","1,026","1,086","1,070","1,151","1,162","1,286","1,334","1,447","1,374","1,353","1,306","1,368"
Current Debt,"1,958","1,662","1,771","1,828","1,640","1,232","1,543","1,545","1,293","1,134","1,219","1,290","1,185","1,122","1,037","1,192","1,659","1,763","1,525","1,845","1,454","1,773","1,371","1,631",902,"1,504","1,202","1,084","1,025",204,48,480,464,750,814,858,578,263,191,206
Other Current Liabilities,703,654,691,743,700,629,719,792,771,756,726,817,687,662,692,678,646,792,"1,364",866,915,897,"1,200",914,711,772,824,773,750,685,696,707,696,663,738,728,747,672,725,736
Total Current Liabilities,"3,189","2,817","2,989","3,168","2,850","2,323","2,806","2,904","2,566","2,377","2,555","2,760","2,436","2,352","2,395","2,583","3,012","3,403","3,594","3,662","3,299","3,511","3,385","3,435","2,536","3,269","3,075","2,906","2,801","1,975","1,814","2,338","2,322","2,699","2,886","3,033","2,699","2,288","2,222","2,310"
Long-Term Debt,"2,247","2,247","2,244","2,244","2,253","2,553","2,539","2,551","2,551","2,552","2,314","2,298","2,293","2,270","2,499","2,269","2,247","8,080","7,991","8,001","8,003","7,507","7,103","6,706","4,919","5,191","4,994","4,996","4,996","4,997","5,010","4,567","4,565","3,998","3,996","3,994","3,992","4,496","4,498","4,500"
Other Long-Term Liabilities,"1,284","1,309","1,277","1,279","1,286","1,298","1,355","1,439","1,438","1,478","1,435","1,383","1,362","1,339","1,187","1,205","1,128","1,672","1,571","1,509","1,444","1,513","1,548","1,720","1,700","1,677","1,734","1,742","1,776","1,763","1,756","1,757","1,752","1,755","1,677","1,681","1,675","1,701","1,675","1,690"
Total Long-Term Liabilities,"3,531","3,556","3,521","3,523","3,539","3,851","3,894","3,990","3,989","4,030","3,749","3,681","3,655","3,609","3,686","3,474","3,375","9,752","9,562","9,510","9,447","9,020","8,651","8,426","6,619","6,868","6,728","6,738","6,772","6,760","6,766","6,324","6,317","5,753","5,673","5,675","5,667","6,197","6,173","6,190"
Total Liabilities,"6,720","6,373","6,510","6,691","6,389","6,174","6,700","6,894","6,555","6,407","6,304","6,441","6,091","5,961","6,081","6,057","6,387","13,155","13,156","13,172","12,746","12,531","12,036","11,861","9,155","10,137","9,803","9,644","9,573","8,735","8,580","8,662","8,639","8,452","8,559","8,708","8,366","8,485","8,395","8,500"
Total Debt,"4,205","3,909","4,015","4,072","3,893","3,785","4,082","4,096","3,844","3,686","3,533","3,588","3,478","3,392","3,536","3,461","3,906","9,843","9,516","9,846","9,457","9,280","8,474","8,337","5,821","6,695","6,196","6,080","6,021","5,201","5,058","5,047","5,029","4,748","4,810","4,852","4,570","4,759","4,689","4,706"
Debt Growth,-5.06%,-8.09%,-9.84%,-15.73%,-7.42%,-3.17%,1.67%,0.59%,-1.26%,-2.62%,-13.45%,-12.40%,-9.52%,-7.98%,0.08%,-3.54%,12.31%,190.18%,169.12%,184.48%,142.11%,-5.72%,-10.95%,-15.33%,-38.45%,-27.86%,-26.88%,-27.07%,3.44%,-22.32%,-18.37%,-16.99%,-16.48%,-8.71%,-4.90%,-3.86%,-9.13%,0.23%,-2.52%,-3.01%
Common Stock,-47,-30,-14,-80,-120,-164,-205,-236,-268,-285,-298,-416,-519,-574,-695,-789,-771,-756,-742,-733,-718,-705,-692,-685,-662,-630,-617,-609,-590,-573,-595,-654,-639,-674,-711,-753,-741,-800,-787,-812
Retained Earnings,"2,073","2,159","2,198","2,332","2,441","2,526","1,754","1,850","2,017","2,105","1,927","2,112","2,102","2,173","2,385","2,555","2,734","2,236","2,224","2,295","2,130","2,107","1,993","2,050","3,151","3,212","3,190","3,387","3,517","3,564","3,742","3,882","3,983","4,059","4,040","4,224","4,344","4,392","4,451","4,573"
Comprehensive Income,-616,-527,-569,-634,-795,-765,-168,-200,-223,-144,-104,-107,-113,-118,-53,-85,-21,-76,-118,-156,-143,-174,-198,-126,5,-7,-10,-9,-5,2,5,7,6,8,2,-4,-4,-6,-3,-6
Shareholders' Equity,"1,410","1,602","1,615","1,618","1,526","1,597","1,381","1,414","1,526","1,676","1,525","1,589","1,470","1,481","1,637","1,681","1,942","1,404","1,364","1,406","1,269","1,228","1,103","1,239","2,494","2,575","2,563","2,769","2,922","2,993","3,152","3,235","3,350","3,393","3,331","3,467","3,599","3,586","3,661","3,755"
Net Cash / Debt,"-3,912","-3,687","-3,783","-3,833","-3,692","-3,555","-3,829","-3,833","-3,538","-3,303","-3,237","-3,298","-3,169","-3,079","-3,217","-3,298","-3,710","-9,644","-9,467","-9,641","-9,254","-9,078","-8,443","-8,276","-5,763","-5,453","-5,337","-5,358","-5,075","-4,992","-4,989","-4,978","-4,672","-4,552","-4,701","-4,722","-4,412","-4,536","-4,500","-4,615"
Net Cash Per Share,-12.38,-11.67,-11.97,-12.13,-11.76,-11.39,-12.35,-12.29,-11.34,-10.62,-10.41,-10.64,-10.26,-10.06,-10.58,-10.92,-12.33,-32.04,-31.35,-31.92,-30.64,-30.06,-27.96,-27.31,-18.96,-17.94,-17.56,-17.63,-16.64,-16.37,-16.36,-16.43,-15.42,-15.07,-15.72,-15.69,-14.66,-15.07,-14.95,-15.43
Working Capital,"-1,015",-870,-889,-810,-760,-421,-713,-567,-434,-335,-647,-614,-540,-562,-495,-587,"-1,084","-1,074","-1,298","-1,141","-1,004","-1,350","-1,418","-1,382",-980,-523,-690,-443,-266,-112,-119,-462,-342,-847,-923,-729,-612,-184,-161,-71
Book Value Per Share,4.49,5.10,5.14,5.15,4.88,5.13,4.47,4.56,4.92,5.42,4.93,5.16,4.80,4.87,5.42,5.58,6.45,4.66,4.53,4.67,4.22,4.08,3.66,4.12,8.26,8.53,8.49,9.17,9.64,9.88,10.40,10.71,11.09,11.27,11.18,11.60,12.04,11.99,12.24,12.60
