,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,517","1,284","1,452","1,536","1,407","1,436","1,390","1,332","1,519","1,242","1,428","1,510","1,614","1,485","1,531","1,725","1,881","1,745","1,893","1,936","1,792","1,966","2,009","2,043","2,214","1,982","2,245","2,610","2,761","2,744","3,077","2,925","3,120","2,896","2,835","3,073","3,255","3,286","3,650","3,991"
Revenue Growth (YoY),19.21%,-6.13%,7.23%,9.59%,-7.27%,11.82%,-4.27%,-13.27%,7.95%,-13.48%,2.69%,13.39%,6.28%,19.54%,7.19%,14.24%,16.57%,17.54%,23.67%,12.23%,-4.78%,12.65%,6.12%,5.48%,23.58%,0.82%,11.74%,27.79%,24.71%,38.43%,37.08%,12.06%,12.99%,5.55%,-7.86%,5.06%,4.33%,13.47%,28.75%,29.87%
Cost of Revenue,979.77,865.41,"1,019","1,128",984.01,998.25,"1,069","1,167","1,015",975.76,"1,153","1,096","1,104","1,053","1,161","2,543","1,069","1,415","1,725","1,633","2,398","1,438","1,516","1,815","1,858","1,879","1,873","2,182","2,490","2,200","2,144","2,838","2,417","2,395","2,506","3,264","2,462","2,627","2,646","2,998"
Gross Profit,537.35,418.41,433.08,407.6,422.78,437.34,321.74,165.31,504.01,266.29,274.57,414.74,510.43,431.72,369.38,-817.72,812.38,330.34,168.22,303.2,-606.07,527.81,493.15,227.52,356.07,102.65,371.18,428.64,271.52,543.34,932.8,87,703,501,329,-191,793,659,"1,004",993
"Selling, General & Admin",77.59,55.58,62.31,73.07,65.56,64.2,67.83,73.9,74.39,80,79.19,84.96,85.8,84.34,85.79,79.08,95.53,105.28,99.73,105.83,91.37,105.64,112.37,126.59,129.27,138.69,126.86,149.49,136.95,154.61,157.01,159,181,175,185,185,198,219,222,234
Operating Expenses,77.59,55.58,62.31,73.07,65.56,64.2,67.83,73.9,74.39,80,79.19,84.96,85.8,84.34,85.79,79.08,95.53,105.28,99.73,105.83,91.37,105.64,112.37,126.59,129.27,138.69,126.86,149.49,136.95,154.61,157.01,159,181,175,185,185,198,219,222,234
Operating Income,459.76,362.82,370.76,334.53,357.22,373.14,253.92,91.41,429.62,186.3,195.37,329.78,424.63,347.38,283.59,-896.8,716.85,225.06,68.49,197.37,-697.44,422.18,380.78,100.93,226.8,-36.04,244.32,279.15,134.57,388.73,775.79,-72,522,326,144,-376,595,440,782,759
Interest Expense / Income,7.64,7.57,8.98,12.42,9.56,8.99,9.03,8.99,9.19,9.23,9.07,8.89,9.03,8.96,8.06,7.27,7.31,7.42,7.73,7.9,7.98,7.63,8.43,7.91,7.72,7.58,7.25,6.64,14.52,15.64,15.61,16,23,24,24,25,27,32,33,34
Other Expense / Income,2.11,8.09,7.74,26.34,-42.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-1,-2,-,1,-,-,-,-1,-
Pretax Income,450.01,347.17,354.04,295.77,389.83,364.15,244.89,82.42,420.43,177.07,186.3,320.89,415.59,338.41,275.53,-904.07,709.53,217.64,60.76,189.47,-705.42,414.54,372.35,93.02,219.08,-43.62,237.07,272.51,119.05,373.1,760.18,-87,501,302,119,-401,568,408,750,725
Income Tax,85.37,53.23,63.86,20.86,49.7,41.17,35.83,-6.13,63.15,5.38,30.61,25.49,42.02,46.77,29.86,-264.69,124.72,7.33,-9.13,-8.91,-320.11,59.99,39.48,-11.38,1.43,-60.23,46.19,29.45,55.6,31.23,80.2,-14,70,4,-4,-82,72,43,80,47
Net Income,364.64,293.93,290.18,274.92,340.12,322.98,209.06,88.55,357.28,171.69,155.69,295.39,373.57,291.64,245.67,-639.37,584.81,210.32,69.9,198.38,-385.31,354.55,332.87,104.4,217.64,16.61,190.88,243.06,63.45,341.86,679.98,-73,431,298,123,-319,496,365,670,678
Net Income Growth,520.38%,-23.52%,5.28%,17.11%,-6.72%,9.88%,-27.96%,-67.79%,5.04%,-46.84%,-25.53%,233.58%,4.56%,69.87%,57.79%,-,56.54%,-27.89%,-71.55%,-,-,68.58%,376.24%,-47.38%,-,-95.31%,-42.66%,132.82%,-70.85%,1957.92%,256.24%,-,579.26%,-12.83%,-81.91%,-,15.08%,22.48%,444.72%,-
Shares Outstanding (Basic),48,47,46,45,45,44,44,44,43,43,42,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,40,40,40,40,39,39,39,39,39,39,39,43
Shares Change,-7.36%,-7.29%,-7.74%,-6.48%,-5.54%,-6.12%,-3.64%,-2.82%,-4.78%,-4.00%,-4.71%,-5.21%,-5.13%,-4.19%,-3.00%,-1.97%,0.48%,-0.16%,-0.22%,-0.51%,-1.03%,-0.40%,-0.60%,-0.28%,0.33%,0.34%,-1.83%,-1.89%,-2.00%,-2.01%,0.24%,-0.25%,-1.49%,-1.80%,-1.61%,-1.16%,-0.52%,-0.29%,-0.41%,10.13%
EPS (Basic),7.58,6.26,6.32,6.05,7.52,7.26,4.72,2.02,8.25,4.03,3.70,7.11,9.05,7.12,5.98,-15.73,14.28,5.14,1.71,4.87,-9.43,8.70,8.17,2.56,5.33,0.41,4.78,6.08,1.61,8.53,16.97,-1.88,10.92,7.57,3.11,-8.22,12.62,9.31,16.26,15.63
EPS (Diluted),7.50,6.21,6.26,6.00,7.44,7.19,4.68,2.00,8.18,4.00,3.67,7.06,8.98,7.07,5.95,-15.73,14.21,5.11,1.70,4.84,-9.38,8.67,8.15,2.56,5.32,0.41,4.77,6.07,1.60,8.52,16.95,-1.88,10.90,7.56,3.11,-8.22,12.62,9.31,16.26,15.63
EPS Growth,535.59%,-17.20%,12.59%,24.74%,-0.80%,15.78%,-25.24%,-66.67%,9.95%,-44.37%,-21.58%,253.00%,9.78%,76.75%,62.13%,-,58.24%,-27.72%,-71.43%,-,-,69.67%,379.41%,-47.11%,-,-95.27%,-41.47%,137.11%,-69.92%,1978.05%,255.35%,-,581.25%,-11.27%,-81.65%,-,15.78%,23.15%,422.83%,-
Free Cash Flow,273.3,367.1,223.34,335.51,128.82,350.57,181.07,270.2,306.39,375.48,308.09,277.18,422.85,381.81,252.55,409.86,118.48,195.64,-62.99,410.98,66.44,459.8,393.71,633.35,365.14,505.99,598.6,"1,086",683.39,904.37,723.6,"1,163","1,042",846,716,"1,118","1,015","1,064","1,094","1,378"
Free Cash Flow Per Share,5.71,7.75,4.84,7.38,2.85,7.88,4.08,6.12,7.11,8.79,7.28,6.62,10.35,9.33,6.15,9.98,2.88,4.79,-1.54,10.06,1.64,11.30,9.66,15.55,8.95,12.40,14.97,27.17,17.10,22.61,18.05,29.17,26.47,21.54,18.16,28.37,25.92,27.17,27.86,31.75
Dividend Per Share,0.750,0.750,0.750,0.750,0.950,0.950,0.950,0.950,1.150,1.150,1.150,1.150,1.250,1.250,1.250,1.250,1.300,1.300,1.300,1.300,1.400,1.400,1.400,1.400,1.550,1.550,1.550,1.550,1.550,1.550,1.550,1.550,1.550,1.550,1.650,1.650,1.650,1.650,1.650,1.750
