,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,118.45,138.42,178.99,144.56,138.51,166.08,309.82,417.94,398.08,431.61,413.78,458.71,714.72,544.14,578.17,651.63,640.8,752.16,784.54,870.11,858.44,941.29,949.83,"1,413","1,515","1,524","1,538","1,628","1,724","1,793","1,984","2,073","2,098","2,196","2,334","2,303","2,375","2,493","2,484","2,518"
Revenue Growth (YoY),-63.93%,-55.46%,-19.27%,-58.83%,16.93%,19.98%,73.09%,189.12%,187.40%,159.89%,33.56%,9.76%,79.54%,26.07%,39.73%,42.06%,-10.34%,38.23%,35.69%,33.53%,33.96%,25.15%,21.07%,62.42%,76.50%,61.96%,61.95%,15.18%,13.81%,17.64%,28.98%,27.32%,21.64%,22.46%,17.65%,11.10%,13.22%,13.52%,6.39%,9.34%
Cost of Revenue,15.48,17.3,14.18,14.03,12.31,16.86,31.96,63.39,50.65,45.25,54.08,60.48,46.99,71.21,72.87,84.05,71.61,104.38,111.26,122.29,95.09,135.74,131.91,185.05,162.5,184.52,186.18,203.1,192.3,228,236.5,247.4,245.8,261.8,289.4,283.3,266.9,308.6,318.7,368
Gross Profit,102.98,121.12,164.8,130.53,126.2,149.22,277.86,354.55,347.43,386.36,359.71,398.22,667.73,472.93,505.29,567.58,569.19,647.78,673.28,747.82,763.34,805.55,817.91,"1,228","1,353","1,340","1,352","1,425","1,532","1,565","1,748","1,825","1,852","1,934","2,045","2,019","2,108","2,185","2,165","2,150"
"Selling, General & Admin",74.21,77.45,75.22,78.53,85.86,94.39,99.77,96.55,105.21,111.65,106.06,109.91,113.33,127.25,120.71,134.79,129.81,137.3,137.3,153.21,147.05,156.5,159.67,195.28,182.26,191.8,184.55,211.89,192.1,194.6,198.2,255.2,215.2,215.3,246.8,267.4,241.1,262.6,263.8,369.1
Research & Development,238.62,224.49,190.94,201.46,215.6,223.86,246.28,310.18,255.86,271.01,272.37,248.45,273.56,289.45,454.95,306.66,310.55,337.53,330.51,437.88,339.49,379.09,555.95,479.97,448.53,420.93,493.5,281.95,456,448.7,467,567.8,601.1,600.1,645,694.1,742.6,785.7,810,824.6
Other Operating Expenses,6.19,-0.27,40.84,4.16,-3.27,2.13,1.83,1.52,0.69,0.34,0.01,0.22,10,3.52,255.68,0.39,-0.08,0.06,-0.17,29,0,0,0,0,0,0,0,184.6,0,958.4,26.7,126.5,2,61.9,29,22.6,347.1,110.5,51.7,17.8
Operating Expenses,319.02,301.66,307.01,284.15,298.19,320.38,347.88,408.25,361.76,383,378.43,358.58,396.89,420.22,831.33,441.85,440.29,474.9,467.63,620.1,486.54,535.59,715.62,675.25,630.79,612.73,678.05,678.43,648.1,"1,602",691.9,949.5,818.3,877.3,920.8,984.1,"1,331","1,159","1,126","1,212"
Operating Income,-216.04,-180.54,-142.2,-153.63,-171.99,-171.16,-70.03,-53.7,-14.33,3.35,-18.73,39.64,270.84,52.71,-326.04,125.74,128.9,172.88,205.65,127.72,276.81,269.96,102.29,552.94,721.82,727.23,674.04,746.3,883.9,-36.3,"1,056",875.7,"1,033","1,057","1,124","1,035",777.1,"1,026","1,039",938.2
Interest Expense / Income,15.72,15.59,20.38,21.18,21.31,21.11,21.13,20.65,20.7,20.16,20.14,20.44,16.77,14.66,13.57,24.3,16.89,18.16,18.69,18.74,14.87,14.84,14.55,14.25,14.14,13.87,13.86,16.34,15.7,15.5,15.2,15.1,14.9,14.6,13.7,11.6,11.4,11.2,10.9,10.6
Other Expense / Income,-0.11,-37.44,4.05,-0.19,5.02,-33.56,2.66,0.75,1.12,29.59,-0.53,-6.29,2.34,15.71,-110.76,-9.5,-85.59,-62.98,50.16,51.05,-58.23,-72.02,17.08,-138.24,50.15,-111.41,-85.69,-158.76,47.3,-7.6,-42.3,-10.3,63.7,18.1,-66,-53.1,-125.8,-146.9,-150.8,-220
Pretax Income,-231.65,-158.69,-166.64,-174.61,-198.31,-158.72,-93.82,-75.11,-36.15,-46.4,-38.34,25.49,251.74,22.33,-228.86,110.94,197.6,217.7,136.8,57.93,320.17,327.14,70.67,676.93,657.53,824.77,745.87,888.73,820.9,-44.2,"1,083",870.9,954.8,"1,024","1,176","1,077",891.5,"1,162","1,179","1,148"
