,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"442,094","422,099","432,358","401,094","391,482","356,549","347,868","309,999","324,501","347,129","388,703","361,920","374,281","340,056","342,074","347,358","354,392","316,157","350,265","359,959","288,703","342,172","324,229","298,758","295,247","160,696","189,086","145,155","174,288","236,355","267,052","249,018","259,052","349,652","360,762","363,876","454,248","446,424","433,610","470,695","414,585"
Market Cap Growth,12.03%,4.55%,7.62%,5.91%,-11.45%,-15.53%,-19.54%,-22.71%,-17.11%,-2.64%,11.74%,16.75%,15.34%,-2.04%,-12.00%,-4.02%,-5.31%,-7.03%,2.39%,3.63%,-18.54%,8.23%,-7.43%,-17.00%,2.27%,-53.04%,-41.68%,-51.41%,-40.97%,47.08%,41.23%,71.55%,48.63%,47.94%,35.09%,46.12%,75.35%,27.68%,20.19%,29.36%,-
Enterprise Value,"459,880","437,661","447,842","417,914","415,945","384,093","377,330","340,015","359,483","385,391","428,816","402,982","413,386","378,766","379,967","383,702","393,551","352,649","388,055","394,327","323,457","378,411","365,212","340,553","339,078","208,896","246,025","205,122","237,564","296,162","324,199","300,855","299,954","386,115","388,784","378,840","465,776","455,194","445,549","478,975","422,865"
PE Ratio,13.57,13.12,12.68,11.69,12.04,12.57,14.64,15.55,20.09,26.66,36.91,40.48,47.74,33.87,29.26,26.70,17.98,15.54,16.72,15.50,13.85,18.46,18.30,20.39,20.59,14.12,26.37,43.72,-7.77,-12.37,-20.03,-42.21,11.24,13.56,9.26,7.02,8.15,7.24,8.38,11.44,10.30
PS Ratio,1.01,0.97,0.98,0.92,0.95,0.96,1.03,1.05,1.30,1.51,1.82,1.76,1.80,1.56,1.57,1.57,1.45,1.25,1.30,1.26,1.00,1.20,1.15,1.11,1.11,0.62,0.86,0.72,0.96,1.28,1.22,1.01,0.91,1.10,0.99,0.90,1.10,1.09,1.15,1.32,1.17
PB Ratio,2.54,2.39,2.39,2.22,2.25,2.08,2.02,1.82,1.90,2.02,2.28,2.12,2.24,1.92,1.91,1.91,1.89,1.68,1.87,1.89,1.51,1.79,1.69,1.57,1.54,0.88,1.05,0.82,1.11,1.51,1.68,1.55,1.54,2.07,2.04,1.96,2.33,2.25,2.18,2.36,2.08
P/FCF Ratio,39.31,32.67,27.80,26.02,32.18,64.32,62.50,74.86,84.20,119.25,263.35,553.39,63.23,30.94,23.44,22.76,24.17,21.73,25.84,21.38,17.56,23.75,28.62,36.35,55.13,63.14,-114.88,-43.43,-66.67,60.28,17.52,10.64,7.19,8.73,7.32,6.11,7.78,7.64,9.36,12.44,10.96
P/OCF Ratio,9.84,9.09,8.83,8.37,8.68,9.38,9.50,9.29,10.69,12.78,16.99,18.98,16.95,13.37,12.27,11.56,11.79,10.40,11.21,10.34,8.02,9.55,9.54,9.34,9.94,5.81,-,33.07,43.52,25.51,9.78,7.11,5.38,6.52,5.64,4.77,5.91,5.70,6.40,7.94,6.99
Debt / Equity Ratio,0.13,0.12,0.12,0.12,0.17,0.19,0.20,0.20,0.23,0.25,0.26,0.27,0.26,0.25,0.23,0.22,0.23,0.22,0.22,0.21,0.20,0.21,0.24,0.25,0.24,0.33,0.39,0.39,0.43,0.40,0.38,0.35,0.28,0.28,0.26,0.24,0.21,0.21,0.21,0.21,0.21
Quick Ratio,0.53,0.55,0.58,0.55,0.51,0.54,0.52,0.48,0.44,0.51,0.51,0.51,0.53,0.50,0.50,0.51,0.50,0.48,0.49,0.51,0.49,0.48,0.45,0.48,0.47,0.50,0.55,0.51,0.44,0.47,0.51,0.55,0.69,0.74,0.84,0.98,1.03,1.07,1.06,1.05,1.05
