,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"110,860","106,325","111,208","107,130","87,276","67,618","74,113","67,344","40,173","48,707","57,694","58,677","43,036","58,671","58,077","61,100","66,515","68,211","73,501","76,605","71,895","63,625","69,091","65,049","67,173","56,158","32,605","46,199","46,540","59,147","67,742","73,786","84,965","90,500","115,681","112,070","95,429","86,564","82,914","90,760"
Revenue Growth (YoY),-3.35%,-1.88%,4.26%,-4.66%,-21.27%,-36.40%,-33.36%,-37.14%,-53.97%,-27.97%,-22.15%,-12.87%,7.13%,20.46%,0.66%,4.13%,54.56%,16.26%,26.56%,25.38%,8.09%,-6.72%,-6.00%,-15.09%,-6.57%,-11.74%,-52.81%,-28.98%,-30.72%,5.32%,107.77%,59.71%,82.56%,53.01%,70.77%,51.89%,12.32%,-4.35%,-28.33%,-19.01%
Cost of Revenue,"87,984","83,391","89,043","85,782","70,243","53,571","59,422","53,684","29,222","39,187","47,311","47,677","29,464","44,921","45,622","47,135","53,333","52,926","58,620","59,176","54,795","51,176","56,139","51,814","52,023","47,212","26,118","38,405","38,825","47,323","53,546","56,353","64,216","70,183","83,167","78,101","68,036","62,660","64,021","69,484"
Gross Profit,"22,876","22,934","22,165","21,348","17,033","14,047","14,691","13,660","10,951","9,520","10,383","11,000","13,572","13,750","12,455","13,965","13,182","15,285","14,881","17,429","17,100","12,449","12,952","13,235","15,150","8,946","6,487","7,794","7,715","11,824","14,196","17,433","20,749","20,317","32,514","33,969","27,393","23,904","18,893","21,276"
"Selling, General & Admin","3,341","3,132","3,169","3,169","3,128","2,713","2,831","2,967","2,990","2,593","2,646","2,736","2,468","2,505","2,556","2,632","2,956","2,747","2,993","2,892","2,848","2,770","2,827","2,753","3,048","2,579","2,409","2,444","2,736","2,428","2,345","2,287","2,514","2,409","2,530","2,324","2,832","2,390","2,449","2,489"
Research & Development,591,317,496,319,537,311,370,324,518,355,445,327,340,289,514,284,703,287,332,292,555,280,333,299,357,288,214,188,595,164,176,190,524,173,286,218,348,141,133,338
Other Operating Expenses,"4,380","4,192","4,285","4,362","4,458","4,300","4,451","4,542","4,755","4,765","4,821","4,605","9,952","4,892","5,071","5,355","6,320","4,807","4,897","4,965","5,361","4,929","4,944","5,230","5,130","6,088","5,187","5,255","30,684","5,382","5,114","5,136","5,761","8,991","4,571","5,796","5,164","4,411","4,406","4,581"
Operating Expenses,"8,312","7,641","7,950","7,850","8,123","7,324","7,652","7,833","8,263","7,713","7,912","7,668","12,760","7,686","8,141","8,271","9,979","7,841","8,222","8,149","8,764","7,979","8,104","8,282","8,535","8,955","7,810","7,887","34,015","7,974","7,635","7,613","8,799","11,573","7,387","8,338","8,344","6,942","6,988","7,408"
Operating Income,"14,564","15,293","14,215","13,498","8,910","6,723","7,039","5,827","2,688","1,807","2,471","3,332",812,"6,064","4,314","5,694","3,203","7,444","6,659","9,280","8,336","4,470","4,848","4,953","6,615",-9,"-1,323",-93,"-26,300","3,850","6,561","9,820","11,950","8,744","25,127","25,631","19,049","16,962","11,905","13,868"
Interest Expense / Income,-152,66,64,88,68,88,85,78,60,77,75,106,195,146,158,111,186,204,147,200,215,181,216,232,201,249,317,279,313,258,254,214,221,188,194,209,207,159,249,169
Other Expense / Income,293,270,337,276,212,135,72,144,50,-29,-19,239,344,80,-86,115,29,133,36,206,206,56,261,77,40,-160,-89,-29,-533,66,91,192,209,270,724,538,305,413,273,276
Pretax Income,"14,423","14,957","13,814","13,134","8,630","6,500","6,882","5,605","2,578","1,759","2,415","2,987",273,"5,838","4,242","5,468","2,988","7,107","6,476","8,874","7,915","4,233","4,371","4,644","6,374",-98,"-1,551",-343,"-26,080","3,526","6,216","9,414","11,520","8,286","24,209","24,884","18,537","16,390","11,383","13,423"
Income Tax,"6,073","5,857","5,034","5,064","2,060","1,560","2,692","1,365",-202,-51,715,337,"-1,407","1,828",892,"1,498","-5,392","2,457","2,526","2,634","1,915","1,883","1,241","1,474",684,512,-471,337,"-6,010",796,"1,526","2,664","2,650","2,806","6,359","5,224","5,787","4,960","3,503","4,353"
Net Income,"8,350","9,100","8,780","8,070","6,570","4,940","4,190","4,240","2,780","1,810","1,700","2,650","1,680","4,010","3,350","3,970","8,380","4,650","3,950","6,240","6,000","2,350","3,130","3,170","5,690",-610,"-1,080",-680,"-20,070","2,730","4,690","6,750","8,870","5,480","17,850","19,660","12,750","11,430","7,880","9,070"
Net Income Growth,-16.08%,-4.21%,27.99%,2.54%,-21.32%,-45.71%,-52.28%,-47.46%,-57.69%,-63.36%,-59.43%,-37.50%,-39.57%,121.55%,97.06%,49.81%,398.81%,15.96%,17.91%,57.18%,-28.40%,-49.46%,-20.76%,-49.20%,-5.17%,-,-,-,-,-,-,-,-,100.73%,280.60%,191.26%,43.74%,108.58%,-55.85%,-53.87%
