,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"8,350","9,100","8,780","8,070","6,570","4,940","4,190","4,240","2,780","1,810","1,700","2,650","1,680","4,010","3,350","3,970","8,380","4,650","3,950","6,240","6,000","2,350","3,130","3,170","5,690",-610,"-1,080",-680,"-20,070","2,730","4,690","6,750","8,870","5,480","17,850","19,660","12,750","11,430","7,880","9,070"
Depreciation & Amortization,"4,380","4,192","4,285","4,362","4,458","4,300","4,451","4,542","4,755","4,765","4,821","4,605","8,117","4,519","4,652","4,880","5,842","4,470","4,589","4,658","5,028","4,571","4,631","4,873","4,923","5,819","4,916","4,983","30,291","5,004","4,952","4,990","5,661","8,883","4,451","5,642","5,064","4,244","4,242","4,415"
Other Operating Activities,"-2,522","1,811","-2,863",-36,"-3,613","-1,242",151,392,"-3,155","-1,763","-2,002","-1,900","-2,401",-356,"-1,055","-1,315","-6,811",-601,-759,210,"-2,421","1,417","-1,814","1,036","-4,261","1,065","-3,836",86,"-6,216","1,530",8,351,"2,593",425,"-2,338",-877,-193,667,"-2,739","2,478"
Operating Cash Flow,"10,208","15,103","10,202","12,396","7,415","7,998","8,792","9,174","4,380","4,812","4,519","5,355","7,396","8,173","6,947","7,535","7,411","8,519","7,780","11,108","8,607","8,338","5,947","9,079","6,352","6,274",0,"4,389","4,005","9,264","9,650","12,091","17,124","14,788","19,963","24,425","17,621","16,341","9,383","15,963"
Operating Cash Flow Growth,-22.81%,11.12%,32.79%,-7.71%,-27.36%,-47.04%,-13.82%,-25.99%,-40.93%,-39.83%,-48.60%,-41.63%,68.86%,69.85%,53.73%,40.71%,0.20%,4.23%,11.99%,47.42%,16.14%,-2.12%,-23.56%,-18.27%,-26.20%,-24.75%,-,-51.66%,-36.95%,47.66%,-,175.48%,327.57%,59.63%,106.87%,102.01%,2.90%,10.50%,-53.00%,-34.64%
Capital Expenditures,"-8,426","-7,328","-8,542","-8,198","-8,884","-6,844","-7,109","-6,401","-6,136","-4,601","-4,271","-3,404","-3,887","-2,890","-3,098","-4,913","-4,501","-3,349","-4,927","-5,204","-6,094","-5,199","-6,173","-6,285","-6,704","-5,945","-4,417","-3,291","-3,629","-2,400","-2,747","-2,840","-4,089","-3,911","-3,837","-4,876","-5,783","-5,412","-5,359","-4,920"
Acquisitions,"1,045",654,"2,335",-464,-121,202,548,442,590,-57,952,-111,"2,074","-1,051",99,697,"-2,149","1,303",-259,"1,082",16,-803,-787,-342,"-1,973",-728,-796,"-1,919","-1,414",-349,-264,-442,"-1,762",-417,-226,-272,"-2,175",-445,-389,-307
Change in Investments,72,0,0,0,227,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,692",86,43,100,770,307,250,18,"2,601",293,939,"2,682","1,333",854,"1,287",917
Other Investing Activities,597,368,"2,030","1,017",-69,290,70,302,180,309,172,280,141,180,121,"1,661",114,187,90,215,494,209,83,477,721,220,89,"1,401",971,87,45,210,"1,140",90,60,88,"1,270",78,105,31
Investing Cash Flow,"-6,712","-6,306","-4,177","-7,645","-8,847","-6,352","-6,491","-5,657","-5,324","-4,349","-3,147","-3,235","-1,672","-3,761","-2,878","-2,555","-6,536","-1,859","-5,096","-3,907","-5,584","-5,793","-6,877","-6,150","-4,264","-6,367","-5,081","-3,709","-3,302","-2,355","-2,716","-3,054","-2,110","-3,945","-3,064","-2,378","-5,355","-4,925","-4,356","-4,279"
Dividends Paid,"-2,750","-2,732","-2,966","-2,946","-2,924","-2,910","-3,066","-3,060","-3,054","-3,054","-3,133","-3,133","-3,133","-3,134","-3,289","-3,289","-3,289","-3,291","-3,502","-3,503","-3,502","-3,505","-3,715","-3,716","-3,716","-3,719","-3,715","-3,716","-3,715","-3,720","-3,721","-3,720","-3,763","-3,760","-3,727","-3,685","-3,767","-3,738","-3,701","-3,663"
Share Issuance / Repurchase,"-3,298","-3,858","-2,996","-3,001","-3,298","-1,781","-1,003",-501,-749,-721,1,-1,-250,-501,-13,-1,-232,-427,-2,-1,-196,-421,0,0,-173,-305,0,0,-100,-1,0,0,-154,"-2,067","-3,919","-4,494","-4,675","-4,340","-4,340","-4,412"
Debt Issued / Paid,"1,915","-1,168",432,312,"7,390","3,877",923,198,"4,257","4,341","1,400","1,875","-3,323",433,"-1,681","-1,589","1,789","-1,922",568,"-1,299","-2,272","2,999","4,365","1,958",-660,"12,760","9,838",-928,"-1,529","-4,065","-2,953","-3,812","-8,824",-732,-301,"-1,169","-5,018",-298,84,503
Other Financing Activities,-45,-58,-66,-38,29,-40,-48,-39,-41,-42,-43,-37,-40,-44,-76,-109,-105,-102,-308,-156,469,-117,-102,92,93,49,154,150,61,1,-348,-125,-218,-154,-724,-445,-477,-131,-219,-487
Financing Cash Flow,"-4,178","-7,816","-5,596","-5,673","1,197",-854,"-3,194","-3,402",413,524,"-1,775","-1,296","-6,746","-3,246","-5,059","-4,988","-1,837","-5,742","-3,244","-4,959","-5,501","-1,044",548,"-1,666","-4,456","8,785","6,277","-4,494","-5,283","-7,785","-7,022","-7,657","-12,959","-6,713","-8,671","-9,793","-13,937","-8,507","-8,176","-8,059"
Exchange Rate Effect,16,-24,53,-199,-111,-224,52,-162,-60,154,-85,-89,-414,74,135,232,-127,30,-135,-3,-149,43,9,-125,106,-369,-32,70,112,27,38,-77,-21,142,-441,-651,872,102,30,-209
Net Cash Flow,-666,957,482,"-1,121",-346,568,-841,-47,-591,"1,141",-488,735,"-1,436","1,240",-855,224,"-1,089",948,-695,"2,239","-2,627","1,544",-373,"1,138","-2,262","8,323","1,164","-3,744","-4,468",-849,-50,"1,303","2,034","4,272","7,787","11,603",-799,"3,011","-3,119","3,416"
Free Cash Flow,"1,782","7,775","1,660","4,198","-1,469","1,154","1,683","2,773","-1,756",211,248,"1,951","3,509","5,283","3,849","2,622","2,910","5,170","2,853","5,904","2,513","3,139",-226,"2,794",-352,329,"-4,417","1,098",376,"6,864","6,903","9,251","13,035","10,877","16,126","19,549","11,838","10,929","4,024","11,043"
Free Cash Flow Growth,-43.73%,27.50%,-,-3.12%,-,-85.16%,1.39%,-33.94%,-,-81.72%,-85.26%,-29.64%,-,2403.79%,1452.02%,34.39%,-17.07%,-2.14%,-25.88%,125.17%,-13.64%,-39.28%,-,-52.68%,-,-89.52%,-,-60.70%,-,1986.32%,-,742.53%,3366.76%,58.46%,133.61%,111.32%,-9.18%,0.48%,-75.05%,-43.51%
Free Cash Flow Margin,1.61%,7.31%,1.49%,3.92%,-1.68%,1.71%,2.27%,4.12%,-4.37%,0.43%,0.43%,3.32%,8.15%,9.00%,6.63%,4.29%,4.37%,7.58%,3.88%,7.71%,3.50%,4.93%,-0.33%,4.30%,-0.52%,0.59%,-13.55%,2.38%,0.81%,11.60%,10.19%,12.54%,15.34%,12.02%,13.94%,17.44%,12.41%,12.63%,4.85%,12.17%
Free Cash Flow Per Share,0.41,1.80,0.39,0.98,-0.35,0.28,0.40,0.67,-0.42,0.05,0.06,0.47,0.85,1.27,0.91,0.62,0.69,1.22,0.67,1.39,0.59,0.74,-0.05,0.66,-0.08,0.08,-1.04,0.26,0.09,1.62,1.63,2.19,3.08,2.57,3.83,4.69,2.87,2.69,0.99,2.76
