,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,741","1,882","1,832","1,282","2,025","1,772","1,740","1,583","2,388","2,040","1,966","1,680","1,851","1,537","1,460","1,495","1,822","2,114","2,104","1,854","2,344","2,446","2,488","2,548","3,940","12,351","12,109","11,063","11,971","14,124","12,980","12,480","13,098","13,234","10,443","9,492","8,359","9,158","9,497","9,288"
Short-Term Investments,"1,757","2,112","1,728","1,706","1,413","1,360","1,356","1,468","1,194","1,375","1,480","1,625","1,631","1,615","1,580","1,778","1,421","1,572","1,716","1,835","1,517","1,540","1,528","1,524","1,605","2,106","2,453","2,271","2,377","2,751","3,024","3,024","2,642","3,197","3,230","2,800","3,315","3,021","2,236","2,186"
Cash & Cash Equivalents,"3,498","3,994","3,560","2,988","3,438","3,132","3,096","3,051","3,582","3,415","3,446","3,305","3,482","3,152","3,040","3,273","3,243","3,686","3,820","3,689","3,861","3,986","4,016","4,072","5,545","14,457","14,562","13,334","14,348","16,875","16,004","15,504","15,740","16,431","13,673","12,292","11,674","12,179","11,733","11,474"
Cash Growth,11.58%,17.71%,6.97%,-5.20%,-1.72%,-21.58%,-13.03%,2.11%,4.19%,9.04%,11.30%,8.33%,-2.79%,-7.70%,-11.78%,-0.97%,-6.86%,16.94%,25.66%,12.71%,19.06%,8.14%,5.13%,10.38%,43.62%,262.69%,262.60%,227.46%,158.76%,16.73%,9.90%,16.27%,9.70%,-2.63%,-14.57%,-20.72%,-25.83%,-25.88%,-14.19%,-6.65%
Receivables,457,447,468,365,499,462,465,474,511,524,848,546,585,576,579,662,680,765,784,568,784,777,867,"1,086",709,770,897,"1,130",937,"1,328","1,479","1,357","1,692","1,389","1,316","1,040","1,250","1,233","1,467","1,154"
Inventory,438,435,429,342,304,326,308,311,289,328,331,337,356,365,438,420,430,459,483,461,484,510,528,529,518,422,426,414,448,464,511,537,623,751,776,790,736,714,799,807
Other Current Assets,421,441,528,232,722,676,704,188,192,202,214,310,235,250,223,460,448,498,514,310,354,281,239,287,256,223,248,295,367,521,560,638,767,825,653,686,614,535,632,520
Total Current Assets,"4,814","5,317","4,985","3,927","4,963","4,596","4,573","4,024","4,574","4,469","4,839","4,498","4,658","4,343","4,280","4,815","4,801","5,408","5,601","5,028","5,483","5,554","5,650","5,974","7,028","15,872","16,133","15,173","16,100","19,188","18,554","18,036","18,822","19,396","16,418","14,808","14,274","14,661","14,631","13,955"
"Property, Plant & Equipment","13,420","13,727","13,965","14,292","14,607","14,860","14,929","15,601","15,964","16,294","16,546","17,044","17,286","17,679","18,156","18,539","18,773","19,066","19,279","19,525","19,281","19,157","19,194","18,374","18,267","18,092","17,823","17,723","17,680","17,211","16,667","16,432","16,492","17,089","17,786","18,736","19,404","19,931","20,363","20,598"
Goodwill and Intangibles,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970,970
