,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,652","3,106","3,266","3,050","2,755","3,314","3,501","3,418","3,117","3,665","3,708","3,492","3,325","3,994","4,034","3,839","3,606","4,186","4,373","4,075","3,958","4,630","4,908","4,537","4,389","4,366","4,756","4,956","4,838","5,146","5,300","5,537","5,949","6,146","6,216","5,438","5,103","5,626","5,628","5,019"
Revenue Growth (YoY),9.98%,11.75%,14.03%,12.41%,3.88%,6.70%,7.20%,12.08%,13.12%,10.58%,5.92%,2.16%,6.67%,9.00%,8.78%,9.91%,8.47%,4.80%,8.41%,6.15%,9.75%,10.60%,12.22%,11.34%,10.90%,-5.71%,-3.08%,9.24%,10.21%,17.88%,11.43%,11.72%,22.98%,19.42%,17.27%,-1.78%,-14.22%,-8.46%,-9.45%,-7.72%
Cost of Revenue,"2,227","2,609","2,759","2,558","2,299","2,780","2,934","2,861","2,592","3,054","3,094","2,915","2,772","3,353","3,392","3,224","3,003","3,491","3,660","3,381","3,286","3,856","4,091","3,759","3,633","3,619","3,931","4,075","4,042","4,264","4,385","4,561","4,845","4,978","4,982","4,257","4,014","4,445","4,401","3,865"
Gross Profit,425.2,496.9,507.3,491.9,456.5,534.5,567.2,557.6,524.5,610.5,614.3,577.9,552.6,641.1,642,614.4,603.9,695.6,713.6,693.8,672.1,773.8,816.5,777.5,756.5,747.2,825.5,880.9,795.2,882.8,914.9,975.6,"1,104","1,168","1,233","1,181","1,089","1,182","1,228","1,154"
Selling & Marketing,28.5,34.8,37.2,37.5,29.4,38,41.2,39.2,34.2,42.3,41.9,44.6,35.4,46.5,46.3,45.5,37.1,48.7,48.1,48.6,39.2,53.1,51,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,260.9,273.9,285.4,290.1,275.5,290.6,321.4,338.5,329.3,344.7,334.9,336.1,347.4,363.5,352,347.3,362.7,381.4,390.7,402.3,404,420.4,444.9,443.8,510.7,0,507.7,548.7,0,512.9,0,636.3,0,0,0,0,0,0,0,0
Other Operating Expenses,0.5,0.1,0.7,1.3,4.5,4,-18,0.2,1,0.9,0.4,-0.5,0.9,0.3,0.7,0.1,-0.7,1.5,0.2,0.8,1,1.4,-17.4,-9.5,3.9,1.7,-27.5,-0.1,1.1,36.8,0.4,-8.6,-0.5,-0.4,-4.8,-6,-1.3,-0.6,-1.2,0
Operating Expenses,289.4,308.7,322.6,327.6,304.9,328.6,362.6,377.7,363.5,387,376.8,380.7,382.8,410,398.3,392.8,399.8,430.1,438.8,450.9,443.2,473.5,495.9,493.7,510.7,463.8,507.7,548.7,471.8,512.9,528.5,636.3,717.2,732.9,766.8,734.5,734.1,769.3,749.3,718.8
Operating Income,135.8,188.2,184.7,164.3,151.6,205.9,204.6,179.9,161,223.5,237.5,197.2,169.8,231.1,243.7,221.6,204.1,265.5,274.8,242.9,228.9,300.3,320.6,283.8,245.8,283.4,317.8,332.2,323.4,369.9,386.4,339.3,386.9,435.3,466.4,446.6,283.3,412.2,478.4,435
Interest Expense,50.1,48.5,50.1,48.6,44.8,37.8,38.5,38.4,38.1,36.9,37.6,33.9,39.7,35.9,37.8,37.1,37.7,37.2,36.6,37.1,38.3,40.5,42.3,38.3,37.9,39.7,40.2,37.1,35.6,35.5,36.4,43.4,56,57.7,62.6,59.4,57.7,58.2,57.4,-53.3
Other Expense / Income,4.9,2.5,45.1,35.6,19.8,-4,-80.1,-0.2,-1,-0.9,1.7,0.5,56.5,-0.3,-0.7,-0.1,0.7,-1.5,-0.2,-0.8,-1,-1.4,17.4,9.5,-3.9,-1.7,27.5,0.1,-1.1,-36.8,-0.4,8.6,0.5,0.4,4.8,6,-70.7,0.6,1.2,276.8
Pretax Income,80.8,137.2,89.5,80.1,87,172.1,246.2,141.7,123.9,187.5,198.2,162.8,73.6,195.5,206.6,184.6,165.7,229.8,238.4,206.6,191.6,261.2,260.9,236,211.8,245.4,250.1,295,288.9,371.2,350.4,287.3,330.4,377.2,399,381.2,296.3,353.4,419.8,380.7
Income Tax,29.9,50.6,33.9,28.3,32.3,63.9,95.3,52.4,46.1,70,72.3,59.6,16,54.5,77.4,-10.6,38.7,56.8,54.7,47.3,38.7,64.6,59.2,50.4,43.9,56.3,56.9,56.7,56.3,97.1,83.8,72,80.2,97.9,101.2,94,66.2,90.8,104.3,-84.6
Net Income,50.9,86.6,55.6,51.8,54.7,108.2,150.9,89.3,77.8,117.5,125.9,103.2,57.6,141,129.2,195.2,127,173,183.7,159.3,152.9,196.6,201.7,185.6,167.9,189.1,193.2,238.3,232.6,274.1,266.6,215.3,250.2,279.3,297.8,287.2,230.1,262.6,315.5,296.1
Net Income Growth,79.86%,85.44%,-,-13.67%,7.47%,24.94%,171.40%,72.39%,42.23%,8.60%,-16.57%,15.57%,-25.96%,20.00%,2.62%,89.15%,120.49%,22.70%,42.18%,-18.39%,20.39%,13.64%,9.80%,16.51%,9.81%,-3.81%,-4.21%,28.39%,38.53%,44.95%,37.99%,-9.65%,7.57%,1.90%,11.70%,33.40%,-8.03%,-5.98%,5.94%,3.10%
Shares Outstanding (Basic),170,170,171,172,172,171,170,169,167,165,162,160,159,156,154,153,152,152,151,149,147,146,145,144,143,142,143,143,141,140,137,136,135,135,135,136,136,135,134,134
Shares Outstanding (Diluted),"1,723",173,173,173,174,173,171,170,169,167,165,163,163,159,156,155,155,154,154,152,149,148,147,146,145,144,145,145,143,142,139,138,137,137,137,137,137,136,136,136
Shares Change,1079.33%,18.94%,3.72%,0.64%,-89.93%,-0.12%,-1.16%,-1.79%,-2.65%,-3.36%,-3.57%,-4.00%,-3.61%,-4.62%,-5.28%,-4.90%,-4.91%,-3.21%,-1.60%,-2.19%,-3.62%,-3.64%,-4.23%,-3.62%,-2.88%,-2.70%,-1.63%,-0.89%,-1.24%,-1.80%,-3.73%,-5.10%,-4.47%,-3.46%,-1.65%,-0.22%,0.44%,-0.51%,-0.88%,-1.09%
EPS (Basic),0.30,0.51,0.33,0.30,0.32,0.63,0.89,0.53,0.47,0.71,0.78,0.64,0.36,0.90,0.84,1.28,0.83,1.14,1.22,1.07,1.04,1.35,1.39,1.29,1.18,1.32,1.36,1.67,1.65,1.96,1.94,1.60,1.85,2.07,2.20,2.12,1.70,1.95,2.35,2.21
EPS (Diluted),0.30,0.50,0.32,0.30,0.32,0.63,0.88,0.52,0.46,0.70,0.76,0.63,0.35,0.89,0.83,1.26,0.82,1.12,1.20,1.05,1.02,1.33,1.37,1.27,1.16,1.31,1.33,1.65,1.63,1.93,1.91,1.57,1.83,2.04,2.17,2.09,1.68,1.92,2.32,2.18
EPS Growth,57.89%,56.25%,-,-14.29%,6.67%,26.00%,175.00%,73.33%,43.75%,11.11%,-13.64%,21.15%,-23.91%,27.14%,9.21%,100.00%,134.29%,25.84%,44.58%,-16.67%,24.39%,18.75%,14.17%,20.95%,13.73%,-1.50%,-2.92%,29.92%,40.52%,47.33%,43.61%,-4.85%,12.27%,5.70%,13.61%,33.12%,-8.20%,-5.88%,6.91%,4.31%
Free Cash Flow,237,-82.1,160.5,64.6,167.8,-91.6,174.8,-63.6,416.6,-129.2,170.5,82.6,350.3,-10.9,41.1,316.1,206.3,92.4,250.2,270.9,233,137.6,236.7,183.6,197.6,218.2,189,551.5,323.9,-17.5,264.1,114.1,339.5,358,299.3,211.3,333.7,188.6,425.2,60.3
Free Cash Flow Per Share,0.14,-0.48,0.93,0.37,0.97,-0.53,1.02,-0.37,2.47,-0.78,1.03,0.51,2.15,-0.07,0.26,2.04,1.33,0.60,1.63,1.78,1.56,0.93,1.61,1.25,1.36,1.51,1.31,3.80,2.26,-0.12,1.89,0.83,2.48,2.62,2.18,1.54,2.43,1.39,3.13,0.44
