,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Net Income,293,461,146,107,519,129,164,125,479,229,198,194,607,188,209,239,364,208,244,277,735,265,238,293,745,159,432,391,816,595,734,499,626,341,306,277,495,244,274,263
Depreciation & Amortization,164,161,158,165,172,163,163,168,163,162,165,164,163,161,168,171,183,176,182,192,220,200,201,206,205,207,207,214,211,216,214,214,225,224,229,226,239,237,236,229
Share-Based Compensation,20,23,17,23,24,27,28,25,24,31,26,25,26,31,36,30,32,32,31,29,31,36,38,35,34,15,50,42,28,37,34,34,36,39,26,33,40,38,37,35
Other Operating Activities,293,-337,-142,-8,446,-329,-37,-163,214,70,416,-273,354,-137,36,71,359,-212,447,-499,315,-499,146,-222,644,446,"2,272",-528,-35,-743,-223,-550,"1,304","-1,988",114,65,"1,158",-850,-35,-418
Operating Cash Flow,770,308,179,287,"1,161",-10,318,155,880,492,805,110,"1,150",243,449,511,938,204,904,-1,"1,301",2,623,312,"1,628",827,"2,961",119,"1,020",105,759,197,"2,191","-1,384",675,601,"1,932",-331,512,109
Operating Cash Flow Growth,-51.11%,-,645.83%,-5.90%,50.78%,-,77.65%,-45.99%,-24.20%,-,153.14%,-29.03%,30.68%,-50.61%,-44.22%,364.55%,-18.43%,-16.05%,101.34%,-,38.70%,-99.02%,-31.08%,-,25.13%,41250.00%,375.28%,-61.86%,-37.35%,-87.30%,-74.37%,65.55%,114.80%,-,-11.07%,205.08%,-11.82%,-,-24.15%,-81.86%
Capital Expenditures,-125,-111,-147,-167,-136,-124,-169,-200,-156,-136,-84,-169,-191,-153,-143,-193,-199,-181,-194,-244,-200,-193,-192,-201,-157,-178,-162,-194,-179,-161,-162,-225,-189,-215,-226,-255,-234,-204,-191,-217
Acquisitions,139,0,37,1,1,48,44,10,-153,0,0,0,0,0,0,0,0,0,0,-792,5,0,-125,-20,0,0,0,0,0,0,0,0,-468,0,0,0,0,0,14,0
Change in Investments,-224,-272,-443,-268,-241,-102,-129,49,328,92,-368,-188,108,-271,-144,-114,222,"1,245",320,405,128,0,-319,322,-11,-5,-41,-574,546,-90,57,-124,-10,0,-46,0,2,0,-2,-5
Other Investing Activities,8,21,8,-1,6,-36,-10,1,73,4,1,-,54,1,2,-1,-9,9,1,5,1,1,-,-,-,4,-1,-2,-2,-2,-,-,2,2,1,3,6,-,2,3
Investing Cash Flow,-202,-362,-545,-435,-370,-214,-264,-140,92,-40,-451,-357,-29,-423,-285,-308,14,"1,073",127,-626,-66,-192,-636,101,-168,-179,-204,-770,365,-253,-105,-349,-665,-213,-271,-252,-226,-204,-177,-219
Dividends Paid,-59,-59,-59,-67,-66,-261,-80,-80,-78,-238,-90,-89,-88,-105,-103,-102,-99,-128,-125,-123,-121,-134,-133,-131,-129,-141,-143,-142,-142,-175,-175,-172,-166,-199,-198,-198,-194,-202,-200,-201
Share Issuance / Repurchase,24,9,8,10,23,25,-318,-48,-667,-31,-217,-158,-121,-298,-348,-347,-848,-376,-369,-362,-360,-98,-203,-350,-304,-62,22,6,-250,-927,-396,-377,"-1,773",-455,-10,0,-548,-79,-79,-112
Debt Issued / Paid,-6,-6,-6,-7,-5,-8,-5,-5,-10,-362,-12,-10,-10,-10,-9,-12,-15,-11,-512,486,-11,0,-8,-3,-4,"1,250","-1,257",638,-655,0,0,-123,-10,0,0,0,-6,0,0,0
Other Financing Activities,1,3,-4,3,-,6,1,12,-20,10,-2,-,-,-,-1,-,-,-1,-2,-3,-,6,-6,-,-1,2,-3,-,1,13,-2,-13,-1,4,-3,1,-,-,-,1
Financing Cash Flow,-40,-53,-61,-61,-48,-238,-402,-121,-775,-621,-321,-257,-219,-413,-461,-461,-962,-516,"-1,008",-2,-492,-226,-350,-484,-438,"1,049","-1,381",502,"-1,046","-1,089",-573,-685,"-1,950",-650,-211,-197,-748,-281,-279,-312
Exchange Rate Effect,-20,-2,-1,-3,-46,9,-25,3,-25,40,-15,-12,-3,-6,24,-3,10,-12,-4,0,2,-1,0,-1,1,-18,12,-2,15,5,0,1,-9,2,-1,-11,2,-5,3,-10
Net Cash Flow,508,-109,-428,-212,697,-453,-373,-103,172,-129,18,-516,899,-599,-273,-261,0,749,19,-629,745,-417,-363,-72,"1,023","1,679","1,388",-151,354,"-1,232",81,-836,-433,"-2,245",192,141,960,-821,59,-432
Free Cash Flow,645,197,32,120,"1,025",-134,149,-45,724,356,721,-59,959,90,306,318,739,23,710,-245,"1,101",-191,431,111,"1,471",649,"2,799",-75,841,-56,597,-28,"2,002","-1,599",449,346,"1,698",-535,321,-108
