,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Cash & Equivalents,"2,678","2,569","2,141","1,929","2,432","2,173","1,800","1,697","1,976","1,845","1,861","1,341","2,240","1,651","1,365","1,103","1,101","1,848","1,865","1,228","1,980","1,561","1,289","1,205","2,229","3,919","5,305","5,136","5,494","4,278","4,340","3,465","2,936",640,840,932,"1,874","1,030","1,093",636
Short-Term Investments,223,497,939,"1,209","1,456","1,566","1,695","1,650","1,305","1,220","1,590","1,777","1,681","1,948","2,125","2,237","2,032",785,465,76,0,0,320,0,0,0,0,545,0,60,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"2,901","3,066","3,080","3,138","3,888","3,739","3,495","3,347","3,281","3,065","3,451","3,118","3,921","3,599","3,490","3,340","3,133","2,633","2,330","1,304","1,980","1,561","1,609","1,205","2,229","3,919","5,305","5,681","5,494","4,338","4,340","3,465","2,936",640,840,932,"1,874","1,030","1,093",636
Cash Growth,58.87%,237.67%,61.26%,44.61%,34.02%,21.95%,13.47%,6.66%,-15.61%,-18.03%,-1.26%,-6.84%,19.51%,17.42%,1.13%,7.12%,-20.10%,-26.84%,-33.24%,-60.96%,-36.80%,-40.71%,-30.94%,-7.59%,12.58%,151.06%,229.71%,371.45%,146.48%,10.69%,-18.19%,-39.01%,-46.56%,-85.25%,-80.65%,-73.10%,-36.17%,60.94%,30.12%,-31.76%
Receivables,"1,308",871,"1,005","1,066","1,280",995,"1,025","1,061","1,162","1,097",926,"1,174","1,347","1,011",965,971,"1,049",860,915,921,"1,015",833,966,"1,056","1,149",749,906,"1,028","1,061",850,883,"1,016","1,042",804,840,"1,050","1,141",860,856,901
Inventory,"5,376","5,255","5,583","6,900","5,174","4,930","4,995","6,651","5,051","4,719","4,908","6,331","4,864","4,637","5,167","6,663","5,209","4,964","5,016","8,168","5,409","5,195","5,208","7,569","5,174","3,993","4,136","7,459","5,612","5,721","6,417","8,553","5,965","6,258","6,043","7,294","5,140","5,219","5,651","7,562"
Other Current Assets,900,926,943,959,"1,130",465,465,409,392,401,409,398,384,409,456,431,438,473,510,508,466,425,409,345,305,335,336,383,373,359,400,486,596,613,621,646,647,653,704,766
Total Current Assets,"10,485","10,118","10,611","12,063","11,472","10,129","9,980","11,468","9,886","9,282","9,694","11,021","10,516","9,656","10,078","11,405","9,829","8,930","8,771","10,901","8,870","8,014","8,192","10,175","8,857","8,996","10,683","14,551","12,540","11,268","12,040","13,520","10,539","8,315","8,344","9,922","8,802","7,762","8,304","9,865"
"Property, Plant & Equipment","2,598","2,525","2,532","2,524","2,295","2,244","2,235","2,329","2,346","2,332","2,295","2,298","2,293","2,287","2,327","2,352","2,421","2,385","2,432","2,525","2,510","5,042","5,135","5,110","5,037","4,922","5,047","4,957","4,872","4,796","4,896","4,944","4,904","4,955","5,115","5,172","5,098","5,015","5,118","5,140"
Goodwill and Intangibles,526,525,525,524,482,443,443,443,425,425,425,425,425,425,425,425,425,425,425,921,915,915,965,982,984,986,986,986,986,986,986,986,"1,384","1,385","1,385","1,383","1,383","1,383","1,383","1,383"
Other Long-Term Assets,404,743,681,651,996,896,901,929,862,862,840,798,622,587,614,603,374,342,365,653,606,579,686,659,713,701,696,708,669,655,657,652,677,596,575,544,520,528,513,494
Total Long-Term Assets,"3,528","3,793","3,738","3,699","3,773","3,583","3,579","3,701","3,633","3,619","3,560","3,521","3,340","3,299","3,366","3,380","3,220","3,152","3,222","4,099","4,031","6,536","6,786","6,751","6,734","6,609","6,729","6,651","6,527","6,437","6,539","6,582","6,965","6,936","7,075","7,099","7,001","6,926","7,014","7,017"
Total Assets,"14,013","13,911","14,349","15,762","15,245","13,712","13,559","15,169","13,519","12,901","13,254","14,542","13,856","12,955","13,444","14,785","13,049","12,082","11,993","15,000","12,901","14,550","14,978","16,926","15,591","15,605","17,412","21,202","19,067","17,705","18,579","20,102","17,504","15,251","15,419","17,021","15,803","14,688","15,318","16,882"
Accounts Payable,"5,122","4,952","5,244","6,626","5,030","4,584","4,680","6,184","4,450","4,397","4,800","6,233","4,984","4,599","5,072","6,587","4,873","4,619","5,338","7,964","5,257","4,718","5,045","7,232","5,288","4,428","6,613","9,110","6,979","6,360","6,946","8,405","6,803","5,492","5,406","7,056","5,687","4,874","5,471","7,133"
Deferred Revenue,399,394,442,449,326,304,316,330,357,349,380,380,418,371,427,426,453,371,438,449,446,409,468,445,501,531,699,788,711,734,854,977,"1,103","1,101","1,133","1,080","1,116","1,015",996,934
Current Debt,45,44,43,44,41,383,382,383,395,44,43,43,44,45,44,545,544,550,47,46,56,653,657,658,674,"2,606","1,355","1,355",817,779,767,660,661,651,644,654,654,640,630,629
Other Current Liabilities,"1,870","1,490","1,522","1,507","2,380","1,450","1,460","1,498","1,723","1,544","1,577","1,510","1,676","1,455","1,562","1,594","1,947","1,515","1,406","1,474","1,754","1,391","1,406","1,391","1,597","1,239","1,413","1,692","2,014","1,768","1,790","1,904","2,107","1,391","1,467","1,380","1,522","1,379","1,336","1,314"
Total Current Liabilities,"7,436","6,880","7,251","8,626","7,777","6,721","6,838","8,395","6,925","6,334","6,800","8,166","7,122","6,470","7,105","9,152","7,817","7,055","7,229","9,933","7,513","7,171","7,576","9,726","8,060","8,804","10,080","12,945","10,521","9,641","10,357","11,946","10,674","8,635","8,650","10,170","8,979","7,908","8,433","10,010"
Long-Term Debt,"1,612","1,604","1,592","1,591","1,572","1,217","1,220","1,250","1,339","1,334","1,341","1,324","1,321","1,302","1,310",784,811,792,801,"1,280","1,332","3,366","3,477","3,439","3,395","2,697","2,838","3,373","3,265","3,212","3,333","3,325","3,277","3,291","3,405","3,358","3,324","3,283","3,399","3,400"
Other Long-Term Liabilities,976,"1,003",976,972,896,906,879,874,877,807,794,791,704,684,682,697,809,815,777,775,750,659,640,636,657,694,716,798,694,694,554,553,533,558,472,500,705,704,651,660
Total Long-Term Liabilities,"2,588","2,607","2,568","2,563","2,468","2,123","2,099","2,124","2,216","2,141","2,135","2,115","2,025","1,986","1,992","1,481","1,620","1,607","1,578","2,055","2,082","4,025","4,117","4,075","4,052","3,391","3,554","4,171","3,959","3,906","3,887","3,878","3,810","3,849","3,877","3,858","4,029","3,987","4,050","4,060"
Total Liabilities,"10,024","9,487","9,819","11,189","10,245","8,844","8,937","10,519","9,141","8,475","8,935","10,281","9,147","8,456","9,097","10,633","9,437","8,662","8,807","11,988","9,595","11,196","11,693","13,801","12,112","12,195","13,634","17,116","14,480","13,547","14,244","15,824","14,484","12,484","12,527","14,028","13,008","11,895","12,483","14,070"
Total Debt,"1,657","1,648","1,635","1,635","1,613","1,600","1,602","1,633","1,734","1,378","1,384","1,367","1,365","1,347","1,354","1,329","1,355","1,342",848,"1,326","1,388","4,019","4,134","4,097","4,069","5,303","4,193","4,728","4,082","3,991","4,100","3,985","3,938","3,942","4,049","4,012","3,978","3,923","4,029","4,029"
Debt Growth,-27.83%,-2.25%,-2.56%,-2.04%,-2.66%,-2.91%,-2.02%,-0.12%,7.50%,-13.88%,-13.61%,-16.29%,-21.28%,-2.25%,-2.17%,-2.78%,-0.73%,-0.37%,-37.37%,-0.23%,2.44%,199.48%,387.50%,208.97%,193.16%,31.95%,1.43%,15.40%,0.32%,-24.74%,-2.22%,-15.71%,-3.53%,-1.23%,-1.24%,0.68%,1.02%,-0.48%,-0.49%,0.42%
Common Stock,335,365,383,412,472,529,232,219,-23,32,32,31,31,31,30,30,28,28,27,27,27,27,26,26,26,41,109,159,26,58,25,24,23,22,42,83,43,22,22,22
Retained Earnings,"3,159","3,562","3,649","3,689","4,141","4,009","4,092","4,135","4,130","4,078","3,991","3,953","4,399","4,202","3,996","3,818","3,270","3,082","2,863","2,685","2,985","3,038","2,965","2,809","3,158","3,126","3,413","3,659","4,233","3,762","3,975","3,917","2,668","2,417","2,522","2,597","2,430","2,454","2,491","2,482"
Comprehensive Income,492,494,494,468,382,330,298,296,271,316,296,277,279,266,321,304,314,310,296,300,294,289,294,290,295,243,256,268,328,338,335,337,329,328,328,313,322,317,322,308
Shareholders' Equity,"3,986","4,421","4,526","4,569","4,995","4,868","4,622","4,650","4,378","4,426","4,319","4,261","4,709","4,499","4,347","4,152","3,612","3,420","3,186","3,012","3,306","3,354","3,285","3,125","3,479","3,410","3,778","4,086","4,587","4,158","4,335","4,278","3,020","2,767","2,892","2,993","2,795","2,793","2,835","2,812"
Net Cash / Debt,"1,244","1,418","1,445","1,503","2,275","2,139","1,893","1,714","1,547","1,687","2,067","1,751","2,556","2,252","2,136","2,011","1,778","1,291","1,482",-22,592,"-2,458","-2,525","-2,892","-1,840","-1,384","1,112",953,"1,412",347,240,-520,"-1,002","-3,302","-3,209","-3,080","-2,104","-2,893","-2,936","-3,393"
Net Cash / Debt Growth,-,-,522.84%,200.00%,82.88%,50.85%,31.00%,14.04%,-32.00%,-21.13%,9.19%,2.16%,65.22%,33.49%,3.34%,14.85%,-30.44%,-42.67%,-30.62%,-,-66.70%,-,-,-,-,-,-,-,-,-,-78.42%,-,-,-,-,-,-,-,-,-
Net Cash Per Share,3.51,4.05,4.10,4.25,6.37,5.98,5.35,4.91,4.52,5.16,6.40,5.47,8.00,7.15,6.87,6.58,5.99,4.48,5.22,-0.08,2.16,-9.05,-9.37,-10.90,-6.94,-5.31,4.24,3.61,5.34,1.35,0.95,-2.09,-4.20,-14.46,-14.19,-13.62,-9.47,-13.16,-13.41,-15.54
Working Capital,"3,049","3,238","3,360","3,437","3,695","3,408","3,142","3,073","2,961","2,948","2,894","2,855","3,394","3,186","2,973","2,253","2,012","1,875","1,542",968,"1,357",843,616,449,797,192,603,"1,606","2,019","1,627","1,683","1,574",-135,-320,-306,-248,-177,-146,-129,-145
Book Value Per Share,11.51,12.73,12.96,13.05,14.23,13.81,13.22,13.49,12.90,13.68,13.46,13.48,15.03,14.55,14.29,13.88,12.48,12.10,11.42,10.98,12.25,12.53,12.30,11.87,13.30,13.20,14.56,15.73,17.61,16.43,17.33,17.36,12.72,12.20,12.83,13.27,12.62,12.76,12.97,12.91
