,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30,2017-09-29,2017-12-29,2018-03-30,2018-06-29,2018-09-28,2018-12-28,2019-03-29,2019-06-28,2019-09-27,2020-01-03,2020-04-03,2020-07-03,2020-10-02,2021-01-01,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-30,2023-03-31,2023-06-30,2023-09-29,Current
Market Capitalization,"7,498","7,677","8,092","7,095","7,491","8,194","8,110","9,176","10,811","9,698","10,301","11,380","12,735","13,849","13,298","15,770","16,885","19,149","17,161","19,852","15,434","18,819","22,341","46,648","46,527","38,716","37,130","37,417","39,715","41,857","44,982","44,103","41,843","48,878","46,915","39,769","39,644","37,303","37,089","32,932","40,179"
Market Cap Growth,36.68%,46.80%,49.93%,12.02%,-0.10%,6.74%,0.22%,29.34%,44.33%,18.35%,27.02%,24.01%,17.79%,42.80%,29.09%,38.58%,32.59%,38.27%,29.05%,25.88%,-8.59%,-1.72%,30.18%,134.98%,201.45%,105.73%,66.19%,-19.79%,-14.64%,8.11%,21.15%,17.87%,5.36%,16.77%,4.30%,-9.83%,-5.26%,-23.68%,-20.94%,-17.19%,-
Enterprise Value,"8,839","8,986","9,146","8,275","8,672","9,310","12,578","13,897","15,285","14,175","14,331","15,582","16,774","17,760","16,844","19,379","20,382","22,925","20,663","23,556","18,910","22,006","25,333","53,444","53,438","45,974","42,897","43,742","46,126","48,698","50,700","50,835","48,731","56,313","54,297","47,017","46,550","46,526","46,247","46,705","53,952"
PE Ratio,18.19,16.73,15.13,13.28,13.95,15.71,24.28,25.70,163.81,89.80,31.79,33.87,19.15,23.80,24.49,29.10,34.04,31.55,24.55,26.36,18.22,21.05,23.54,40.04,34.90,29.62,28.09,28.37,35.49,30.55,29.99,28.36,22.67,26.38,24.55,35.19,37.33,40.37,46.25,22.18,27.28
PS Ratio,1.51,1.52,1.61,1.43,1.51,1.68,2.09,2.02,2.13,1.78,1.72,1.82,2.14,2.35,2.26,2.68,2.83,3.17,2.78,3.15,2.40,2.85,3.29,4.81,3.62,2.46,2.03,2.04,2.18,2.31,2.45,2.43,2.35,2.82,2.79,2.36,2.32,2.14,2.06,1.77,2.15
PB Ratio,4.38,4.28,4.43,3.95,4.14,4.45,2.39,2.65,3.33,2.88,3.37,3.73,4.03,4.75,4.54,5.28,5.64,6.10,5.24,6.12,4.52,5.22,6.64,2.05,2.06,1.77,1.68,1.76,1.92,2.06,2.27,2.26,2.18,2.54,2.46,2.17,2.14,2.04,2.01,1.77,2.16
P/FCF Ratio,11.49,13.14,12.55,13.02,12.62,13.07,11.49,12.98,12.00,11.57,13.34,15.09,18.73,18.29,29.55,31.54,31.62,100.26,27.90,31.56,22.47,15.25,21.82,49.89,33.52,25.72,18.63,14.03,15.80,15.95,17.69,19.34,17.79,28.11,26.51,21.02,20.65,16.84,20.10,19.26,23.50
P/OCF Ratio,9.00,9.92,9.53,9.38,9.46,10.37,9.50,10.95,10.61,10.04,11.15,12.60,15.31,15.29,23.37,25.40,26.10,61.77,22.85,25.68,18.22,13.49,18.85,40.60,28.11,21.71,16.33,12.68,14.23,14.34,15.86,17.21,15.57,23.67,22.40,18.09,18.37,15.11,17.38,15.76,19.23
Debt / Equity Ratio,0.98,0.92,0.89,0.91,0.91,0.87,1.54,1.47,1.55,1.42,1.48,1.47,1.39,1.45,1.38,1.34,1.31,1.34,1.16,1.24,1.12,0.98,1.05,0.34,0.34,0.36,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.41,0.41,0.42,0.42,0.53,0.52,0.77,0.77
Quick Ratio,0.90,0.95,1.02,0.97,1.02,1.09,0.84,0.77,0.70,0.68,0.59,0.68,0.67,0.59,0.57,0.57,0.61,0.55,0.41,0.38,0.46,0.49,0.44,0.48,0.51,0.38,0.67,0.53,0.62,0.49,0.72,0.50,0.44,0.36,0.33,0.28,0.37,0.29,0.28,0.22,0.22
