,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,338,287,284,329,126,429,333,186,-721,276,333,-227,170,401,337,334,"-1,045",485,-180,693,483,556,518,506,610,-306,-637,455,607,"1,409",-757,495,637,667,635,576,670,679,586,532
Depreciation & Amortization,479,496,502,520,522,538,570,617,584,551,552,549,557,558,577,562,564,570,571,569,587,593,579,578,661,565,532,539,528,541,528,526,540,538,543,551,554,565,557,561
Other Operating Activities,513,335,299,440,327,289,379,166,"1,917",184,371,797,489,-112,327,206,"1,736",-120,"1,064",-394,587,-514,366,-61,356,634,"1,444",56,133,-77,"1,667",108,91,-121,386,-212,180,89,407,193
Operating Cash Flow,"1,330","1,118","1,085","1,289",975,"1,256","1,282",969,"1,806","1,050","1,295","1,158","1,255",886,"1,280","1,141","1,294",974,"1,494",907,"1,668",635,"1,463","1,023","1,627",893,"1,339","1,050","1,268","1,873","1,438","1,129","1,268","1,084","1,564",915,"1,404","1,333","1,550","1,286"
Operating Cash Flow Growth,50.96%,45.76%,12.20%,21.83%,-26.69%,12.34%,18.16%,-24.83%,85.23%,-16.40%,1.01%,19.50%,-30.51%,-15.62%,-1.16%,-1.47%,3.11%,9.93%,16.72%,-20.51%,28.90%,-34.80%,-2.07%,12.79%,-2.46%,40.63%,-8.48%,2.64%,-22.07%,109.74%,7.39%,7.52%,0%,-42.12%,8.76%,-18.95%,10.73%,22.97%,-0.90%,40.55%
Capital Expenditures,"-1,173",-845,-872,-961,-934,-897,"-1,008","-1,049",-903,-817,-433,-609,-693,-593,-672,-848,-957,-706,-761,-739,-594,-554,-624,-541,-469,-440,-523,-388,713,-267,-278,-349,19,-407,-372,-365,-471,-507,-535,-647
Acquisitions,490,-960,-1,0,-427,"-1,864",-55,0,-160,-330,-3,"1,402",34,-4,-7,-9,16,5,-8,"2,963",-1,-16,96,0,"1,368",0,0,-16,0,0,0,"-1,518",-29,0,0,-488,1,0,-14,1
Change in Investments,-468,2,-15,-191,-3,20,49,43,20,-1,-281,51,54,-53,-281,-45,46,-24,62,-102,-132,-250,-431,-260,-25,797,-29,-121,-879,409,26,67,-377,39,45,-18,-143,16,-34,5
Other Investing Activities,82,-16,-,-161,174,-34,45,28,59,4,-19,-11,27,-,-,4,-,-,-,-4,-27,6,-22,-14,22,-22,-24,-10,31,-12,11,-,-7,-3,26,-2,-17,-17,5,-6
Investing Cash Flow,"-1,069","-1,819",-888,"-1,313","-1,190","-2,775",-969,-978,-984,"-1,144",-736,833,-578,-650,-960,-898,-895,-725,-707,"2,118",-754,-814,-981,-815,896,335,-576,-535,-135,130,-241,"-1,800",-394,-371,-301,-873,-630,-508,-578,-647
Dividends Paid,-426,-425,-435,-444,-456,-962,"-1,044","-1,078","-1,140",-279,-280,-280,-279,-280,-280,-280,-280,-277,-442,-444,-455,-455,-569,-569,-570,-569,-597,-598,-598,-597,-615,-616,-615,-616,-631,-629,-628,-627,-637,-634
Share Issuance / Repurchase,-174,-149,-43,0,0,"1,626",936,"1,271",25,0,0,0,0,0,0,0,-250,-250,0,0,-23,-2,0,0,0,-50,0,0,0,0,0,0,0,-1,-172,-160,-35,-113,-204,-73
Debt Issued / Paid,317,995,-88,855,"4,921",815,-291,-156,"-1,192",268,-227,-706,-785,-606,"-1,248",-79,-333,334,-375,626,-467,"-1,593",7,392,"-2,004",149,-545,270,-7,"-1,168",-7,-354,630,-869,-364,541,-10,-399,-8,-289
Other Financing Activities,-187,205,213,-273,"-4,405",-11,-11,-9,"1,538",46,-47,-827,759,348,"1,231",200,176,-16,16,-25,-26,-858,57,-10,-11,-17,-20,-36,-20,-24,-29,-49,-21,-26,-27,512,-30,-42,-41,-66
Financing Cash Flow,-470,626,-353,138,60,"1,468",-410,28,-769,35,-554,"-1,813",-305,-538,-297,-159,-687,-209,-801,157,-971,"-2,908",-505,-187,"-2,585",-487,"-1,162",-364,-625,"-1,789",-651,"-1,019",-6,"-1,512","-1,194",264,-703,"-1,181",-890,"-1,062"
Exchange Rate Effect,-9,-10,6,-5,-2,-5,1,-3,-3,5,0,-1,-2,1,9,18,-6,-3,-2,31,-172,26,2,-2,3,-8,3,2,2,0,0,0,0,0,0,0,0,0,0,0
Net Cash Flow,-218,-85,-150,109,-157,-56,-96,16,50,-54,5,177,370,-301,32,102,-294,37,-16,"3,213",-229,"-3,061",-21,19,-59,733,-396,153,510,214,546,"-1,690",868,-799,69,306,71,-356,82,-423
Free Cash Flow,157,273,213,328,41,359,274,-80,903,233,862,549,562,293,608,293,337,268,733,168,"1,074",81,839,482,"1,158",453,816,662,"1,981","1,606","1,160",780,"1,287",677,"1,192",550,933,826,"1,015",639
Free Cash Flow Growth,-57.80%,64.46%,-13.41%,78.26%,-73.89%,31.50%,28.64%,-,2102.44%,-35.10%,214.60%,-,-37.76%,25.75%,-29.47%,-46.63%,-40.04%,-8.53%,20.56%,-42.66%,218.69%,-69.78%,14.46%,186.90%,7.82%,459.26%,-2.74%,37.34%,71.07%,254.53%,42.16%,17.82%,-35.03%,-57.85%,2.76%,-29.49%,-27.51%,22.01%,-14.85%,16.18%
