,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,12.8,9.74,8.25,12.96,13.92,-6.13,-14.97,-5.36,22.99,16.72,15.58,23.2,29.57,22.13,22.18,34.18,44.2,52.23,43.84,58.76,83.51,85.17,63.25,78.62,87.93,72.79,60.36,58.19,35.79,74.21,61.15,64.3,92.9,89.32,83.47,72.29,124.37,87.13,100.52,90.57
Depreciation & Amortization,9.82,9.85,20.67,20.21,19.64,17.81,18.67,22.52,19.53,17.52,17.44,18.08,17.12,17.3,15.86,15.12,15.37,16.98,20.58,20.43,19.74,24.86,24.42,24.33,30.31,30.52,34.12,38.08,40.56,41.89,39.76,41.86,44.54,39.73,39.48,53.88,43.28,32.4,33.44,35.07
Share-Based Compensation,5.1,-15.55,2.99,5.3,7.12,5.35,2.96,8.89,17.34,8.33,9.34,9.31,9.37,9.36,10.1,9.74,9.83,10.41,11.23,8.95,10.62,12.03,13.82,13.14,13.27,15.18,8.87,16.73,12.67,15.55,15.14,16.3,16.72,17.85,18.11,18.14,21.11,20.05,21.83,21.9
Other Operating Activities,7.75,-10.6,17.98,14.23,7.19,13.14,-9.88,16.71,10.2,5.78,-4.02,11.17,-3.88,15.77,-17.34,8.91,2,-6.64,-29.32,13.22,0.9,26.44,-16.41,0.36,-23.74,12.97,13.83,-6.3,41.75,-43.8,16.39,-23.53,-3.64,-16.19,-59.67,-62.82,-3.73,-16.36,19.38,-104.94
Operating Cash Flow,35.47,-6.56,49.89,52.7,47.87,30.17,-3.21,42.76,70.06,48.36,38.34,61.77,52.18,64.56,30.81,67.94,71.4,72.99,46.33,101.37,114.77,148.49,85.07,116.45,107.76,131.46,117.18,106.69,130.77,87.85,132.44,98.93,150.51,130.71,81.39,81.49,185.03,123.22,175.16,42.61
Operating Cash Flow Growth,19.96%,-,61.67%,68.59%,34.97%,-,-,-18.86%,46.34%,60.28%,-,44.45%,-25.51%,33.50%,-19.65%,10.00%,36.82%,13.06%,50.40%,49.19%,60.76%,103.46%,83.62%,14.88%,-6.11%,-11.47%,37.74%,-8.38%,21.35%,-33.17%,13.02%,-7.28%,15.10%,48.78%,-38.54%,-17.63%,22.93%,-5.73%,115.21%,-47.72%
Capital Expenditures,-3.71,-4.15,-7.29,-9.43,-6.58,-11.74,-6.19,-10.02,-7.11,-3.79,-3.6,-4.3,-7.07,-6.15,-6.53,-7.08,-4.75,-8.62,-7.23,-5.95,-7.83,-9.43,-4.96,-29.78,-2.04,-7.13,-5.65,-29.36,-6.21,-133.88,-2.64,-8.4,-43.46,-12.4,-38.98,-18.78,6.51,-19.63,-34.79,-21.53
Acquisitions,0,0,-584.22,0,0,0,-172.67,-4.81,-4.87,-0.49,-10.31,0.35,0,-13.67,-31.4,-2.7,-0,-340.07,0,0,-78.3,0,-13.72,0,-423.84,-0.43,-184.07,-7.5,-234.07,-0.44,-147.83,-4.32,-40.38,0,-6.33,0,0.06,0,0,0
Change in Investments,-0.01,0,0.55,0.6,4.53,0.65,0.7,0.55,0,4.7,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,10.26,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0
Investing Cash Flow,-3.72,-4.15,-590.96,-8.83,-2.05,-11.09,-178.15,-14.28,-11.97,0.42,-13.91,-3.95,-5.82,-19.82,-37.92,-9.78,-4.75,-348.69,-7.23,-5.95,-86.13,-9.43,-18.68,-29.78,-425.87,2.69,-189.72,-36.86,-240.28,-134.32,-150.47,-12.72,-83.84,-12.4,-45.31,-18.78,7.43,-19.63,-34.79,-21.53
Share Issuance / Repurchase,1.38,-39.55,522.71,1.37,0.03,-1.15,-9.52,0.2,1.43,-3.66,-6.48,0.35,-0.78,-4.55,-1.23,0.52,834.15,-4.78,-3.4,10.28,0.64,-6.62,-0.91,5.46,-0.43,-19.85,"1,693",11.08,-2.71,-18.54,2.46,1.8,-0.99,-15.75,3.34,749.1,-0.56,-15.9,9.63,3.3
Debt Issued / Paid,-4.38,-4.38,236.28,-5,-5,-5,-5,-5,-5,-5,-15,0,0,-35,0,-0.64,-312.82,0,0,0,0,0,0,0,0,745,0,238.46,-0.9,0,0,0,0,0,-2.16,0,0,0,0,0
Other Financing Activities,4.18,22.09,3.39,1.35,0.24,2.1,5.46,0.42,-7.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.12,-,-1.53,-,-1.65,-,-,-,-0.06,-,-0.35,-,-,-,-,-,-,-
Financing Cash Flow,1.19,-21.84,762.38,-2.29,-4.74,-4.05,-9.06,-4.38,-11.54,-8.66,-21.48,0.35,-0.78,-39.55,-1.23,-0.12,521.32,-4.78,-3.4,10.28,0.64,-6.62,-1.04,5.46,-1.96,725.15,"1,691",249.54,-3.61,-18.54,2.41,1.8,-1.34,-15.75,1.18,749.1,-0.56,-15.9,9.63,3.3
Exchange Rate Effect,0.08,0.04,0.1,-0.25,-0.27,-0.26,0.44,-0.37,-0.24,-0.22,-0.53,-0.22,-0.45,0.06,0.51,0.31,0.49,0.45,-0.85,-0.19,-0.66,-0.05,-0.36,-0.33,1.18,-2.12,1.81,0.02,1.23,-0.61,0.24,-1.34,0.21,-0.58,-2.25,-1.47,1.6,-0.01,-0.35,0.21
Net Cash Flow,33.02,-32.51,221.41,41.34,40.82,14.76,-189.99,23.73,46.31,39.9,2.43,57.95,45.12,5.25,-7.83,58.36,588.47,-280.03,34.85,105.51,28.63,132.4,65,91.81,-318.89,857.19,"1,620",319.4,-111.89,-65.62,-15.39,86.68,65.54,101.97,35.02,810.35,193.51,87.68,149.65,24.59
