,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,255.95,223.44,444.86,486.2,527.01,541.77,351.78,375.51,421.82,461.72,464.15,522.1,567.22,572.47,564.64,623,"1,211",931.43,966.28,"1,072","1,100","1,233","1,298","1,390","1,071","1,928","3,548","3,868","3,756","3,690","3,675","3,762","3,827","3,929","3,964","4,774","4,968","5,056","5,205","5,230"
Short-Term Investments,0,0,0,0,0,0,0,0,0,1.09,1.13,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,255.95,223.44,444.86,486.2,527.01,541.77,351.78,375.51,421.82,462.81,465.28,523.27,567.22,572.47,564.64,623,"1,211",931.43,966.28,"1,072","1,100","1,233","1,298","1,390","1,071","1,928","3,548","3,868","3,756","3,690","3,675","3,762","3,827","3,929","3,964","4,774","4,968","5,056","5,205","5,230"
Cash Growth,64.01%,33.48%,134.01%,118.09%,105.90%,142.46%,-20.92%,-22.77%,-19.96%,-14.57%,32.26%,39.35%,34.47%,23.69%,21.35%,19.06%,113.58%,62.70%,71.13%,72.04%,-9.17%,32.36%,34.31%,29.65%,-2.70%,56.38%,173.41%,178.34%,250.78%,91.41%,3.57%,-2.75%,1.90%,6.47%,7.87%,26.93%,29.81%,28.67%,31.31%,9.54%
Receivables,20.76,32.29,39.66,39.05,38.69,45.7,54.38,51.07,40.28,47.32,45.89,47.46,48.54,49.56,51.51,60.87,60.9,68.91,69.98,82.28,89.19,92.84,95.58,91.33,92.24,112.25,113.67,105.01,103.95,109.8,108.27,115.65,124.82,134.98,152.17,147.77,153.95,181.76,181.21,192.83
Other Current Assets,31.75,48.02,46.5,37.51,30.77,40.23,44.19,49.9,10.64,9.81,13.05,12.71,11.73,12.13,19.84,16.22,15.57,31.66,39.72,25.2,23.69,20.71,20.37,23.78,36.19,30.22,28.58,34.41,28.65,22.23,34.75,37.6,36.18,36.18,64.47,84.35,63.95,60.23,58.38,76.01
Total Current Assets,308.47,303.75,531.01,562.75,596.48,627.7,450.35,476.47,472.73,519.94,524.22,583.44,627.49,634.16,635.99,700.08,"1,288","1,032","1,076","1,179","1,213","1,346","1,414","1,505","1,199","2,070","3,691","4,007","3,889","3,822","3,818","3,915","3,988","4,100","4,181","5,007","5,186","5,298","5,445","5,499"
"Property, Plant & Equipment",57.72,57.34,64.64,70.68,73.75,79.12,85.44,87.63,88.31,85.96,86.51,85.37,87.57,85.5,85.78,84.33,84.5,83.4,84.65,81.94,83.3,198.02,195.52,213.51,222.61,219.22,216.96,233.6,235.07,330.43,358.42,344.83,372.11,379.27,396.86,400.58,401.64,407.01,438.95,488.95
Long-Term Investments,21.99,22.17,21.64,21.08,17.15,16.67,16.05,15.51,15.51,9.94,9.91,9.91,9.95,9.95,9.95,9.95,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,863.06,855.99,"1,415","1,397","1,380","1,364","1,511","1,501","1,491","1,479","1,475","1,463","1,451","1,455","1,478","1,474","1,466","1,865","1,849","1,835","1,900","1,888","1,890","1,876","2,303","2,275","2,447","2,430","2,663","2,661","2,771","2,741","2,757","2,729","2,699","2,645","2,644","2,631","2,616","2,590"
