,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,360.2,390.12,383.52,351.96,382.48,413.34,406.39,399.69,417.55,466.57,448.31,443,462.02,508.94,491.98,506.12,537.66,580.75,545.45,549.39,576.06,620.1,605.3,605.45,626.34,637.59,721.79,720.94,777.71,826.14,810.42,801.09,836.55,860.55,841.66,828.57,900.2,943.63,915.53,901.6
Revenue Growth (YoY),8.46%,10.65%,13.37%,-0.60%,6.18%,5.95%,5.96%,13.56%,9.17%,12.88%,10.32%,10.84%,10.65%,9.08%,9.74%,14.25%,16.37%,14.11%,10.87%,8.55%,7.14%,6.78%,10.97%,10.20%,8.73%,2.82%,19.24%,19.08%,24.17%,29.57%,12.28%,11.12%,7.57%,4.16%,3.85%,3.43%,7.61%,9.65%,8.78%,8.81%
Cost of Revenue,158.11,171.6,170.19,169.79,166.93,180.59,182.11,181.99,190.01,206.03,201.58,202.37,203.83,216.23,217.97,233.65,234.56,248.31,239.81,249.03,244.46,262.25,260.35,274.3,266.75,258.25,299.18,311.44,306.93,336.83,337.5,344.67,337.8,346.51,335.04,343.64,357.22,370.78,367.55,375.43
Gross Profit,202.1,218.52,213.34,182.17,215.54,232.76,224.27,217.7,227.54,260.54,246.73,240.63,258.19,292.72,274,272.47,303.1,332.44,305.64,300.36,331.6,357.85,344.95,331.15,359.59,379.34,422.61,409.5,470.78,489.31,472.92,456.42,498.75,514.03,506.63,484.93,542.97,572.85,547.98,526.17
Selling & Marketing,67.85,68.02,70.6,77.24,75.14,75.22,73.11,76.5,79.83,76.65,79.97,80.61,87.24,87.69,88.82,90.54,100.1,96.26,95.15,95.9,106.58,101.36,104.55,105.69,116.14,94.18,108.2,115.91,114.81,119.03,124.43,128.46,132.29,130.26,130.02,131.94,147.8,140.53,135.7,142.03
General & Administrative,41.09,41.85,45.7,45.26,42.6,44.92,46.2,48.79,49.3,54.32,52.63,50.78,52.91,55.46,57.19,55.32,60.93,61.08,63.96,58.97,60.36,59.96,66.34,74.66,65.81,60.27,105.03,69.72,70.77,73.33,82.1,83.47,77.95,81.49,83.76,83.05,70.1,89.67,89.03,87.02
Research & Development,23.11,25.43,24.85,24.87,25.01,24.32,24.86,25.5,24.62,25.41,25.67,25.42,25.79,27,27.59,28.81,29.02,29.51,29.19,30.14,31.51,32.26,34.26,35.16,33.31,31.65,37.52,38.78,37.58,37.7,40.43,45.31,40.17,123.22,48.01,43.42,44.67,46.51,47.97,51.81
Operating Expenses,132.05,135.3,141.15,147.36,142.74,144.45,144.17,150.78,153.74,156.38,158.27,156.8,165.95,170.15,173.59,174.67,190.06,186.85,188.29,185.01,198.46,193.58,205.15,215.52,215.27,186.09,250.75,224.41,223.16,230.06,246.96,257.23,250.41,334.97,261.8,258.4,262.57,276.71,272.7,280.87
Operating Income,70.05,83.22,72.19,34.8,72.8,88.3,71.9,66.91,73.79,104.16,88.46,83.83,92.24,122.56,100.41,97.81,113.04,145.59,117.35,115.35,133.14,164.28,139.8,115.63,144.33,193.25,171.86,185.1,247.62,259.25,225.96,199.19,248.34,179.07,244.83,226.53,280.4,296.14,275.28,245.3
Interest Income,0.47,0.49,0.31,0.46,0.43,0.56,0.68,0.8,0.82,0.93,0.85,1.06,1.08,1.18,1.4,1.6,0.58,0.17,0.14,0.26,0.04,0.03,0.09,0.27,0.14,0.07,0.21,0.17,0.05,0.09,0.12,0.17,0.14,0.33,0.35,0.24,0.42,0.33,1.26,0
Interest Expense,2.77,2.97,4.29,4.94,5.88,7.26,7.75,7.13,8.3,8.2,7.79,6.7,8.59,9.16,9.76,8.12,9.27,8.46,8.45,8.3,8.39,8.19,7.09,7.13,7.69,9.5,8.11,7.66,7.58,7.52,7.13,7.31,7,7.98,11,13.31,12.71,10.22,-7.39,-5.63
Other Expense / Income,0.01,0.03,0.02,0.45,0.41,0.03,0.01,0.84,0.01,0,-0,1.06,0.04,0.05,0,1.63,0.03,-0.01,-0.04,0.3,0.03,-0.01,0,0.32,0.03,0.06,0.1,0.34,0.03,0.12,-0.06,0.17,-,0.33,-,0.24,0.42,0.33,16.04,11.27
Pretax Income,67.74,80.74,68.21,29.86,66.92,81.6,64.83,59.79,66.31,96.89,81.52,77.13,84.74,114.59,92.05,89.69,104.35,137.31,109.04,107.05,124.79,156.12,132.8,108.51,136.77,183.82,163.95,177.44,240.09,251.73,218.95,191.88,241.49,171.08,234.18,213.22,267.69,285.93,267.89,239.67
Income Tax,21.15,23.5,16.05,3.91,20.35,24.67,20.6,15.4,20.28,29.68,25.07,24.76,15.68,29.18,21.54,51.4,14.87,28.63,15.83,21.37,22.08,30.42,23.96,17.96,24.92,34.83,17.63,2.48,35.8,49.13,43.77,29.11,47.53,39.1,53.25,41.01,53.63,61.69,55.66,45.15
Net Income,46.59,57.22,52.14,25.96,46.59,56.91,44.22,44.35,46.02,67.2,56.46,52.37,69.02,85.36,70.51,38.26,89.45,108.69,93.25,85.64,102.68,125.71,108.84,90.5,111.83,148.94,146.22,174.79,204.26,202.58,175.24,162.77,193.97,131.98,180.94,172.21,214.05,224.24,212.23,194.52
Net Income Growth,3.85%,5.97%,14.13%,-39.99%,0.02%,-0.53%,-15.19%,70.83%,-1.23%,18.08%,27.66%,18.08%,49.98%,27.02%,24.90%,-26.95%,29.60%,27.34%,32.25%,123.85%,14.79%,15.65%,16.71%,5.67%,8.91%,18.48%,34.35%,93.15%,82.65%,36.02%,19.84%,-6.88%,-5.04%,-34.85%,3.25%,5.80%,10.36%,69.90%,17.29%,12.96%
Shares Outstanding (Basic),103,102,99,96,94,93,92,91,90,90,90,89,88,88,88,87,87,87,87,86,86,86,86,86,85,85,85,85,86,85,85,85,84,84,83,83,83,83,83,83
Shares Outstanding (Diluted),105,104,101,97,96,94,93,92,91,91,91,91,90,90,89,89,89,89,88,88,88,88,88,87,87,86,87,87,87,87,87,86,86,85,84,84,84,84,84,84
Shares Change,-5.68%,-4.76%,-5.34%,-8.17%,-8.75%,-8.96%,-7.84%,-5.24%,-4.90%,-3.70%,-1.89%,-1.31%,-0.93%,-1.03%,-2.07%,-1.70%,-1.17%,-1.43%,-0.90%,-1.39%,-1.57%,-1.11%,-0.89%,-0.68%,-0.96%,-1.38%,-1.11%,-0.35%,0.24%,0.29%,-0.21%,-0.88%,-1.56%,-2.07%,-2.77%,-2.70%,-1.88%,-1.03%,-0.14%,0.14%
EPS (Basic),0.45,0.56,0.52,0.27,0.49,0.61,0.48,0.49,0.51,0.75,0.63,0.59,0.78,0.97,0.81,0.44,1.02,1.25,1.07,0.99,1.19,1.46,1.26,1.05,1.31,1.75,1.71,2.04,2.39,2.37,2.06,1.92,2.30,1.57,2.17,2.08,2.58,2.70,2.55,2.34
EPS (Diluted),0.45,0.55,0.52,0.27,0.49,0.60,0.48,0.48,0.51,0.74,0.62,0.58,0.77,0.95,0.79,0.43,1.01,1.23,1.05,0.98,1.17,1.43,1.24,1.04,1.29,1.72,1.69,2.01,2.35,2.34,2.03,1.89,2.27,1.56,2.15,2.05,2.55,2.67,2.53,2.32
EPS Growth,9.76%,10.00%,20.93%,-34.15%,8.89%,9.09%,-7.69%,77.78%,4.08%,23.33%,29.17%,20.83%,50.98%,28.38%,27.42%,-25.86%,31.17%,29.47%,32.91%,127.91%,15.84%,16.26%,18.10%,6.12%,10.26%,20.28%,36.29%,93.27%,82.17%,36.05%,20.12%,-5.97%,-3.40%,-33.33%,5.91%,8.47%,12.33%,71.15%,17.67%,13.17%
Free Cash Flow,22.05,67.65,76.17,9.28,-37.66,56.31,56.3,58.49,1.32,94.95,88.23,85.28,7.63,95.27,94.56,99.11,11.17,91.18,78.99,95.8,-3.83,103.32,94.94,109.5,-21.8,183.59,173.91,204.74,104.26,211.37,142.19,178.18,72.87,35.76,151.32,134.2,144.4,172.84,238.34,0
Free Cash Flow Per Share,0.21,0.65,0.76,0.10,-0.39,0.60,0.61,0.64,0.01,1.05,0.97,0.94,0.08,1.06,1.06,1.11,0.13,1.03,0.89,1.09,-0.04,1.18,1.08,1.26,-0.25,2.12,2.01,2.36,1.20,2.44,1.64,2.07,0.85,0.42,1.80,1.60,1.72,2.06,2.84,-
Gross Margin,56.11%,56.01%,55.63%,51.76%,56.35%,56.31%,55.19%,54.47%,54.49%,55.84%,55.04%,54.32%,55.88%,57.51%,55.69%,53.84%,56.37%,57.24%,56.04%,54.67%,57.56%,57.71%,56.99%,54.70%,57.41%,59.50%,58.55%,56.80%,60.53%,59.23%,58.35%,56.97%,59.62%,59.73%,60.19%,58.53%,60.32%,60.71%,59.85%,58.36%
Operating Margin,19.45%,21.33%,18.82%,9.89%,19.03%,21.36%,17.69%,16.74%,17.67%,22.33%,19.73%,18.92%,19.97%,24.08%,20.41%,19.33%,21.03%,25.07%,21.51%,21.00%,23.11%,26.49%,23.10%,19.10%,23.04%,30.31%,23.81%,25.67%,31.84%,31.38%,27.88%,24.86%,29.69%,20.81%,29.09%,27.34%,31.15%,31.38%,30.07%,27.21%
Profit Margin,12.93%,14.67%,13.60%,7.38%,12.18%,13.77%,10.88%,11.10%,11.02%,14.40%,12.59%,11.82%,14.94%,16.77%,14.33%,7.56%,16.64%,18.72%,17.10%,15.59%,17.82%,20.27%,17.98%,14.95%,17.85%,23.36%,20.26%,24.24%,26.26%,24.52%,21.62%,20.32%,23.19%,15.34%,21.50%,20.78%,23.78%,23.76%,23.18%,21.58%
Free Cash Flow Margin,6.12%,17.34%,19.86%,2.64%,-9.85%,13.62%,13.85%,14.63%,0.32%,20.35%,19.68%,19.25%,1.65%,18.72%,19.22%,19.58%,2.08%,15.70%,14.48%,17.44%,-0.66%,16.66%,15.68%,18.09%,-3.48%,28.79%,24.09%,28.40%,13.41%,25.59%,17.54%,22.24%,8.71%,4.16%,17.98%,16.20%,16.04%,18.32%,26.03%,-
Effective Tax Rate,31.22%,29.10%,23.52%,13.10%,30.40%,30.23%,31.78%,25.75%,30.59%,30.63%,30.75%,32.10%,18.50%,25.46%,23.40%,57.31%,14.25%,20.85%,14.51%,19.96%,17.70%,19.49%,18.04%,16.55%,18.22%,18.95%,10.75%,1.40%,14.91%,19.51%,19.99%,15.17%,19.68%,22.86%,22.74%,19.23%,20.04%,21.58%,20.78%,18.84%
