,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,46.59,57.22,52.14,25.96,46.59,56.91,44.22,44.35,46.02,67.2,56.46,52.37,69.02,85.36,70.51,38.26,89.45,108.69,93.25,85.64,102.68,125.71,108.84,90.5,111.83,148.94,146.22,174.79,204.26,202.58,175.24,162.77,193.97,131.98,180.94,172.21,214.05,224.24,212.23,194.52
Depreciation & Amortization,13.39,14.7,15.52,15.28,16.15,16.79,18.28,17.73,18.55,19.66,19.77,20.24,20.31,20.59,20.73,21.52,20.8,20.89,20.88,20.6,21.36,21.62,22.45,22.59,23.2,23.58,24.65,24.56,25.06,25.38,26.47,27.7,26.51,28.12,28.55,28.72,28.33,27.86,0,0
Share-Based Compensation,4.11,4.71,4.64,4.64,4.65,4.99,5.12,5.12,4.92,5.01,5.09,4.87,5.66,6.09,6.02,5.76,5.96,6.39,6.6,6.21,6.33,6.9,9.39,16.66,7.28,7.8,7.93,7.94,8.88,9.64,9.53,9.71,11.17,12.37,12.95,13.28,13.93,15.36,0,0
Other Operating Activities,-30.57,5.14,20.96,-18.57,-82.04,1.47,9.32,6.69,-46.26,19.04,19,22.64,-63.71,-1.84,13.43,55.59,-81.32,-17.15,-10.02,23.2,-95.99,-17.12,-8.41,25.67,-114.44,27.82,14.32,11.64,-113.77,-3.64,-24.03,9.79,-116.94,-106.62,-33.43,-40.78,-72.4,-67.14,60.2,-194.52
Operating Cash Flow,33.52,81.76,93.26,27.3,-14.64,80.17,76.95,73.9,23.23,110.92,100.32,100.12,31.27,110.19,110.68,121.13,34.9,118.83,110.71,135.65,34.38,137.1,132.27,155.41,27.87,208.14,193.12,218.93,124.42,233.96,187.21,209.96,114.71,65.85,189,173.43,183.91,200.31,272.43,0
Operating Cash Flow Growth,62.05%,3.08%,16.98%,-58.80%,-,-1.95%,-17.50%,170.65%,-,38.36%,30.37%,35.48%,34.65%,-0.65%,10.34%,20.99%,11.59%,7.84%,0.02%,11.99%,-1.49%,15.38%,19.47%,14.57%,-18.93%,51.82%,46.01%,40.87%,346.42%,12.40%,-3.06%,-4.10%,-7.81%,-71.85%,0.96%,-17.40%,60.33%,204.20%,44.14%,-
Capital Expenditures,-11.47,-14.11,-17.09,-18.02,-23.02,-23.86,-20.64,-15.4,-21.91,-15.96,-12.09,-14.83,-23.65,-14.92,-16.12,-22.01,-23.73,-27.65,-31.72,-39.84,-38.21,-33.78,-37.33,-45.91,-49.67,-24.56,-19.21,-14.19,-20.16,-22.58,-45.02,-31.79,-41.84,-30.09,-37.69,-39.23,-39.51,-27.47,-34.09,0
Acquisitions,-1.16,5.4,-6.36,-17.6,-0.38,0,-7.82,-2.1,0,0,0,-1.96,-2.35,-12.18,0.32,-0.05,0,0,0,-22.5,0,0,0,-50,0,0,-0.25,-1.5,-4.42,-152.08,-4.66,-12.25,0,-25,-11.51,-10,0,0,0,0
Change in Investments,-,-,-,-5.4,-143.68,-56.73,-55.69,-72.64,-142.27,-89.66,-99.18,-100.65,-177.97,-153.46,-163.19,-126.31,-284.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Other Investing Activities,-,-,-,5.4,6.46,13.62,29.34,64.13,140.37,75.86,88.32,103.16,174.95,136.85,137.51,123.89,568.25,-,-22.5,22.5,-,-0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.26,-
