,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"6,266","6,829","5,861","7,080","7,282","5,990","6,827","6,624","7,043","8,341","10,134","10,472","13,624","14,206","13,611","13,672","16,714","18,962","21,595","16,068","19,406","24,154","23,440","22,417","20,694","28,108","33,538","42,734","41,851","53,887","52,938","55,856","46,177","29,434","27,122","33,834","41,503","41,728","36,336","46,118","46,139"
Market Cap Growth,26.38%,40.24%,12.14%,28.09%,16.21%,-12.29%,16.47%,-6.44%,-3.29%,39.26%,48.44%,58.08%,93.44%,70.31%,34.31%,30.56%,22.68%,33.48%,58.66%,17.53%,16.11%,27.38%,8.54%,39.51%,6.63%,16.37%,43.08%,90.63%,102.24%,91.72%,57.85%,30.71%,10.34%,-45.38%,-48.77%,-39.43%,-10.12%,41.77%,33.97%,36.31%,-
Enterprise Value,"6,446","7,058","6,294","7,656","8,150","6,923","7,828","7,665","8,132","9,356","11,071","11,521","14,729","15,345","14,733","14,745","17,572","19,827","22,465","16,945","20,419","25,080","24,343","23,315","21,877","29,109","34,353","43,258","42,499","54,560","53,756","56,635","47,256","30,699","28,529","35,070","42,594","42,631","37,023","46,362","46,382"
PE Ratio,33.63,29.84,28.10,68.18,39.07,26.31,38.59,37.34,38.26,31.03,44.88,49.99,49.35,41.61,48.26,89.34,46.71,43.61,57.90,46.91,47.25,48.04,53.84,61.93,46.26,47.18,57.34,61.12,51.22,66.50,75.52,85.79,59.52,55.76,37.47,49.12,48.47,46.52,42.80,59.27,55.17
PS Ratio,4.46,4.73,3.94,4.77,4.83,3.91,4.39,4.14,4.30,4.93,5.85,5.90,7.49,7.63,7.14,6.94,8.17,8.96,9.95,7.26,8.62,10.54,9.97,9.31,8.42,11.36,12.94,15.79,14.64,17.69,16.89,17.37,14.10,8.90,8.12,10.05,12.10,11.87,10.13,12.60,12.60
PB Ratio,12.23,15.08,25.55,60.25,214.04,707.33,-175.53,-78.74,-95.27,-965.62,184.75,-96.64,-183.88,-164.54,-279.94,-252.69,-339.22,-461.05,-13463.41,-1689.08,376.37,141.05,115.80,126.31,192.19,102.97,76.12,67.61,59.56,72.09,70.14,80.95,72.17,64.41,56.98,55.58,49.34,38.15,28.01,31.07,31.08
P/FCF Ratio,33.13,33.90,27.25,40.42,63.08,57.54,81.05,49.64,40.85,39.52,41.70,38.81,49.35,51.39,48.14,46.10,55.69,64.05,77.00,57.98,74.03,88.06,80.76,73.76,72.37,76.75,75.33,79.07,62.79,77.62,79.90,87.82,76.38,68.61,61.90,85.84,89.12,69.23,52.68,-,83.05
P/OCF Ratio,24.21,26.14,21.33,30.02,38.80,32.19,40.21,30.62,27.70,29.27,32.86,31.30,39.76,41.55,38.64,36.63,44.35,49.18,56.01,40.16,48.57,57.81,53.35,48.82,45.72,53.67,57.37,65.94,56.20,69.94,69.24,73.93,61.91,50.95,46.80,62.31,67.79,55.89,43.77,-,70.26
Debt / Equity Ratio,0.91,1.18,3.16,7.65,30.85,129.54,-29.36,-13.91,-16.53,-133.82,19.82,-11.11,-17.09,-15.11,-26.54,-23.31,-20.63,-25.29,-633.99,-105.15,21.90,6.05,4.98,5.57,11.75,4.05,2.25,1.44,1.42,1.21,1.28,1.34,2.01,3.02,3.16,2.22,1.43,0.95,0.79,0.47,0.47
Quick Ratio,0.90,0.79,0.72,0.58,0.64,0.72,0.67,0.62,0.66,0.72,0.80,0.64,0.69,0.69,0.71,0.70,0.62,0.63,0.58,0.48,0.61,0.70,0.65,0.50,0.49,0.85,1.06,1.23,1.25,0.94,0.90,0.67,0.69,0.45,0.48,0.42,0.52,0.67,0.81,0.96,0.96
Current Ratio,1.32,1.17,1.11,0.93,1.01,1.07,1.01,0.96,0.92,1.00,1.09,0.90,0.94,0.92,0.95,0.97,0.96,0.96,0.93,0.85,1.01,1.15,1.12,0.94,0.85,1.44,1.65,1.82,1.77,1.54,1.48,1.25,1.12,0.89,0.89,0.89,1.08,1.33,1.43,1.57,1.57
Asset Turnover,Upgrade,0.29,0.30,0.30,0.25,0.27,0.28,0.28,0.27,0.28,0.31,0.30,0.29,0.29,0.31,0.29,0.30,0.37,0.38,0.35,0.36,0.34,0.36,0.35,0.33,0.33,0.33,0.35,0.31,0.33,0.34,0.34,0.33,0.32,0.33,0.32,0.30,0.32,0.33,0.30,0.28
Interest Coverage,25.25,28.07,16.81,7.05,12.38,12.16,9.28,9.39,8.89,12.70,11.36,12.51,10.74,13.39,10.28,12.04,12.19,17.22,13.88,13.89,15.88,20.07,19.72,16.23,18.76,20.35,21.19,24.17,32.65,34.47,31.67,27.26,35.50,22.43,22.26,17.02,22.06,28.99,-37.24,-43.54,-43.54
Return on Equity (ROE),Upgrade,37.00%,42.56%,86.84%,154.79%,534.70%,2144.65%,-446.60%,-228.32%,-259.06%,-2336.11%,390.20%,-204.93%,-330.74%,-304.86%,-570.23%,-486.35%,-575.53%,-746.25%,-20551.75%,-3963.32%,756.88%,237.83%,208.91%,241.01%,405.73%,168.56%,112.92%,92.04%,95.95%,97.38%,100.28%,107.95%,114.81%,145.28%,140.68%,111.56%,83.13%,72.35%,63.41%,56.92%
Return on Assets (ROA),Upgrade,15.01%,15.02%,15.43%,13.14%,12.71%,12.29%,11.76%,13.02%,12.95%,13.55%,14.26%,14.51%,15.59%,16.08%,16.61%,15.36%,19.30%,20.18%,21.34%,24.52%,23.22%,23.62%,24.14%,23.34%,23.16%,23.47%,24.30%,25.35%,28.97%,30.17%,31.72%,30.56%,28.33%,25.47%,25.37%,24.72%,24.90%,27.57%,26.66%,25.92%
Return on Capital (ROIC),Upgrade,19.76%,20.04%,21.65%,18.95%,18.01%,17.89%,17.37%,19.43%,18.43%,19.37%,20.53%,22.05%,22.29%,23.36%,24.19%,23.63%,31.74%,33.12%,34.89%,40.86%,35.35%,35.98%,37.10%,38.87%,33.61%,35.22%,36.65%,39.63%,41.30%,45.70%,45.56%,47.66%,39.40%,37.44%,35.10%,36.26%,35.93%,38.91%,37.02%,40.03%
Earnings Yield,0.74%,0.84%,0.89%,0.37%,0.64%,0.95%,0.65%,0.67%,0.65%,0.81%,0.56%,0.50%,0.51%,0.60%,0.52%,0.28%,0.54%,0.57%,0.43%,0.53%,0.53%,0.52%,0.46%,0.40%,0.54%,0.53%,0.44%,0.41%,0.49%,0.38%,0.33%,0.29%,0.42%,0.45%,0.67%,0.51%,0.52%,0.54%,0.58%,0.42%,1.83%
FCF Yield,0.35%,0.99%,1.30%,0.13%,-0.52%,0.94%,0.82%,0.88%,0.02%,1.14%,0.87%,0.81%,0.06%,0.67%,0.69%,0.72%,0.07%,0.48%,0.37%,0.60%,-0.02%,0.43%,0.41%,0.49%,-0.11%,0.65%,0.52%,0.48%,0.25%,0.39%,0.27%,0.32%,0.16%,0.12%,0.56%,0.40%,0.35%,0.41%,0.66%,0.00%,1.20%
Dividend Yield,0.00%,0.00%,0.00%,2.22%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.13%,0.00%,0.00%,0.00%,0.22%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Payout Ratio,0.00%,0.00%,0.00%,604.88%,0.00%,0.00%,0.00%,10.78%,0.00%,0.00%,0.00%,17.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44.61%,0.00%,0.00%,0.00%,31.76%,0.00%,0.00%,0.00%,53.94%,0.00%,0.00%,0.00%,36.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Buyback Yield / Dilution,5.68%,4.76%,5.34%,8.17%,8.75%,8.96%,7.84%,5.24%,4.90%,3.70%,1.89%,1.31%,0.93%,1.03%,2.07%,1.70%,1.17%,1.43%,0.90%,1.39%,1.57%,1.11%,0.89%,0.68%,0.96%,1.38%,1.11%,0.35%,-0.24%,-0.29%,0.21%,0.88%,1.56%,2.07%,2.77%,2.70%,1.88%,1.03%,0.14%,-0.14%,-0.14%
Total Shareholder Return,5.68%,4.76%,5.34%,10.38%,8.75%,8.96%,7.84%,5.31%,4.90%,3.70%,1.89%,1.39%,0.93%,1.03%,2.07%,1.70%,1.17%,1.43%,0.90%,1.63%,1.57%,1.11%,0.89%,0.81%,0.96%,1.38%,1.11%,0.57%,-0.24%,-0.29%,0.21%,0.98%,1.56%,2.07%,2.77%,2.70%,1.88%,1.03%,0.14%,-0.14%,-0.14%
