,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,286.2,305.05,292.74,322.54,182.16,163.15,141.15,128.99,132.95,141.14,150.07,154.9,160.41,165.98,169.02,187.68,159.23,174.56,146.88,123.79,116.62,110.85,104,90.33,81.4,105.29,175.59,383.93,351.16,232.13,145.2,144.45,204.62,114.36,99.18,112.55,111.37,132.84,331.7,453.93
Short-Term Investments,0,0,0,0,139.22,180.87,208.4,213.59,217.62,229.06,241.4,236.95,239.93,256.92,285.09,284.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,286.2,305.05,292.74,322.54,321.38,344.02,349.55,342.59,350.57,370.2,391.47,391.85,400.34,422.9,454.1,471.93,159.23,174.56,146.88,123.79,116.62,110.85,104,90.33,81.4,105.29,175.59,383.93,351.16,232.13,145.2,144.45,204.62,114.36,99.18,112.55,111.37,132.84,331.7,453.93
Cash Growth,25.33%,21.53%,10.54%,15.58%,12.29%,12.78%,19.41%,6.22%,9.08%,7.61%,11.99%,14.38%,14.20%,14.23%,16.00%,20.44%,-60.23%,-58.72%,-67.66%,-73.77%,-26.76%,-36.50%,-29.20%,-27.04%,-30.20%,-5.01%,68.84%,325.05%,331.43%,120.46%,-17.30%,-62.37%,-41.73%,-50.73%,-31.70%,-22.09%,-45.57%,16.16%,234.45%,303.33%
Receivables,179.92,168.64,160.47,152.38,196.23,212.35,201.83,188.32,225.29,225.42,217.56,204.49,245.57,265.84,248.6,234.6,291.16,312.89,295.69,248.86,306.64,321.91,304.07,269.31,333.8,354.95,382.01,331.43,423.1,382.31,425.03,368.35,465.62,412.9,475.23,400.62,446.03,461.86,452.7,457.45
Inventory,141.13,145.4,156.01,160.34,173.37,184.5,192.41,188.83,183.76,175.69,168.47,158.03,172.18,169.69,176.75,164.32,179.04,176.49,179.68,173.3,189.47,196.88,204.89,195.02,211.64,229.38,217.6,209.87,225.56,241.39,258.48,269.03,301.64,332.57,354.98,367.82,391.01,395.14,393.97,380.28
Other Current Assets,75.91,82.62,93.41,124.14,117.93,92.16,89.61,101.9,49.39,49.8,50.6,91.21,60.49,60.22,63.27,101.14,72.28,75.9,81.95,108.22,84.92,82.67,90.42,124.98,94.51,89.99,93.49,137.51,97.98,145.39,109.32,173.82,117.9,183,129.48,220.49,201.04,189.19,205.86,203.6
Total Current Assets,683.17,701.71,702.62,759.4,808.91,833.03,833.4,821.63,809.01,821.11,828.1,845.58,878.59,918.66,942.72,971.99,701.71,739.83,704.2,654.17,697.65,712.3,703.38,679.64,721.35,779.61,868.68,"1,063","1,098","1,001",938.04,955.66,"1,090","1,043","1,059","1,101","1,149","1,179","1,384","1,495"
"Property, Plant & Equipment",282.23,286.71,291.7,303.59,309.83,326.04,320.34,333.03,343.01,347.16,349.66,357.42,361.23,364.78,367.51,379.1,384.25,394.02,409.98,437.27,529.7,551.54,575.56,533.85,624.77,633.3,632.36,555.17,637.53,550.26,680.35,587.67,701.19,594.22,722.51,649.47,665.44,683.27,687.1,702.18
Long-Term Investments,12.58,11.76,11.08,10.77,11.79,12.17,12.12,12.17,12.31,11.92,11.52,10.98,10.17,9.64,9.06,9.95,10.32,11.34,10.53,10.89,11.62,12.39,13.08,13.66,13.79,104.41,12.6,12.07,11.19,10.49,9.79,13.35,12.01,52.89,51.76,55.5,54.27,-460.71,-459.49,0
