,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,142.99,162.59,192.79,214.68,277.91,361.97,400.71,491.3,510.47,452.26
Depreciation & Amortization,25.78,35.79,32.43,38.14,44.37,53.67,59.93,65.04,72.92,80.25
Share-Based Compensation,2.49,-10,-0.15,-29.57,-6.51,-0.99,-5.47,-36.12,9.76,26.54
Other Operating Activities,22.73,3.96,66.72,69.21,25.5,-20.47,41.78,72.58,61.06,-83.74
Operating Cash Flow,193.99,192.34,291.79,292.46,341.26,394.17,496.95,592.79,654.21,475.32
Operating Cash Flow Growth,10.02%,-0.85%,51.70%,0.23%,16.69%,15.50%,26.07%,19.29%,10.36%,-27.34%
Capital Expenditures,-40.39,-70.09,-63.28,-58.56,-90.01,-119.89,-85.57,-88.77,-94.17,-87.23
Acquisitions,0,0,0,0,0,0,-3.42,0,0,-6.81
Change in Investments,0,0,0,0,0,23.86,50.15,-40,-49.08,0
Other Investing Activities,-59.35,12.65,-46.01,3.28,6.27,7.78,10.98,-0.16,0.53,40.37
Investing Cash Flow,-99.73,-57.44,-109.29,-55.28,-83.74,-88.26,-27.85,-128.93,-142.72,-53.68
Dividends Paid,-34.24,-52.84,-80.33,-73.93,-84.3,-92.17,-105.72,-121.93,-139.4,-157.53
Share Issuance / Repurchase,-87.68,-73.38,-733.74,-285.02,"-1,058.15",-581.38,-685.94,-273.62,"-1,301.22",-290.43
Debt Issued / Paid,-24.35,-12.33,740.6,-59.33,971.81,365.91,582.92,-44.06,939.79,-55.68
Other Financing Activities,11.47,19.66,-7.46,42.48,-26.5,-15.17,-14.05,-6.8,-22,-12.31
Financing Cash Flow,-134.8,-118.9,-80.94,-375.79,-197.15,-322.8,-222.79,-446.41,-522.83,-515.95
Exchange Rate Effect,0.12,0.47,1.04,-1.28,0.07,-0.54,0.2,0.76,-0.32,-0.96
Net Cash Flow,-40.43,16.47,102.59,-139.89,60.44,-17.43,246.51,18.22,-11.67,-95.28
Free Cash Flow,153.6,122.25,228.5,233.91,251.25,274.28,411.39,504.03,560.03,388.08
Free Cash Flow Growth,4.45%,-20.41%,86.92%,2.36%,7.42%,9.17%,49.99%,22.52%,11.11%,-30.70%
Free Cash Flow Margin,8.52%,6.13%,10.31%,9.46%,9.01%,7.99%,11.37%,12.24%,12.85%,8.55%
Free Cash Flow Per Share,2.76,2.22,4.18,4.87,5.75,6.59,10.06,12.79,15.39,10.96
