,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"2,624","3,725","4,510","5,336","7,067","3,265","3,393","3,601","2,886","2,126","2,488","4,233","-2,094","3,551","2,165","1,933",3,"2,198","1,922","2,156","2,939","1,079","1,806","1,746","1,589","2,087",394,"1,067","1,280","2,050","2,417","3,466","4,273","3,812","5,626","5,432","4,299","3,823","3,454","3,836"
Revenue Growth (YoY),1.71%,88.99%,46.05%,96.61%,169.32%,-12.35%,-24.77%,-32.51%,-59.16%,-34.89%,-26.67%,17.55%,-,67.03%,-12.98%,-54.33%,-,-38.10%,-11.22%,11.54%,97866.67%,-50.91%,-6.04%,-19.02%,-45.93%,93.42%,-78.18%,-38.89%,-19.45%,-1.77%,513.45%,224.84%,233.83%,85.95%,132.77%,56.72%,0.61%,0.29%,-38.61%,-29.38%
Cost of Revenue,"1,117","2,040","2,738","2,505","2,399","2,100","2,541","2,238","2,021","1,588","1,829","1,902",-693,"2,271","1,304","1,291",419,"1,416","1,555","1,618","1,040","1,033","1,009",978,989,896,602,749,889,"1,300","1,478","1,720","1,871","1,942","2,429","2,260","1,946","1,798","1,770","1,917"
Gross Profit,"1,507","1,685","1,772","2,831","4,668","1,165",852,"1,363",865,538,659,"2,331","-1,401","1,280",861,642,-416,782,367,538,"1,899",46,797,768,600,"1,191",-208,318,391,750,939,"1,746","2,402","1,870","3,197","3,172","2,353","2,025","1,684","1,919"
"Selling, General & Admin",157,211,189,195,252,251,212,198,532,194,147,141,251,231,181,170,99,199,135,128,136,135,114,107,119,102,79,75,82,107,94,95,95,94,84,95,122,106,92,99
Research & Development,0,0,0,0,0,0,0,0,451,0,0,0,215,95,57,57,137,33,62,22,23,4,7,18,29,112,12,39,4,3,3,3,5,2,10,4,13,3,10,3
Other Operating Expenses,759,784,-191,862,"3,956","6,409","5,003","6,609","3,919","3,844","2,009",725,"-5,683",501,339,130,-48,408,589,335,35,344,391,393,405,"3,067",299,331,344,624,472,596,556,488,514,581,596,615,597,651
Operating Expenses,916,995,-2,"1,057","4,208","6,660","5,215","6,807","4,902","4,038","2,156",866,"-5,217",827,577,357,188,640,786,485,194,483,512,518,553,"3,281",390,445,430,734,569,694,656,584,608,680,731,724,699,753
Operating Income,591,690,"1,774","1,774",460,"-5,495","-4,363","-5,444","-4,037","-3,500","-1,497","1,465","3,816",453,284,285,-604,142,-419,53,"1,705",-437,285,250,47,"-2,090",-598,-127,-39,16,370,"1,052","1,746","1,286","2,589","2,492","1,622","1,301",985,"1,166"
Interest Expense / Income,111,112,131,116,167,117,125,136,141,164,163,243,147,128,77,78,83,387,64,68,59,60,66,60,64,65,69,66,70,77,80,86,86,85,84,67,73,72,78,81
Other Expense / Income,5,23,114,29,31,22,14,-359,-426,-391,92,58,723,14,-7,1,-864,-14,-71,"-2,381",106,-61,-344,27,658,78,6,-11,30,-26,-9,8,4,-55,16,-33,-1,13,18,23
Pretax Income,475,555,"1,529","1,629",262,"-5,634","-4,502","-5,221","-3,752","-3,273","-1,752","1,164","2,946",311,214,206,177,-231,-412,"2,366","1,540",-436,563,163,-675,"-2,233",-673,-182,-139,-35,299,958,"1,656","1,256","2,489","2,458","1,550","1,216",889,"1,062"
Income Tax,268,231,854,613,670,"-2,035","-1,686","-1,714",-778,-217,-182,171,369,8,-5,13,-6,-34,13,-171,391,-119,68,54,-33,-417,-3,-90,-37,-248,43,120,150,267,557,565,349,221,199,152
Net Income,207,324,675,"1,016",-408,"-3,599","-2,816","-3,507","-2,974","-3,056","-1,570",993,"2,577",303,219,193,183,-197,-425,"2,537","1,149",-317,495,109,-642,"-1,816",-670,-92,-102,213,256,838,"1,506",989,"1,932","1,893","1,201",995,690,910
Net Income Growth,-,-,-1.17%,136.83%,-,-,-,-,-,-,-,-,-,-,-,-80.56%,-92.90%,-,-,1214.51%,527.87%,-,-,-95.70%,-,-,-,-,-,-,-,-,-,364.32%,654.69%,125.89%,-20.25%,0.61%,-64.29%,-51.93%
Shares Outstanding (Basic),406,407,408,409,409,411,411,411,411,441,524,524,524,525,526,526,526,526,523,509,468,438,415,404,384,383,383,383,383,673,677,677,677,664,660,655,654,654,642,640
Shares Change,0.25%,0.34%,0.47%,0.76%,0.76%,0.91%,0.78%,0.46%,0.46%,7.35%,27.46%,27.40%,27.40%,18.88%,0.32%,0.38%,0.36%,0.29%,-0.44%,-3.20%,-10.90%,-16.69%,-20.67%,-20.56%,-17.96%,-12.64%,-7.83%,-5.29%,-0.42%,75.79%,76.87%,76.85%,76.99%,-1.32%,-2.50%,-3.28%,-3.44%,-1.54%,-2.77%,-2.26%
EPS (Basic),0.51,0.80,1.65,2.48,-1.01,-8.88,-6.94,-8.64,-7.27,-6.44,-3.04,1.90,5.13,0.58,0.41,0.37,0.35,-0.38,-0.83,5.17,2.40,-0.74,1.20,0.27,-1.58,-4.82,-1.78,-0.25,-0.27,0.33,0.38,1.24,2.25,1.48,2.94,2.89,1.85,1.53,1.08,1.43
EPS (Diluted),0.51,0.79,1.64,2.47,-1.00,-8.88,-6.94,-8.64,-7.27,-6.44,-3.04,1.89,5.13,0.58,0.41,0.37,0.35,-0.38,-0.83,5.14,2.36,-0.74,1.19,0.27,-1.58,-4.82,-1.78,-0.25,-0.27,0.32,0.38,1.24,2.24,1.48,2.93,2.88,1.84,1.53,1.07,1.42
EPS Growth,-,-,-2.38%,135.24%,-,-,-,-,-,-,-,-,-,-,-,-80.42%,-93.18%,-,-,1289.19%,574.29%,-,-,-94.75%,-,-,-,-,-,-,-,-,-,362.50%,671.05%,132.26%,-17.86%,3.38%,-63.48%,-50.69%
Free Cash Flow,257,-31,"3,091","2,147","-1,054",-67,-325,500,110,-566,47,"1,986",820,105,365,508,442,194,512,375,-137,188,152,-21,202,-6,-198,269,162,108,633,"1,115","1,115","1,325","2,014",-985,"1,090",673,309,821
Free Cash Flow Per Share,0.63,-0.08,7.58,5.25,-2.58,-0.16,-0.79,1.22,0.27,-1.28,0.09,3.79,1.57,0.20,0.69,0.97,0.84,0.37,0.98,0.74,-0.29,0.43,0.37,-0.05,0.53,-0.02,-0.52,0.70,0.42,0.16,0.94,1.65,1.65,2.00,3.05,-1.50,1.67,1.03,0.48,1.28
Dividend Per Share,0.220,0.220,0.240,0.240,0.240,0.240,0.240,0.240,0.240,0.240,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.080,0.080,0.080,0.080,0.090,0.090,0.090,0.090,0.110,0.370,0.110,0.190,0.340,0.490,0.840,1.000,1.270,1.550,1.350,0.890,0.720,0.490
Dividend Growth,10.00%,10.00%,9.09%,9.09%,9.09%,9.09%,0%,0%,0%,0%,-75.00%,-75.00%,-75.00%,-75.00%,0%,0%,0%,0%,33.33%,33.33%,33.33%,33.33%,12.50%,12.50%,12.50%,12.50%,22.22%,311.11%,22.22%,111.11%,209.09%,32.43%,663.64%,426.32%,273.53%,216.33%,60.71%,-11.00%,-43.31%,-68.39%
Gross Margin,57.43%,45.23%,39.29%,53.05%,66.05%,35.68%,25.11%,37.85%,29.97%,25.31%,26.49%,55.07%,-,36.05%,39.77%,33.21%,-13866.67%,35.58%,19.09%,24.95%,64.61%,4.26%,44.13%,43.99%,37.76%,57.07%,-52.79%,29.80%,30.55%,36.59%,38.85%,50.38%,56.21%,49.06%,56.83%,58.39%,54.73%,52.97%,48.76%,50.03%
Operating Margin,22.52%,18.52%,39.33%,33.25%,6.51%,-168.30%,-128.59%,-151.18%,-139.88%,-164.63%,-60.17%,34.61%,-,12.76%,13.12%,14.74%,-20133.33%,6.46%,-21.80%,2.46%,58.01%,-40.50%,15.78%,14.32%,2.96%,-100.14%,-151.78%,-11.90%,-3.05%,0.78%,15.31%,30.35%,40.86%,33.74%,46.02%,45.88%,37.73%,34.03%,28.52%,30.40%
Profit Margin,7.89%,8.70%,14.97%,19.04%,-5.77%,-110.23%,-82.99%,-97.39%,-103.05%,-143.74%,-63.10%,23.46%,-,8.53%,10.12%,9.98%,6100.00%,-8.96%,-22.11%,117.67%,39.09%,-29.38%,27.41%,6.24%,-40.40%,-87.01%,-170.05%,-8.62%,-7.97%,10.39%,10.59%,24.18%,35.24%,25.94%,34.34%,34.85%,27.94%,26.03%,19.98%,23.72%
