,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,207,324,675,"1,016",-408,"-3,599","-2,816","-3,507","-2,974","-3,056","-1,570",993,"2,577",303,219,193,183,-197,-425,"2,537","1,149",-317,495,109,-642,"-1,816",-670,-92,-102,213,256,838,"1,506",989,"1,932","1,893","1,201",995,690,910
Depreciation & Amortization,711,739,828,842,910,930,814,744,"1,534",542,484,394,172,528,369,370,-131,399,342,342,239,360,374,381,382,401,299,299,301,467,536,578,577,489,528,581,625,615,638,651
Share-Based Compensation,0,0,0,0,163,0,0,0,244,108,32,23,40,55,45,33,12,38,53,25,25,44,25,23,23,20,19,31,18,41,20,19,19,20,23,22,23,23,25,22
Other Operating Activities,519,347,546,-299,338,"4,317","3,103","4,316","1,792","2,571","1,399",-683,"-2,526",-140,104,105,661,564,535,"-2,051",-871,291,-271,-12,807,"1,793",459,234,160,-129,281,163,-486,339,195,-392,62,44,52,142
Operating Cash Flow,"1,437","1,410","2,049","1,559","1,003","1,648","1,101","1,553",596,165,345,727,263,746,737,701,725,804,505,853,542,378,623,501,570,398,107,472,377,592,"1,093","1,598","1,616","1,837","2,678","2,104","1,911","1,677","1,405","1,725"
Operating Cash Flow Growth,25.72%,40.72%,46.78%,-2.62%,-30.20%,16.88%,-46.27%,-0.38%,-40.58%,-89.99%,-68.66%,-53.19%,-55.87%,352.12%,113.62%,-3.58%,175.67%,7.77%,-31.48%,21.68%,-25.24%,-52.99%,23.37%,-41.27%,5.17%,5.29%,-82.83%,-5.79%,-33.86%,48.74%,921.50%,238.56%,328.65%,210.30%,145.01%,31.66%,18.25%,-8.71%,-47.54%,-18.01%
Capital Expenditures,"-1,180","-1,441","1,042",588,"-2,057","-1,715","-1,426","-1,053",-486,-731,-298,"1,259",557,-641,-372,-193,-283,-610,7,-478,-679,-190,-471,-522,-368,-404,-305,-203,-215,-484,-460,-483,-501,-512,-664,"-3,089",-821,"-1,004","-1,096",-904
Acquisitions,-256,"-5,935",-289,-31,-207,-404,-13,-113,-577,"-1,627",-11,-3,"1,641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0
Change in Investments,0,57,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,-17,-14,-6,-9,-8,-29,-6,7
Other Investing Activities,-86,37,47,3,2,3,-8,-3,-8,-1,-26,34,"-1,388",-3,-215,-191,-491,-180,-281,"2,900",376,-59,"2,536",-5,-,-1,171,1,310,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,"-1,522","-7,282",800,560,"-2,262","-2,116","-1,447","-1,169","-1,071","-2,359",-335,"1,290",810,-454,-587,-384,-774,-790,-274,"2,422",-303,-249,"2,065",-527,-368,-405,-134,-202,95,-130,-452,-474,-518,-526,-670,"-3,098",-829,"-1,033","-1,102",-897
Dividends Paid,-89,-90,-99,-98,-99,-99,-98,-99,-100,-125,-33,-32,-31,-32,-33,-30,-32,-32,-42,-38,-37,-34,-37,-35,-34,-34,-42,-43,-138,-203,-229,-329,-554,-667,-830,"-1,007",-875,-596,-462,-312
Share Issuance / Repurchase,-1,0,0,0,0,0,0,0,0,"1,469",0,0,0,0,0,0,0,-71,-428,"-1,698",-759,-999,-187,-561,-103,-38,0,0,0,0,0,0,-589,-211,-324,-126,-57,-517,-228,0
Debt Issued / Paid,"1,938","2,026","-3,158",-293,-849,485,282,-144,"1,208",-489,160,"-1,439","-1,615",-24,0,0,0,"-1,111",0,-21,-94,-162,0,0,0,0,0,0,0,-560,-742,0,0,0,0,0,0,0,0,-242
Other Financing Activities,2,-92,63,2,293,506,26,-57,-98,638,-37,125,213,-68,125,186,-83,1,67,68,-8,-26,-3,"-1,572",114,-15,3,-3,4,-61,-11,-8,-6,-81,-17,-10,-8,-98,-14,1
