,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,168.95,184.1,193.35,223.97,212.89,239.79,260.07,296.53,284.58,311.39,316.65,362.83,340.58,363.47,374.22,416.67,399,441.3,453.9,507,472.6,521.7,547.5,614.4,576.9,615.5,651.1,748,710.3,801.1,867.2,963.6,954.8,"1,030","1,150","1,283","1,262","1,293","1,335","1,415"
Revenue Growth (YoY),24.39%,24.87%,24.98%,26.29%,26.01%,30.25%,34.51%,32.40%,33.68%,29.86%,21.76%,22.36%,19.68%,16.72%,18.18%,14.84%,17.15%,21.41%,21.29%,21.68%,18.45%,18.22%,20.62%,21.18%,22.07%,17.98%,18.92%,21.74%,23.12%,30.15%,33.19%,28.82%,34.42%,28.59%,32.55%,33.15%,32.21%,25.50%,16.10%,10.30%
Cost of Revenue,50.74,57.76,56.89,65.62,63.6,69.5,71.7,81.98,77.75,84.5,84.8,90.89,90.56,95.65,93.65,105.42,97.2,113.1,111.6,128.5,113,128.3,124.1,140.5,128.7,135.1,139.2,167,156.6,186.9,211.2,228.3,253.8,250.8,283,297.3,307.8,295.8,317.7,315.9
Gross Profit,118.21,126.34,136.46,158.35,149.28,170.29,188.37,214.55,206.83,226.89,231.85,271.94,250.01,267.82,280.57,311.25,301.8,328.2,342.3,378.5,359.6,393.4,423.4,473.9,448.2,480.4,511.9,581,553.7,614.2,656,735.3,701,779.3,866.5,985.7,954.5,997,"1,017","1,099"
Selling & Marketing,67.33,74.82,80.43,93.23,100.61,111.93,120.99,136.84,147.4,162.69,154.83,162.87,170.4,166.34,172.36,191.93,185.3,192.8,198.3,205.9,215.9,226.5,227.4,257.1,260,253.8,266.7,291.4,304,326.9,347.1,367.7,387.6,415.5,427.1,455.9,478.3,515.9,504.4,507.4
General & Administrative,9.01,10.44,9.79,12.1,11.96,18.02,21.22,20.32,19.8,22.18,22.01,17.45,22.58,21.91,21.03,22.35,25,23.5,22.5,22,24.5,24.3,26.1,27.2,28.8,28.9,29.4,32.4,32,34.4,35.8,41.3,38.6,45.4,40.7,44.3,52.8,49.9,53.5,54.9
Research & Development,29.06,29.94,30.79,33.1,35.82,37.39,42.11,42.81,44.97,45.5,47.24,45.59,51.2,51.16,53.49,54.77,59.1,61.2,58.7,65.5,68.6,67.4,69.9,71.2,80.3,82.1,90,89,97.2,106.6,107.8,112.6,124.9,124.3,134.3,128.9,151.1,153.3,156.9,152.5
Other Operating Expenses,-0.39,-0.57,-1.01,-1.2,-0.68,-0.83,-0.65,-1.01,-1.31,-1.35,-0.79,-3.65,0.3,1.24,0.34,-1.18,-0.2,-5,0.9,-2.3,-0.5,-0.4,-6,-0.6,28.8,2,0.1,1.5,-0.9,2,-5.2,-2.9,-8,-8.1,0.2,7,3.2,-6.2,-5.9,0
Operating Expenses,105.39,115.2,121.01,138.43,148.39,167.34,184.32,199.97,212.17,230.38,224.08,225.91,244.17,239.41,246.87,269.05,269.4,277.5,279.5,293.4,309,318.2,323.4,355.5,369.1,364.8,386.1,412.8,433.2,467.9,490.7,521.6,551.1,585.2,602.1,629.1,682.2,718,714.8,715
Operating Income,12.82,11.14,15.45,19.92,0.9,2.95,-1.84,12.87,-5.67,-4.05,5.49,45.19,5.41,28.5,33.7,42.2,32.4,50.7,62.8,85.1,50.6,75.2,100,118.4,115.9,116.7,126.9,169.4,121.6,147.5,166.4,214.9,151,195.3,265.5,357.8,273.5,279,303.2,385.4
Interest Income,1.33,1.32,1.34,1.4,1.42,1.36,1.33,1.18,1.75,1.71,1.89,1.96,2.39,3.16,3.87,4.06,4.5,5.8,6.9,9.3,10.2,11,11.4,9.9,9.2,4,2.5,2,0,1.2,1.2,1,1.3,2.4,4.6,9.1,20.6,31.6,37,30.5
Interest Expense,1.33,1.32,1.34,1.4,1.42,1.36,1.33,1.18,1.75,1.71,1.89,1.96,2.39,3.16,3.87,4.06,4.5,5.8,6.9,9.3,10.2,11,11.4,9.9,9.2,4,2.5,2,-0.2,4.5,4.6,4.5,4.5,4.5,4.5,4.5,5,5.2,5.4,-5.4
Other Expense / Income,-0.94,-0.75,-0.33,-0.2,-0.75,-0.53,-0.68,-0.17,-0.43,-0.36,-1.1,1.69,-2.69,-4.41,-4.21,-2.88,-4.3,-0.8,-7.8,-7,-9.7,-10.6,-5.4,-9.3,-1.2,-4.9,-1.5,-2.3,2.4,-0.8,9.2,8.7,17.5,17.3,6.7,39.4,20.1,11.5,12.2,15.2
Pretax Income,13.76,11.89,15.79,20.12,1.64,3.49,-1.16,13.04,-5.24,-3.69,6.59,43.51,8.1,32.91,37.91,45.08,36.7,51.5,70.6,92.1,60.3,85.8,105.4,127.7,117.1,121.6,128.4,171.7,119.4,145,156.7,207.3,138.7,183.9,264.7,368.2,291.1,299.2,327.8,415.6
Income Tax,5.37,5.81,11.73,13.31,0.08,2.69,-9.33,15.57,-1.81,-2.3,0.3,18.34,-2.61,9.87,11.3,74.04,-4.9,2.2,11.9,-90.5,1.5,13.1,25.6,12.5,13.1,9.5,5,25,12.2,7.5,-9.3,3.7,-8.1,2.4,27.3,9.2,21.3,27.6,-0.3,95.2
Net Income,8.39,6.08,4.06,6.81,1.56,0.79,8.17,-2.53,-3.43,-1.39,6.29,25.17,10.72,23.03,26.61,-28.96,41.6,49.3,58.7,182.6,58.8,72.7,79.8,115.2,104,112.1,123.4,146.7,107.2,137.5,163.1,199,138.4,173.5,231.6,313.8,247.7,266.3,322.9,310.9
