,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,172.97,203.95,258.1,283.25,386.35,481.39,540.71,543.28,568.01,596.38,647.51,709,823.25,853.14,905.79,811,835.6,972.1,"1,169","1,112","1,217","1,022","1,176","1,223",626.1,916.4,882.3,"1,062","1,860","1,879","1,852","1,319",923.5,710,964,"1,683","2,304","2,376","2,187","1,398"
Short-Term Investments,388.08,354.17,402.5,436.77,417.61,391.63,367.45,348.07,384.59,388.39,382.91,376.52,375.42,354.19,369.96,440.27,468.3,461.6,464.9,537.2,584.9,808.1,764.8,843.1,775.2,610.5,774.4,775.5,"1,077","1,234","1,269","1,233","1,218","1,045",766.4,528.1,574.9,937.2,982,"1,022"
Cash & Cash Equivalents,561.05,558.12,660.59,720.02,803.96,873.03,908.16,891.35,952.6,984.77,"1,030","1,086","1,199","1,207","1,276","1,251","1,304","1,434","1,634","1,650","1,802","1,830","1,940","2,066","1,401","1,527","1,657","1,837","2,937","3,113","3,121","2,552","2,142","1,755","1,730","2,211","2,879","3,314","3,169","2,419"
Cash Growth,21.87%,11.03%,28.77%,46.53%,43.29%,56.42%,37.48%,23.80%,18.49%,12.80%,13.46%,21.78%,25.83%,22.60%,23.81%,15.27%,8.78%,18.75%,28.10%,31.83%,38.19%,27.66%,18.73%,25.22%,-22.23%,-16.57%,-14.62%,-11.05%,109.58%,103.89%,88.39%,38.88%,-27.08%,-43.63%,-44.56%,-13.35%,34.44%,88.81%,83.13%,9.43%
Receivables,111.49,127.83,116.38,184.74,161.85,176.85,174.11,259.56,220.14,254.38,238.99,313,270.11,274.48,258,348.19,313.1,333.6,324.4,444.5,381,403.1,384.1,544.3,474.7,498.7,546.6,720,637.3,584.6,604.9,807.7,790.4,919.5,963.2,"1,262","1,087","1,079","1,014","1,402"
Inventory,43.29,46.82,51.34,69.48,72.06,68.85,80.25,83.87,78.24,81.25,93.73,106.89,104.98,86.44,73.6,77.29,80,78.2,80.8,90,88.4,85.7,99.2,117.9,105,126,134.5,139.8,149.6,149.8,177.9,175.8,184.6,195.2,215.8,264.6,302.7,376.3,467.5,484.8
Other Current Assets,65.63,74.18,68.12,72.63,73.93,76.79,89.23,35.76,34.73,33.49,31.73,33.31,42.32,36.4,43.3,40.07,38.8,39.3,38.7,36.8,42.1,41.7,42.6,41.2,54.3,57.1,46.8,43.3,57.4,60.6,59.7,65.4,91.7,83.3,72.8,73.1,89.7,109.5,102.6,122.1
Total Current Assets,781.46,806.95,896.44,"1,047","1,112","1,196","1,252","1,271","1,286","1,354","1,395","1,539","1,616","1,605","1,651","1,717","1,736","1,885","2,078","2,221","2,313","2,361","2,466","2,769","2,035","2,209","2,385","2,740","3,781","3,908","3,964","3,601","3,208","2,953","2,982","3,810","4,359","4,878","4,753","4,428"
"Property, Plant & Equipment",47.47,55.3,56.81,58.92,63.49,71.47,83.37,91.07,115.78,125.64,126.11,137.25,155.48,238.51,239.89,245.4,245.1,256,265.4,271.4,272,284.7,305.5,344.3,374.2,392.6,419.4,448,494.2,506.5,556.6,687.6,786.5,814.6,889.5,898.5,917.4,981.9,"1,038","1,044"
Long-Term Investments,327.26,352.47,303.17,271.72,268.61,275.34,261.51,272.96,241.89,237.22,240.23,224.98,242.33,257.62,247.88,98.02,82.5,65.3,38.6,67,50.2,149.5,204.2,144.3,172,100.4,117.9,118.3,151.1,246.6,298.2,440.8,360.8,188.5,84,45.5,15.6,4.2,1.5,0
Goodwill,2.82,2.82,2.82,2.82,2.82,2.82,4.26,4.69,4.69,14.24,14.55,14.55,14.55,14.55,14.55,14.55,14.6,25.1,25.7,38.2,38.2,38.2,38.2,67.2,67.2,67.2,68.2,93,99.2,99.2,127.6,125.1,123.8,121.3,120.2,128,127.8,126,125.4,0
