,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"3,581","4,103","4,148","5,071","5,874","7,027","7,295","5,353","5,264","5,438","6,405","5,252","6,692","6,582","6,292","7,496","8,989","10,529","15,673","12,005","14,501","13,209","13,147","18,308","17,256","22,180","19,095","24,139","30,057","38,908","47,762","58,582","54,919","45,004","38,626","38,178","52,051","59,338","45,841","44,770","52,586"
Market Cap Growth,-3.47%,46.19%,25.75%,62.17%,64.05%,71.23%,75.85%,5.56%,-10.39%,-22.61%,-12.20%,-1.88%,27.12%,21.04%,-1.75%,42.72%,34.33%,59.98%,149.07%,60.15%,61.32%,25.45%,-16.11%,52.50%,19.00%,67.91%,45.24%,31.85%,74.18%,75.42%,150.12%,142.68%,82.72%,15.67%,-19.13%,-34.83%,-5.22%,31.85%,18.68%,17.26%,-
Enterprise Value,"3,408","3,900","3,890","4,787","5,488","6,545","6,754","4,809","4,696","4,841","5,757","4,543","5,868","5,728","5,387","6,685","8,153","9,557","14,503","10,892","13,284","12,187","11,972","17,085","16,630","21,263","18,213","23,078","29,184","38,016","46,915","58,252","54,985","45,283","38,652","37,486","50,738","57,953","44,646","44,364","51,159"
PE Ratio,106.66,168.70,255.70,186.07,941.39,2217.99,223.25,-528.07,-383.78,-979.39,254.52,52.17,156.10,71.44,59.12,-64.71,54.02,53.39,66.75,16.44,61.65,45.42,41.19,39.73,41.48,49.46,38.69,41.14,70.10,70.74,73.21,73.60,99.20,64.85,41.69,30.42,52.53,55.71,35.49,36.00,47.23
PS Ratio,5.52,5.99,5.73,6.58,7.21,8.08,7.79,5.30,4.87,4.72,5.30,4.12,5.03,4.76,4.37,5.01,5.79,6.45,9.16,6.66,7.73,6.76,6.42,8.49,7.63,9.42,7.77,9.31,11.03,13.37,15.28,17.53,15.31,11.79,9.43,8.64,11.02,11.90,8.86,8.44,9.91
PB Ratio,5.87,6.56,6.39,7.50,8.16,9.36,9.17,7.09,7.09,6.76,7.78,6.27,7.45,7.14,6.97,12.72,12.96,13.50,17.58,11.88,13.70,11.77,10.95,13.85,32.18,40.78,26.77,28.20,30.65,37.05,42.72,74.94,252.27,-114.54,-60.86,-135.58,4565.92,184.74,618.63,-96.61,-96.61
P/FCF Ratio,24.37,28.22,23.85,30.85,33.66,32.84,33.94,21.83,20.55,23.03,25.16,18.86,20.65,20.00,15.75,16.33,19.09,19.38,27.93,20.49,22.35,18.98,17.74,25.58,21.13,25.95,22.82,25.20,32.33,35.10,38.13,48.66,45.26,40.83,33.08,26.34,28.55,30.00,22.21,25.86,30.37
P/OCF Ratio,20.99,23.22,19.96,25.79,29.33,29.18,29.26,18.94,16.53,18.00,20.45,15.19,17.85,14.57,11.70,12.61,14.87,17.49,25.43,18.79,20.70,17.53,16.48,22.66,18.63,22.68,19.53,22.27,27.83,31.09,33.41,39.06,34.76,30.30,24.61,22.06,25.87,26.93,20.18,23.13,27.17
Debt / Equity Ratio,0.00,0,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.00,0,0,0,0,1.01,0.94,0.90,1.26,4.54,-2.52,-1.56,-3.52,86.92,3.66,16.35,-2.28,-2.28
Quick Ratio,1.70,1.61,1.79,1.82,1.86,1.86,1.79,1.70,1.71,1.69,1.69,1.69,1.71,1.67,1.68,1.56,1.57,1.63,1.76,1.67,1.74,1.73,1.73,1.77,1.22,1.26,1.34,1.40,1.90,1.85,1.70,1.45,1.17,1.01,0.97,1.13,1.22,1.25,1.15,1.03,1.03
Current Ratio,1.98,1.89,2.06,2.11,2.14,2.11,2.08,1.87,1.87,1.85,1.86,1.86,1.89,1.81,1.81,1.67,1.69,1.74,1.87,1.77,1.84,1.82,1.84,1.88,1.32,1.37,1.45,1.50,2.01,1.96,1.80,1.55,1.28,1.12,1.07,1.24,1.34,1.39,1.30,1.19,1.19
Asset Turnover,Upgrade,0.14,0.15,0.15,0.16,0.14,0.15,0.15,0.17,0.16,0.16,0.16,0.17,0.15,0.15,0.16,0.18,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.16,0.18,0.18,0.18,0.18,0.13,0.14,0.15,0.16,0.17,0.19,0.22,0.21,0.18,0.17,0.18,0.19
