,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,170.83,167.95,170.94,176.38,184.79,181.46,185.25,192.51,198.34,197.98,201.16,204.11,207.39,208.05,217.95,223.96,225.41,224.9,229.75,235.38,232.23,230.47,233.95,239.15,231.56,176.23,208.2,219.51,218.16,231.63,247.28,254.15,256.77,264.1,273.45,280.06,273.06,280.68,286.6,291.81
Revenue Growth (YoY),8.70%,6.71%,7.49%,7.65%,8.17%,8.05%,8.37%,9.15%,7.33%,9.10%,8.59%,6.03%,4.56%,5.09%,8.35%,9.72%,8.69%,8.10%,5.41%,5.10%,3.03%,2.47%,1.83%,1.60%,-0.29%,-23.53%,-11.01%,-8.21%,-5.79%,31.44%,18.77%,15.78%,17.70%,14.02%,10.58%,10.19%,6.34%,6.28%,4.81%,4.20%
Cost of Revenue,55.83,50.57,52.28,53.24,61.83,53.29,56.24,62.05,65.61,60.38,63.56,64.06,66.2,63.65,68.74,74.14,73.22,68.21,71,75.44,71.95,66.6,83.51,76.69,73.38,67.02,72.35,77.42,78.66,72.24,78.85,86.87,86.77,82.43,91.61,95.97,87.77,87.99,91.64,95.69
Gross Profit,115,117.38,118.66,123.14,122.96,128.17,129.01,130.46,132.73,137.61,137.6,140.05,141.19,144.4,149.21,149.82,152.18,156.69,158.76,159.93,160.28,163.86,150.43,162.46,158.18,109.21,135.85,142.1,139.5,159.38,168.44,167.28,170,181.67,181.84,184.09,185.29,192.69,194.96,196.12
"Selling, General & Admin",7.7,8.12,8.37,8.11,8.85,9.3,9.37,8.12,8.01,9.04,8.23,8.12,8.27,8.64,9.1,10.27,7.93,8.41,7.64,9.62,9.57,11.42,11.06,10.71,10.25,9.81,9.31,12.31,10.26,12.85,12.25,14.5,12.34,13.6,13.1,13.59,12.55,11.91,13.15,13.1
Other Operating Expenses,43.85,40.89,42.66,43.41,41.98,42.67,43.72,46.42,47.8,48.44,48.9,48.45,51.38,52.78,55.79,56.1,54.79,54.41,57.65,65.47,59.62,42.86,45.36,-24.47,62.19,51.1,122.85,-22.01,46.45,67.68,70.61,5.29,71.67,74.46,77.11,-14.32,78.64,78.97,81.73,72.54
Operating Expenses,51.55,49.02,51.03,51.53,50.84,51.97,53.09,54.54,55.81,57.47,57.14,56.57,59.65,61.42,64.9,66.37,62.72,62.82,65.29,75.09,69.19,54.28,56.42,-13.77,72.44,60.92,132.16,-9.7,56.7,80.52,82.86,19.79,84.02,88.07,90.21,-0.73,91.18,90.89,94.88,85.64
Operating Income,63.44,68.36,67.62,71.61,72.12,76.2,75.92,75.91,76.92,80.14,80.46,83.48,81.54,82.98,84.32,83.45,89.46,93.87,93.47,84.84,91.09,109.58,94.02,176.22,85.74,48.3,3.69,151.8,82.8,78.86,85.57,147.49,85.98,93.6,91.63,184.82,94.11,101.8,100.08,110.48
Interest Expense / Income,23.14,23.21,23.42,24.17,24.17,23.45,21.73,23.21,23.73,23.1,24.31,23.85,23.76,23.91,26.29,26.17,26.18,27.77,28.17,28.04,28.03,27.48,27.05,27.06,28.45,34.07,36.23,37.54,32.09,31.18,32.25,32.19,31.57,32.07,35.06,38.28,39.23,42.88,42.73,42.97
Other Expense / Income,1.55,1.6,-2.88,12.28,1.77,9.12,1.74,-15.25,-23.76,1.09,-2.83,1.59,1.6,-17.22,-48.75,6.62,2.03,2.51,2.74,2.3,2.92,1.2,1.5,1.81,2.53,3.72,-4.25,19.53,2.48,1.48,1.2,0.37,2.43,-0.15,-99.57,30.85,-0.45,-1.58,0.31,3.4
Pretax Income,38.75,43.55,47.08,35.16,46.19,43.63,52.45,67.95,76.96,55.94,58.98,58.04,56.19,76.29,106.78,50.66,61.25,63.6,62.56,54.51,60.14,80.9,65.47,147.36,54.76,10.51,-28.29,94.73,48.24,46.2,52.12,114.94,51.98,61.68,156.14,115.69,55.34,60.5,57.05,64.1
Net Income,38.75,43.55,47.08,35.16,46.19,43.63,52.45,67.95,76.96,55.94,58.98,58.04,56.19,76.29,106.78,50.66,61.25,63.6,62.56,54.51,60.14,80.9,65.47,147.36,54.76,10.51,-28.29,94.73,48.24,46.2,52.12,114.94,51.98,61.68,156.14,115.69,55.34,60.5,57.05,64.1
Preferred Dividends,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.18,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01
Net Income Common,38.62,43.41,46.94,35.03,46.05,43.5,52.31,67.82,76.82,55.81,58.84,57.9,56.06,76.16,106.6,48.65,59.24,61.58,60.55,52.5,58.13,78.89,63.46,145.34,52.75,8.5,-30.3,92.71,46.23,44.19,50.11,112.93,49.97,59.67,154.13,113.69,53.33,58.49,55.04,62.1
Net Income Growth,12.09%,16.06%,-24.25%,23.68%,19.25%,0.20%,11.44%,93.62%,66.82%,28.30%,12.48%,-14.62%,-27.03%,36.47%,81.17%,-15.99%,5.68%,-19.13%,-43.20%,7.91%,-1.86%,28.10%,4.80%,176.87%,-9.26%,-89.23%,-,-36.21%,-12.37%,420.16%,-,21.80%,8.11%,35.02%,207.57%,0.67%,6.71%,-1.97%,-64.29%,-45.38%
Shares Outstanding (Basic),67,67,68,68,68,69,69,69,70,71,71,72,72,72,72,73,73,73,73,74,74,75,75,75,75,75,75,76,77,77,77,78,78,79,81,81,81,81,81,82
Shares Outstanding (Diluted),67,67,68,68,69,69,69,69,70,71,71,72,72,72,72,73,73,73,73,74,74,75,75,75,75,75,75,76,77,78,78,78,79,79,82,82,81,81,81,82
Shares Change,2.97%,3.01%,3.18%,3.12%,2.68%,2.13%,2.14%,1.87%,2.03%,3.29%,3.34%,3.34%,2.93%,1.62%,1.00%,1.14%,1.34%,1.25%,1.66%,1.65%,1.69%,2.31%,1.94%,2.05%,1.56%,0.91%,0.76%,0.78%,1.97%,2.80%,2.88%,2.25%,2.21%,2.19%,5.07%,5.17%,3.31%,2.54%,-0.29%,0.00%
EPS (Basic),0.58,0.64,0.69,0.51,0.67,0.63,0.75,0.98,1.10,0.79,0.82,0.81,0.78,1.05,1.47,0.66,0.81,0.84,0.82,0.71,0.78,1.05,0.84,1.93,0.70,0.11,-0.41,1.22,0.60,0.57,0.64,1.45,0.63,0.75,1.90,1.40,0.65,0.72,0.67,0.76
EPS (Diluted),0.57,0.64,0.69,0.50,0.67,0.63,0.75,0.98,1.10,0.78,0.82,0.80,0.78,1.05,1.47,0.67,0.81,0.84,0.82,0.71,0.78,1.05,0.84,1.93,0.70,0.11,-0.41,1.22,0.60,0.57,0.64,1.45,0.63,0.75,1.89,1.40,0.65,0.72,0.67,0.76
EPS Growth,7.55%,12.28%,-26.60%,19.05%,17.54%,-1.56%,8.70%,96.00%,64.18%,23.81%,9.33%,-18.37%,-29.09%,34.62%,79.27%,-16.25%,3.85%,-20.00%,-44.22%,5.97%,-3.70%,25.00%,2.44%,171.83%,-10.26%,-89.52%,-,-36.79%,-14.29%,418.18%,-,18.85%,5.00%,31.58%,195.31%,-3.45%,3.17%,-4.00%,-64.55%,-45.71%
Free Cash Flow,-5.08,-2.22,-25.37,8.69,-9.79,-71.14,15.97,-2.84,-92.83,0.98,-53.83,-6.89,-152.74,-36.49,-297.62,-11.04,34.87,40.74,17.31,42.02,2.3,44.57,-27.81,-171.57,-28.14,-56.38,-18.77,-51.23,25.7,-328.69,-28.96,-3.67,18.05,-52.1,-273.45,-48.96,31.15,45.98,69.25,36.33
Free Cash Flow Per Share,-0.08,-0.03,-0.38,0.13,-0.14,-1.04,0.23,-0.04,-1.33,0.01,-0.76,-0.10,-2.13,-0.51,-4.13,-0.15,0.48,0.56,0.24,0.57,0.03,0.60,-0.37,-2.28,-0.37,-0.75,-0.25,-0.68,0.33,-4.24,-0.37,-0.05,0.23,-0.66,-3.39,-0.60,0.38,0.57,0.85,0.45
Dividend Per Share,0.780,0.780,0.870,0.870,0.870,0.870,0.940,0.940,0.940,0.940,0.980,0.980,0.980,0.980,1.000,1.000,1.000,1.000,1.020,1.020,1.020,1.020,1.050,1.050,1.050,1.050,1.060,1.060,1.060,1.060,1.070,1.070,1.070,1.070,1.080,1.080,1.080,1.080,1.090,1.090
Dividend Growth,6.85%,6.85%,11.54%,11.54%,11.54%,11.54%,8.05%,8.05%,8.05%,8.05%,4.26%,4.26%,4.26%,4.26%,2.04%,2.04%,2.04%,2.04%,2.00%,2.00%,2.00%,2.00%,2.94%,2.94%,2.94%,2.94%,0.95%,0.95%,0.95%,0.95%,0.94%,0.94%,0.94%,0.94%,0.93%,0.93%,0.93%,0.93%,0.93%,0.93%
Gross Margin,67.32%,69.89%,69.41%,69.81%,66.54%,70.63%,69.64%,67.77%,66.92%,69.50%,68.40%,68.61%,68.08%,69.41%,68.46%,66.90%,67.52%,69.67%,69.10%,67.95%,69.02%,71.10%,64.30%,67.93%,68.31%,61.97%,65.25%,64.73%,63.94%,68.81%,68.11%,65.82%,66.21%,68.79%,66.50%,65.73%,67.86%,68.65%,68.03%,67.21%
Operating Margin,37.14%,40.70%,39.56%,40.60%,39.03%,41.99%,40.98%,39.43%,38.78%,40.48%,40.00%,40.90%,39.32%,39.88%,38.68%,37.26%,39.69%,41.74%,40.68%,36.04%,39.23%,47.55%,40.19%,73.69%,37.03%,27.40%,1.77%,69.15%,37.95%,34.05%,34.61%,58.03%,33.49%,35.44%,33.51%,65.99%,34.46%,36.27%,34.92%,37.86%
Profit Margin,22.61%,25.85%,27.46%,19.86%,24.92%,23.97%,28.24%,35.23%,38.73%,28.19%,29.25%,28.37%,27.03%,36.60%,48.91%,21.72%,26.28%,27.38%,26.35%,22.30%,25.03%,34.23%,27.12%,60.78%,22.78%,4.82%,-14.55%,42.24%,21.19%,19.08%,20.26%,44.43%,19.46%,22.59%,56.36%,40.59%,19.53%,20.84%,19.20%,21.28%
Free Cash Flow Margin,-2.97%,-1.32%,-14.84%,4.92%,-5.30%,-39.20%,8.62%,-1.47%,-46.80%,0.49%,-26.76%,-3.38%,-73.65%,-17.54%,-136.55%,-4.93%,15.47%,18.11%,7.53%,17.85%,0.99%,19.34%,-11.89%,-71.74%,-12.15%,-32.00%,-9.01%,-23.34%,11.78%,-141.91%,-11.71%,-1.44%,7.03%,-19.73%,-100.00%,-17.48%,11.41%,16.38%,24.16%,12.45%
EBITDA,105.74,107.65,113.16,102.74,112.34,109.75,117.9,137.58,148.48,127.48,132.19,130.34,131.33,152.86,188.68,133.22,145.54,149.74,151.5,149.52,147.8,167.44,152.17,235.84,145.4,107.36,73.57,196.69,144.2,145.06,154.98,224.94,155.23,168.21,268.31,233.14,173.2,182.36,181.51,189.5
EBITDA Margin,61.90%,64.10%,66.20%,58.25%,60.79%,60.48%,63.64%,71.47%,74.86%,64.39%,65.72%,63.86%,63.32%,73.47%,86.57%,59.49%,64.57%,66.58%,65.94%,63.52%,63.64%,72.65%,65.04%,98.62%,62.79%,60.92%,35.34%,89.60%,66.10%,62.63%,62.67%,88.51%,60.46%,63.69%,98.12%,83.25%,63.43%,64.97%,63.33%,64.94%
Depreciation & Amortization,43.85,40.89,42.66,43.41,41.98,42.67,43.72,46.42,47.8,48.44,48.9,48.45,51.38,52.67,55.61,56.39,58.11,58.38,60.78,66.98,59.62,59.06,59.65,61.43,62.19,62.78,65.63,64.42,63.87,67.68,70.61,77.82,71.67,74.46,77.11,79.17,78.64,78.97,81.73,82.42
EBIT,61.89,66.76,70.5,59.33,70.35,67.08,74.18,91.16,100.68,79.04,83.29,81.89,79.95,100.2,133.06,76.83,87.43,91.36,90.72,82.55,88.18,108.38,92.52,174.41,83.21,44.58,7.94,132.27,80.32,77.38,84.37,147.12,83.56,93.75,191.2,153.98,94.56,103.38,99.77,107.08
EBIT Margin,36.23%,39.75%,41.24%,33.64%,38.07%,36.96%,40.04%,47.35%,50.76%,39.92%,41.41%,40.12%,38.55%,48.16%,61.05%,34.31%,38.79%,40.62%,39.49%,35.07%,37.97%,47.03%,39.55%,72.93%,35.93%,25.30%,3.81%,60.26%,36.82%,33.41%,34.12%,57.89%,32.54%,35.50%,69.92%,54.98%,34.63%,36.83%,34.81%,36.69%
