,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"14,250","14,579","14,111","16,407","14,767","13,737","13,227","13,423","15,239","14,827","14,066","13,185","14,080","12,939","13,698","13,622","16,175","17,126","18,065","19,205","22,060","22,751","25,663","26,259","21,666","21,009","15,564","16,609","18,844","20,239","19,384","22,642","26,156","21,918","21,142","23,979","22,924","22,272","19,598","21,036","21,455"
Market Cap Growth,-19.26%,-6.64%,-7.43%,18.95%,3.63%,-5.78%,-6.26%,-18.19%,3.20%,7.93%,6.34%,-1.77%,-7.61%,-12.73%,-2.61%,3.31%,14.88%,32.35%,31.88%,40.99%,36.38%,32.85%,42.06%,36.73%,-1.78%,-7.66%,-39.35%,-36.75%,-13.03%,-3.67%,24.55%,36.33%,38.80%,8.30%,9.07%,5.90%,-12.36%,1.61%,-7.30%,-12.27%,-
Enterprise Value,"35,446","36,257","35,540","38,101","37,153","36,413","35,315","35,265","37,451","37,228","36,238","35,538","36,575","35,647","35,964","32,528","34,973","36,059","37,014","38,280","42,170","42,961","45,716","46,578","43,433","43,020","37,848","39,285","41,711","43,185","42,433","44,985","49,005","42,502","42,123","45,427","45,444","46,066","43,908","45,767","46,186"
PE Ratio,35.27,23.07,18.89,54.87,47.18,31.51,26.56,23.22,22.28,-25.04,-23.17,-2.13,-2.23,-2.57,-2.73,-7.90,-22.59,-22.65,-10.86,19.58,339.38,95.19,22.47,28.92,32.58,31.55,21.35,15.39,14.06,18.59,17.65,17.65,21.16,16.06,17.11,59.06,55.91,48.63,37.40,19.09,19.47
PS Ratio,0.93,0.95,0.93,1.09,1.00,0.93,0.88,0.89,1.02,0.99,0.96,1.23,1.45,1.45,1.73,1.25,1.46,1.55,1.61,1.71,1.96,2.04,2.32,2.38,2.00,1.93,1.42,1.54,1.74,1.86,1.76,2.03,2.30,1.89,1.77,1.93,1.81,1.73,1.52,1.64,1.67
PB Ratio,1.13,1.15,1.11,1.32,1.20,1.10,1.05,1.08,1.22,1.30,1.22,2.11,2.29,2.05,2.14,3.47,2.19,2.22,2.63,2.82,3.18,3.13,3.53,3.77,3.18,2.94,2.17,2.30,2.56,2.72,2.59,2.61,2.99,2.02,1.96,2.36,2.24,2.12,1.87,2.02,2.06
P/FCF Ratio,-126.10,-59.75,-33.36,-27.39,-91.72,149.31,30.83,17.76,12.88,12.03,15.63,24.06,17.75,16.26,13.34,11.16,-36.84,-28.45,-16.76,-15.18,-41.00,-83.34,-458.26,-132.62,-33.96,-28.51,-13.52,-13.46,-146.08,697.88,84.28,69.88,123.96,73.06,-783.02,-145.33,-30.90,-11.77,-9.86,-10.68,-10.68
P/OCF Ratio,5.65,5.22,5.17,6.05,4.93,4.46,4.02,3.88,3.89,3.76,3.77,3.90,4.00,3.81,3.86,3.58,7.55,8.40,11.26,13.62,10.46,9.79,9.91,10.64,10.37,10.55,9.84,11.67,7.49,7.72,7.24,8.05,9.93,7.98,8.31,8.94,10.34,18.76,15.37,15.17,15.47
Debt / Equity Ratio,1.69,1.72,1.70,1.75,1.82,1.82,1.76,1.77,1.79,1.98,1.98,3.61,3.69,3.61,3.54,4.98,2.59,2.50,2.83,2.86,2.93,2.85,2.86,3.01,3.22,3.10,3.14,3.38,3.29,3.26,3.17,2.75,2.65,1.94,1.97,2.13,2.22,2.28,2.33,2.39,2.39
Quick Ratio,0.28,0.33,0.32,0.34,0.31,0.27,0.32,0.31,0.27,0.25,0.31,0.25,0.22,0.36,0.46,0.51,0.35,0.36,0.36,0.42,0.40,0.45,0.49,0.41,0.39,0.55,0.53,0.65,0.56,0.68,0.50,0.63,0.39,0.57,0.49,0.45,0.47,0.40,0.36,0.33,0.33
Current Ratio,0.59,0.68,0.63,0.60,0.64,0.61,0.65,0.54,0.51,0.46,0.49,0.41,0.36,0.59,0.69,0.76,0.46,0.47,0.45,0.52,0.54,0.60,0.62,0.50,0.54,0.78,0.70,0.74,0.69,0.83,0.62,0.73,0.52,0.75,0.66,0.61,0.68,0.60,0.53,0.48,0.48
Interest Coverage,2.99,2.21,3.63,-0.25,3.28,2.93,4.01,0.42,3.85,-2.38,4.13,-48.78,3.44,3.16,4.19,-3.06,8.48,2.80,0.67,2.63,3.66,3.44,3.89,1.28,2.07,3.39,4.17,2.83,3.44,2.46,3.92,3.60,3.41,2.89,3.96,3.54,3.58,3.13,3.55,2.80,3.25
Return on Capital (ROIC),Upgrade,-7.48%,2.53%,2.94%,2.02%,2.10%,2.55%,2.84%,4.56%,4.85%,2.01%,1.85%,5.85%,5.42%,8.77%,8.73%,7.50%,7.85%,8.37%,10.48%,8.61%,7.61%,7.30%,5.57%,-0.07%,-0.81%,-0.89%,-0.71%,4.53%,5.16%,4.20%,4.17%,3.90%,3.88%,4.45%,4.00%,1.80%,1.72%,1.75%,2.20%,4.18%
Dividend Yield,5.90%,5.20%,4.90%,3.70%,4.10%,4.40%,4.60%,4.50%,4.00%,4.10%,4.40%,4.60%,4.50%,4.90%,4.70%,4.70%,4.20%,4.00%,3.90%,3.80%,3.50%,3.50%,3.10%,3.10%,3.80%,4.00%,5.40%,5.10%,4.50%,4.20%,4.40%,3.80%,3.40%,4.10%,4.20%,3.70%,3.90%,4.00%,4.60%,4.30%,4.39%
Payout Ratio,72.00%,225.00%,45.60%,-49.30%,67.90%,81.80%,38.30%,-66.70%,46.20%,-14.10%,40.40%,-2.60%,78.30%,92.30%,40.40%,-6.40%,14.10%,128.60%,-35.30%,156.50%,64.40%,65.50%,52.10%,-190.00%,278.60%,68.40%,46.40%,86.70%,62.90%,354.50%,45.90%,50.00%,76.50%,118.20%,67.20%,-54.90%,76.50%,95.10%,55.70%,136.70%,85.42%
Buyback Yield / Dilution,-0.24%,-0.72%,-0.48%,-1.19%,-0.71%,-0.48%,-0.71%,-0.71%,-0.71%,-0.47%,-0.71%,-0.47%,-4.23%,-4.71%,-4.45%,-2.80%,-7.66%,-7.64%,-13.23%,-16.78%,-11.51%,-11.27%,-7.33%,-5.83%,-1.88%,-1.88%,-0.18%,0.37%,-0.18%,-0.37%,-0.37%,-1.10%,-4.96%,-4.95%,-4.95%,-4.19%,-0.35%,-0.35%,-0.35%,-0.35%,-0.35%
Total Shareholder Return,5.66%,4.48%,4.42%,2.51%,3.39%,3.92%,3.89%,3.79%,3.29%,3.63%,3.69%,4.13%,0.27%,0.19%,0.25%,1.90%,-3.46%,-3.64%,-9.33%,-12.98%,-8.01%,-7.77%,-4.23%,-2.73%,1.92%,2.12%,5.22%,5.47%,4.32%,3.83%,4.03%,2.70%,-1.56%,-0.85%,-0.75%,-0.49%,3.55%,3.65%,4.25%,3.95%,4.04%
