,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"2,943","2,926","3,016","4,356","3,115","2,512","2,908","3,763","2,341","2,440","2,777","3,767","2,884","2,463","2,965","3,672","3,220","2,564","2,815","4,269","3,009","2,824","2,812","3,741","2,970","2,790","2,987","4,644","3,157","2,960","3,315","5,299","3,331","3,968","4,008","5,228","4,016","3,966","3,964","4,702"
Revenue Growth (YoY),-3.82%,11.17%,-0.98%,10.00%,5.84%,-14.15%,-3.58%,-13.61%,-24.85%,-2.87%,-4.50%,0.11%,23.20%,0.94%,6.77%,-2.52%,11.65%,4.10%,-5.06%,16.26%,-6.55%,10.14%,-0.11%,-12.37%,-1.30%,-1.20%,6.22%,24.14%,6.30%,6.09%,10.98%,14.10%,5.51%,34.05%,20.90%,-1.34%,20.56%,-0.05%,-1.10%,-10.06%
Cost of Revenue,"1,737","1,869","1,954","2,984","1,934","1,422","1,821","2,565","1,449","1,423","1,785","2,459","1,759","1,388","1,881","2,504","1,944","1,601","1,831","2,980","1,791","1,887","1,730","2,482","1,758","1,809","1,830","3,065","1,843","1,854","2,037","3,310","1,984","2,524","2,665","3,464","2,446","2,402","2,388","2,870"
Gross Profit,"1,206","1,057","1,062","1,372","1,181","1,090","1,087","1,198",892,"1,017",992,"1,308","1,125","1,075","1,084","1,168","1,276",963,984,"1,289","1,218",937,"1,082","1,259","1,212",981,"1,157","1,579","1,314","1,106","1,278","1,989","1,347","1,444","1,343","1,764","1,570","1,564","1,576","1,832"
Other Operating Expenses,703,726,487,498,488,552,563,590,554,569,611,613,588,604,614,615,"1,314",633,564,550,"3,259",585,582,623,925,679,657,"1,958",520,707,693,"2,117",726,"1,185",839,"1,808",806,944,852,"1,340"
Operating Expenses,703,726,487,498,488,552,563,590,554,569,611,613,588,604,614,615,"1,314",633,564,550,"3,259",585,582,623,925,679,657,"1,958",520,707,693,"2,117",726,"1,185",839,"1,808",806,944,852,"1,340"
Operating Income,503,331,575,874,693,538,524,608,338,448,381,695,537,471,470,553,-38,330,420,739,"-2,041",352,500,636,287,302,500,-379,794,399,585,-128,621,259,504,-44,764,620,724,492
Interest Expense / Income,142,141,139,141,138,143,138,138,135,140,144,147,150,152,159,162,166,170,180,188,196,194,211,214,222,225,229,222,226,217,232,245,231,246,271,302,350,361,392,433
Other Expense / Income,-34,7,-214,5,-52,-38,-27,-61,-38,-31,-23,-24,-54,-34,-24,-42,-53,-57,-57,-76,-55,-38,-55,-58,-42,-52,-81,-84,-34,-72,-76,-47,-42,-68,-66,-85,-129,-119,-128,-130
Pretax Income,395,183,650,728,607,433,413,531,241,339,260,572,441,353,335,433,-151,217,297,627,"-2,182",196,344,480,107,129,352,-517,602,254,429,-326,432,81,299,-261,543,378,460,189
Income Tax,69,-19,84,220,159,106,6,82,291,28,-51,120,81,-40,26,-69,364,-31,-9,83,-782,-112,-78,-22,-66,-84,4,-275,50,-36,68,-29,-139,-55,7,-187,73,13,51,-23
Net Income,326,202,566,508,448,327,407,449,-50,311,311,452,360,393,309,502,-515,248,306,544,"-1,400",308,422,502,173,213,348,-242,552,290,361,-297,571,136,292,-74,470,365,409,212
Preferred Dividends,25,26,30,28,28,28,28,28,29,30,31,31,31,31,31,32,30,30,30,31,30,30,30,31,30,30,30,46,26,31,43,44,48,52,51,54,55,55,55,57
