,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,301,176,536,480,420,299,379,421,-79,281,280,421,329,362,278,470,-545,218,276,513,"-1,430",278,392,471,143,183,318,-288,526,259,318,-341,523,84,241,-128,415,310,354,155
Depreciation & Amortization,472,432,432,448,503,485,502,528,490,499,526,550,523,520,528,543,524,479,595,565,301,498,339,479,487,501,504,507,517,542,548,619,579,624,592,761,656,676,695,663
Other Operating Activities,99,-69,-955,463,270,152,-105,88,"1,236",45,-260,68,-131,-29,-283,215,890,132,-543,-55,"2,005",-596,-373,"-2,396",-150,-399,-542,181,-877,-760,"-2,355",636,-723,32,-438,187,-22,"-1,131",-302,959
Operating Cash Flow,897,565,43,"1,419","1,221",964,804,"1,065","1,676",855,577,"1,070",752,884,554,"1,260",899,859,358,"1,054",906,210,388,"-1,415",510,315,310,446,192,72,"-1,446",958,427,792,446,874,"1,104",-90,802,"1,834"
Operating Cash Flow Growth,-23.72%,11.66%,-94.30%,75.40%,36.12%,70.62%,1769.77%,-24.95%,37.26%,-11.31%,-28.23%,0.47%,-55.13%,3.39%,-3.99%,17.76%,19.55%,-2.83%,-35.38%,-16.35%,0.78%,-75.55%,8.38%,-,-43.71%,50.00%,-20.10%,-,-62.35%,-77.14%,-,114.80%,122.40%,1000.00%,-,-8.77%,158.55%,-,79.82%,109.84%
Capital Expenditures,-838,-940,-916,"-1,000","-1,050","-1,268",-929,-937,"-1,091",-951,-877,-945,-976,-944,-815,-915,"-1,170","-1,137","-1,022","-1,082","-1,265","-1,074","-1,161","-1,258","-1,384","-1,268","-1,246","-1,383","-1,587","-1,358","-1,235","-1,355","-1,557","-1,207","-1,501","-1,498","-1,572","-1,324","-1,387","-1,280"
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,2,-101,13,-17,61,-36,-12,290,132,106,38,15,20,-1,74,44,80,24,49,13,23,73,-1,42,-8,-14,76,61,74,52,75,77,52,34,31,16,42,19,41,34
Other Investing Activities,169,-1,13,13,18,10,1,24,-76,11,-8,134,30,4,20,30,7,16,4,44,94,15,12,7,59,4,56,20,236,24,30,36,8,16,-1,5,61,-,1,2
Investing Cash Flow,-667,"-1,042",-890,"-1,004",-971,"-1,294",-940,-623,"-1,035",-834,-847,-796,-926,-941,-721,-841,"-1,083","-1,097",-891,"-1,025","-1,226",-986,"-1,150","-1,209","-1,333","-1,278","-1,114","-1,302","-1,277","-1,282","-1,130","-1,242","-1,497","-1,157","-1,471","-1,477","-1,469","-1,305","-1,345","-1,244"
Dividends Paid,-110,-116,-115,-116,-116,-136,-136,-136,-136,-156,-157,-156,-157,-177,-177,-176,-177,-197,-197,-197,-197,-200,-199,-195,-216,-226,-228,-237,-237,-247,-247,-247,-247,-262,-262,-263,-263,-277,-278,-278
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,128,0,0,102,33,174,11,16,14,2,7,11,-20,22,3,"2,191",175,74,810,12,16,15,10,3,4,4,2,4,3,10,3,3
Debt Issued / Paid,-557,398,"1,037",-307,-162,513,306,-277,-456,25,437,-88,414,471,-132,314,"1,379",-519,692,182,617,"1,259",873,967,343,"2,404",-567,993,"1,316",531,"2,526","1,025",438,524,"1,163","1,023","1,316","1,640",170,-18
Other Financing Activities,-27,198,-34,-40,18,-64,-10,-34,-150,86,-36,-159,-93,-356,409,-553,-33,-31,-11,-53,-7,-72,-35,-56,43,-21,-23,-344,-15,"1,212",-18,-57,744,-61,11,-51,-7,-57,8,-46
Financing Cash Flow,-694,480,888,-463,-260,313,160,-447,-614,-45,244,-301,197,112,111,-399,"1,183",-745,491,-57,393,"1,009",642,"2,907",345,"2,231",-8,424,"1,080","1,511","2,271",724,939,205,914,713,"1,049","1,316",-97,-339
