,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"1,011",992,"1,001",966,988,933,992,991,965,859,923,924,982,973,"1,030","1,050","2,023","1,165","1,290","1,325","1,281","1,197","1,306","1,315","1,311",844,"3,592","1,455","1,393","1,758","1,042","1,416","1,220","1,361","1,409","1,558","1,407","1,607","1,354","1,448"
Depreciation & Amortization,263,236,240,248,264,252,278,272,286,270,291,356,276,279,289,291,258,280,287,272,290,272,307,325,411,328,384,232,553,375,419,421,558,385,144,58,64,65,60,49
Share-Based Compensation,0,-16,-20,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Activities,"-1,665",638,281,-188,-318,-995,78,650,598,-918,-772,190,-96,254,-746,"1,090","-1,474","1,413",-16,-497,510,-132,574,"-1,100","1,337","-1,932","-1,005","-1,358",-60,"-1,411",-95,-370,"1,643","-2,782","1,007","1,712","2,454",134,"1,713","-1,488"
Operating Cash Flow,-341,"1,920","1,550","1,110","1,005",260,"1,396","1,977","1,892",276,485,"1,534","1,205","1,590",630,"2,495",864,"2,922","1,617","1,164","2,137","1,401","2,243",604,"3,115",-696,"3,027",393,"1,935",780,"1,415","1,525","3,494",-989,"2,632","3,394","4,046","1,876","3,256",115
Operating Cash Flow Growth,-,89.72%,97.70%,-72.93%,-,-86.46%,-9.94%,78.11%,88.26%,6.15%,-65.26%,-22.41%,-36.31%,476.09%,29.90%,62.65%,-28.30%,83.77%,156.67%,-53.35%,147.34%,-52.05%,38.71%,-48.11%,45.77%,-,34.95%,-34.93%,-37.88%,-,-53.25%,288.04%,80.57%,-,86.01%,122.56%,15.80%,-,23.71%,-96.61%
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,323",0,-19,0,0,0,0,0,0,0,75,0,"14,225",0,0,0,"-10,511",0,0,0,0,0,0,0,0,0
Change in Investments,"-10,853","-2,905","-3,111","-8,254","-10,424","-3,621","-4,468","-4,878","-2,587","-1,027",889,"-7,307",955,"-5,462","2,459","-4,390","-4,940",-966,-505,782,"-1,596","-6,236","-10,745","-3,171","-4,208","-23,254","-32,002","-3,032","-5,795","-5,733","20,212","3,832","-6,963","12,483",-319,"-20,562","-1,985","-5,395","2,583","2,052"
Other Investing Activities,-253,-80,-186,-11,78,-265,-129,-173,-139,119,-70,-208,-658,-158,-285,-345,-432,-284,-704,23,-719,213,-715,-71,-132,-125,-81,-110,-948,-339,-679,-520,"-2,094",224,"-1,371","-1,128",-770,-317,-273,-364
Investing Cash Flow,"-11,106","-2,985","-3,297","-8,265","-10,346","-3,886","-4,597","-5,051","-2,726",-908,819,"-7,515",297,"-5,620",851,"-4,735","-5,391","-1,250","-1,209",805,"-2,315","-6,023","-11,460","-3,242","-4,265","-23,379","-17,858","-3,142","-6,743","-6,072","9,022","3,312","-9,057","12,707","-1,690","-21,690","-2,755","-5,712","2,310","1,688"
Dividends Paid,-234,-235,-256,-257,-252,-251,-265,-263,-259,-260,-256,-275,-270,-271,-269,-364,-362,-358,-355,-446,-442,-436,-432,-518,-509,-503,-491,-494,-492,-493,-492,-538,-533,-531,-626,-622,-612,-607,-606,-624
Share Issuance / Repurchase,48,85,-197,-318,-494,-403,-508,-557,-545,-533,-492,-471,-415,-628,-678,-527,-482,-807,-794,-483,-724,-804,-769,-980,-935,"-1,499",10,-61,-9,-39,8,-352,-630,"-1,257",-785,-978,-643,-433,-119,15
Debt Issued / Paid,"5,955",507,"2,185","3,348","4,429",-153,"1,585","-1,888","-1,911",-479,352,"-2,974","1,805","2,530","1,114","1,251","1,617",-573,"1,314","-1,212","-1,070","1,980","8,704","-7,831",-870,"11,886","-26,553","-4,927","-4,537","-3,495",-863,"-1,221","-2,412","-3,263","9,953","19,325","3,968","1,796","4,914","1,885"
Other Financing Activities,"4,813","1,388",184,"3,654","5,854","4,224","2,650","5,205","3,779","1,700",-573,"10,036","-2,274","2,523","-1,612","1,577","4,267",-534,203,-5,"2,774","3,336","2,068","12,222","2,854","16,623","40,710","8,522","10,234","9,757","-7,821","-2,607","8,299","-7,099","-8,474","-1,463","-3,509","1,977","-9,504","-3,970"
Financing Cash Flow,"10,582","1,745","1,916","6,427","9,537","3,417","3,462","2,497","1,064",428,-969,"6,316","-1,154","4,154","-1,445","1,937","5,040","-2,272",368,"-2,146",538,"4,076","9,571","2,893",540,"26,507","13,676","3,040","5,196","5,730","-9,168","-4,718","4,724","-12,150",68,"16,262",-796,"2,733","-5,315","-2,694"
Net Cash Flow,-865,680,169,-728,196,-209,261,-577,230,-204,335,335,348,124,36,-303,513,-600,776,-177,360,-546,354,255,-610,"2,432","-1,155",291,388,438,"1,269",119,-839,-432,"1,010","-2,034",495,"-1,103",251,-891
Free Cash Flow,-341,"1,920","1,550","1,110","1,005",260,"1,396","1,977","1,892",276,485,"1,534","1,205","1,590",630,"2,495",864,"2,922","1,617","1,164","2,137","1,401","2,243",604,"3,115",-696,"3,027",393,"1,935",780,"1,415","1,525","3,494",-989,"2,632","3,394","4,046","1,876","3,256",115
Free Cash Flow Growth,-,89.72%,97.70%,-72.93%,-,-86.46%,-9.94%,78.11%,88.26%,6.15%,-65.26%,-22.41%,-36.31%,476.09%,29.90%,62.65%,-28.30%,83.77%,156.67%,-53.35%,147.34%,-52.05%,38.71%,-48.11%,45.77%,-,34.95%,-34.93%,-37.88%,-,-53.25%,288.04%,80.57%,-,86.01%,122.56%,15.80%,-,23.71%,-96.61%
Free Cash Flow Margin,-8.37%,50.83%,40.68%,28.90%,25.46%,6.97%,36.11%,52.37%,49.10%,7.53%,12.78%,40.06%,31.10%,40.94%,15.52%,60.48%,20.28%,71.08%,37.40%,26.72%,62.89%,32.69%,53.21%,14.24%,72.09%,-16.05%,74.26%,9.18%,45.98%,18.48%,30.32%,29.34%,68.15%,-21.08%,51.45%,61.16%,70.21%,33.48%,61.52%,2.20%
Free Cash Flow Per Share,-0.65,3.61,2.91,2.10,1.92,0.50,2.70,3.86,3.72,0.55,0.98,3.13,2.47,3.27,1.30,5.21,1.82,6.18,3.45,2.50,4.64,3.08,4.97,1.36,7.11,-1.62,7.11,0.92,4.53,1.83,3.31,3.58,8.20,-2.35,6.36,8.28,9.97,4.68,8.12,0.29
