,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,-12.5,-6,-5.2,1.3,-12.9,-3.7,-42.5,1.5,-19.2,-20.2,-18.8,-7.4,-41.7,2.9,-2,-9.4,-24.2,30.2,46.6,-179.7,-26.9,-10.5,45.8,92.7,19.9,46.3,72.2,411.3,56.5,78.4,87.3,-5.3,97.3,50.9,101.2,91.8,48.6,115.9,120.7,256.3
Depreciation & Amortization,1.9,1.9,2.2,2.4,2.4,2.6,2.7,3.1,3.4,3.9,4.1,3.6,3.7,3.9,4.3,4.2,6,6.7,7.8,8.6,9.9,11.6,12.9,14.3,13,15.3,18.4,20.4,20.9,23.5,25.5,32.1,36.8,43.6,39.2,36.3,41.6,43.7,48.2,52.5
Share-Based Compensation,8.7,13.2,13.8,14.3,15.9,20.7,22.6,23.5,25.1,27.6,29,29.1,30.6,25.3,25.4,24.9,24.6,25.6,27.1,24.6,25,29.7,24.4,23.6,23.9,30.7,30.7,34.1,28,31.6,27.5,26.3,29.1,32.6,30.8,34,35.2,39.7,39,36.9
Other Operating Activities,-0.5,-2.9,0.6,-9.6,-2,-3.2,35.1,-16.8,-9.5,8.8,8.7,-12,7.7,-17.8,8.5,21.5,-15.1,-21.1,-24.7,180.2,3.8,33.7,11.4,13.1,-54.9,61.8,26.3,-293.8,-77.6,-71.9,107,52.7,-92.2,45.7,122,-29.6,30,-9,61.3,-212.1
Operating Cash Flow,-2.4,6.2,11.4,8.4,3.4,16.4,17.9,11.3,-0.2,20.1,23,13.3,0.3,14.3,36.2,41.2,-8.7,41.4,56.8,33.7,11.8,64.5,94.5,143.7,1.9,154.1,147.6,172,27.8,61.6,247.3,105.8,71,172.8,293.2,132.5,155.4,190.3,269.2,133.6
Operating Cash Flow Growth,-,588.89%,612.50%,90.91%,-,164.52%,57.02%,34.52%,-,22.56%,28.49%,17.70%,-,-28.86%,57.39%,209.77%,-,189.51%,56.91%,-18.20%,-,55.80%,66.37%,326.41%,-83.90%,138.91%,56.19%,19.69%,1363.16%,-60.03%,67.55%,-38.49%,155.40%,180.52%,18.56%,25.24%,118.87%,10.13%,-8.19%,0.83%
Capital Expenditures,-3.9,-4,-3.7,-4.6,-8,-6.3,-7.4,-11.6,-11.5,-10.5,-16.1,-17.6,-22.9,-12,-13.5,-17.6,-15.3,-10.3,-23.8,-17.7,-39.3,-46.9,-49.7,-44.1,-33.2,-58.2,-47.4,-60.2,-99.7,-101.2,-108.1,-80.2,-101.6,-91.5,-108.2,-63.5,-74.7,-59,-50.4,-52.5
Acquisitions,0,0,0,0,0,-0.5,0,0,0,0.4,0,-0.1,0,0,0,0,0,0,-11.3,0,0,0,0,0,0,0,0,0,0,0,-31.6,1.4,-3.2,0,-0.7,0,0,0,0,0
Change in Investments,-0.4,0,-0.1,-0.1,-17.9,-0.4,1.7,-1.1,0.3,0.5,-1.7,0.4,1.5,-73.3,-23.1,16.5,-0.1,-149.6,39.7,49.6,170.6,-591.3,-363.1,-50.2,164.2,"-1,054.7",45.9,36.9,-12,468.4,168.7,-431.9,-304.7,-53.4,348.2,-128.6,-112,-480.9,-126.6,466.5
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-,-1.2,-,-,-0.4,-2.4,-7.8,-0.7,-0.5,-4,-,14.6,-2.3,-,-10,-2,-,-16,-2.5,0.9
Investing Cash Flow,-4.3,-4,-3.8,-4.7,-25.9,-7.2,-5.7,-12.7,-11.2,-9.6,-17.8,-17.3,-21.4,-85.3,-36.6,-1.1,-15.4,-159.9,4.6,30.9,131.3,-639.4,-412.8,-94.3,130.6,"-1,115.3",-9.3,-24,-112.2,363.2,29,-496.1,-411.8,-144.9,229.3,-194.1,-186.7,-555.9,-179.5,414.9
Share Issuance / Repurchase,9.7,2.2,6.6,5.5,5.5,4.9,5.9,2.8,3.8,1,5.1,0.5,5.3,0.4,4.3,0.1,4.2,1,5.4,84,5,0.1,6.8,0,6.7,0,8.6,0,8.7,0,11.6,0,10.1,0,-545.3,0,12.3,-188.7,14.3,-500
Debt Issued / Paid,-0.5,-0.6,-0.5,-0.6,-0.6,-0.6,-0.5,-0.6,-0.6,-1.7,0,2.3,75,314,0,0,0,0,0,617.7,0,0,0,0,0,906.2,0,0,0,0,0,0,0,0,0,0,0,"1,231",-650.5,-136.8
Other Financing Activities,-,-,-,-,-,-,-,-,-,-,-,-2.3,-,-,-,-,-,-1.8,-,-0.1,-0.1,-0.2,-0.8,-0.1,-0.2,-0.2,-4.1,-4.9,-7.9,-0.4,-0.8,-0.8,-4.8,-4.3,-7.2,-1,-1.1,-102.4,-1.2,4.9
Financing Cash Flow,9.2,1.6,6.1,4.9,4.9,4.3,5.4,2.2,3.2,-0.7,5.1,0.5,80.3,314.4,4.3,0.1,4.2,-0.8,5.4,701.6,4.9,-0.1,6,-0.1,6.5,906,4.5,-4.9,0.8,-0.4,10.8,-0.8,5.3,-4.3,-552.5,-1,11.2,939.5,-637.4,-631.9
Exchange Rate Effect,0,0,0,0,0,0,0,0,0,-0.2,-0.1,0.3,-0.2,-1,2.3,-0.8,-0.9,-0.9,0.4,3.2,0.6,-0.9,-1.4,1,-0.5,0.3,1,1.3,-0.4,0.5,-1,-0.5,-1,-4.3,-7.3,6.8,1.1,-2.2,-3.5,6.1
Net Cash Flow,2.5,3.8,13.7,8.6,-17.6,13.5,17.6,0.8,-8.2,9.6,10.2,-3.2,59,242.4,6.2,39.4,-20.8,-120.2,67.2,769.4,148.6,-575.9,-313.7,50.3,138.5,-54.9,143.8,144.4,-84,424.9,286.1,-391.6,-336.5,19.3,-37.3,-55.8,-19,571.7,-551.2,-77.3
Free Cash Flow,-6.3,2.2,7.7,3.8,-4.6,10.1,10.5,-0.3,-11.7,9.6,6.9,-4.3,-22.6,2.3,22.7,23.6,-24,31.1,33,16,-27.5,17.6,44.8,99.6,-31.3,95.9,100.2,111.8,-71.9,-39.6,139.2,25.6,-30.6,81.3,185,69,80.7,131.3,218.8,81.1
Free Cash Flow Growth,-,-,-,80.95%,-,359.09%,36.36%,-,-,-4.95%,-34.29%,-,-,-76.04%,228.99%,-,-,1252.17%,45.37%,-32.20%,-,-43.41%,35.76%,522.50%,-,444.89%,123.66%,12.25%,-,-,38.92%,-77.10%,-,-,32.90%,169.53%,-,61.50%,18.27%,17.54%
Free Cash Flow Margin,-13.38%,3.74%,11.16%,4.51%,-6.32%,10.84%,9.98%,-0.23%,-10.07%,6.99%,4.64%,-2.51%,-15.88%,1.35%,12.30%,10.68%,-13.02%,12.82%,12.37%,4.73%,-9.80%,5.23%,11.30%,21.52%,-7.73%,21.23%,20.00%,19.65%,-14.24%,-6.65%,21.41%,3.67%,-4.87%,11.68%,24.04%,8.46%,10.88%,15.07%,22.44%,7.84%
Free Cash Flow Per Share,-0.02,0.01,0.03,0.01,-0.01,0.03,0.03,-0.00,-0.04,0.03,0.02,-0.01,-0.07,0.01,0.07,0.07,-0.07,0.09,0.09,0.04,-0.08,0.05,0.12,0.27,-0.09,0.26,0.26,0.29,-0.19,-0.10,0.36,0.07,-0.08,0.21,0.47,0.18,0.21,0.34,0.57,0.21
