,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,46.7,50.5,64.2,72.8,55.2,68.4,85.3,86.1,77.9,87.5,97.7,94.5,153.5,395.9,402.1,441.5,420.4,300.2,367.4,"1,137","1,285",709.2,395.6,446.2,584.6,530,673.5,817.6,733.8,"1,159","1,444","1,053",716,735.4,698.1,642.3,623.2,"1,195",643.7,566.3
Short-Term Investments,11.7,11.8,11.7,11.8,29.6,29.8,28,29.1,28.6,28.1,29.6,29.2,27.6,100.7,123.7,107.1,113.5,305.9,301.3,248.6,72.9,668.3,"1,034","1,087",925.9,"1,979","1,930","1,890","1,899","1,426","1,254","1,679","1,972","2,019","1,674","1,814","1,944","2,441","2,597","2,158"
Cash & Cash Equivalents,58.4,62.3,75.9,84.6,84.8,98.2,113.3,115.2,106.5,115.6,127.3,123.7,181.1,496.6,525.8,548.6,533.9,606.1,668.7,"1,386","1,358","1,378","1,430","1,533","1,511","2,509","2,604","2,708","2,633","2,585","2,698","2,731","2,688","2,755","2,372","2,456","2,567","3,636","3,240","2,724"
Cash Growth,26.13%,31.43%,56.17%,52.16%,45.21%,57.62%,49.28%,36.17%,25.59%,17.72%,12.36%,7.38%,70.05%,329.58%,313.04%,343.49%,194.81%,22.05%,27.18%,152.57%,154.35%,127.27%,113.83%,10.66%,11.23%,82.13%,82.10%,76.59%,74.29%,3.03%,3.61%,0.87%,2.11%,6.57%,-12.08%,-10.07%,-4.51%,32.00%,36.61%,10.91%
Receivables,23.8,28.6,31.4,42.4,40.2,45.5,55.8,74.1,67.3,73.8,76.8,101.7,85.9,101.7,110.5,134.3,123.9,162,169.8,226.7,204.7,217.3,234.9,286.3,300.7,296.5,370,428.5,443.4,483.5,529.1,514.3,544.5,560.8,564.1,713.3,636.8,750.6,785.7,973.9
Inventory,8.9,11.6,14.3,16,18.4,22.4,30.6,35.2,46.1,42.9,44.7,45.4,46.5,42.8,43.3,45.2,51.6,46.2,55.2,70.7,101.1,117.9,120.4,119.8,141.9,165.3,200.7,234.7,289.7,319.3,351.3,357.3,342.2,339.5,311,306.7,366,421.1,498.6,559.6
Other Current Assets,2.5,3,1.8,2.9,2.8,4.3,4,6.8,7.5,8.7,9.8,9.2,17,15.7,13.3,16.6,19.9,21.7,20.4,16.5,27,31.5,30.5,30,42.6,62.4,62.6,53.9,79.4,86.5,77.9,81.6,171.7,153.6,151.5,192.6,197.6,195,173.8,168.3
Total Current Assets,93.6,105.5,123.4,145.9,146.2,170.4,203.7,231.3,227.4,241,258.6,280,330.5,656.8,692.9,744.7,729.3,836,914.1,"1,700","1,691","1,744","1,816","1,969","1,996","3,033","3,237","3,425","3,445","3,474","3,656","3,684","3,747","3,809","3,399","3,669","3,767","5,003","4,698","4,426"
"Property, Plant & Equipment",22.9,26,28,31.2,35.7,40.6,46.6,54.7,65.9,77,88.4,109.4,123.4,125,136.1,145.6,152.4,156.8,169.6,183.1,249.1,289,335.6,392.8,419.9,455.9,556.1,608.6,688.7,770.8,833.5,889.9,938.8,"1,021","1,076","1,136","1,154","1,154","1,152","1,185"
Goodwill and Intangibles,6.6,6.5,6.3,5.9,5.8,6.2,6.1,5.9,5.7,13.6,13.4,11.3,11.4,11.9,12,12.1,12.3,11.9,18.4,18.7,18.6,18.7,18.4,18.6,18.6,18.7,19,40.7,18.9,19.1,69.9,58,58,53.6,49.1,199,189.3,180,169.8,159.7
