,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-27,2021-06-26,2021-09-25,2021-12-25,2022-03-26,2022-06-25,2022-09-24,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30,Current
Market Capitalization,"478,871","554,609","603,278","668,533","717,900","730,211","654,159","602,303","585,896","511,591","607,331","617,588","753,718","750,897","796,065","868,880","851,318","909,841","1,090,307","741,374","895,667","910,645","988,887","1,287,658","1,083,981","1,532,751","1,920,273","2,243,728","2,034,885","2,221,291","2,428,612","2,892,120","2,851,333","2,292,793","2,417,523","2,066,942","2,609,039","3,050,896","2,676,737","2,994,371","2,815,213"
Market Cap Growth,15.20%,49.01%,37.55%,32.66%,49.92%,31.66%,8.43%,-9.91%,-18.39%,-29.94%,-7.16%,2.54%,28.64%,46.78%,31.08%,40.69%,12.95%,21.17%,36.96%,-14.67%,5.21%,0.09%,-9.30%,73.69%,21.02%,68.31%,94.19%,74.25%,87.72%,44.92%,26.47%,28.90%,40.12%,3.22%,-0.46%,-28.53%,-8.50%,33.06%,10.72%,44.87%,-
Enterprise Value,"345,244","421,159","483,334","526,981","568,232","581,781","512,821","449,527","432,840","365,006","456,778","459,047","595,399","597,720","642,850","706,183","705,932","780,698","967,690","611,069","782,886","808,453","891,036","1,188,889","1,000,644","1,451,857","1,840,879","2,160,200","1,952,157","2,149,438","2,362,815","2,812,322","2,778,584","2,233,176","2,368,483","2,012,602","2,552,321","2,993,633","2,625,726","2,929,836","2,750,678"
PE Ratio,12.70,14.39,15.27,15.04,15.02,14.39,12.25,11.21,11.56,10.70,13.29,13.66,16.48,16.10,16.46,17.20,15.97,16.21,18.32,12.48,15.67,16.35,17.90,22.38,18.95,26.24,33.45,35.10,26.67,25.59,25.65,28.76,27.97,23.01,24.22,21.72,27.66,32.20,27.60,29.67,28.37
PS Ratio,2.72,3.11,3.30,3.35,3.38,3.26,2.80,2.56,2.58,2.32,2.82,2.83,3.42,3.36,3.47,3.63,3.44,3.56,4.11,2.83,3.47,3.52,3.80,4.81,4.05,5.60,7.00,7.63,6.25,6.40,6.64,7.65,7.39,5.92,6.13,5.33,6.78,7.95,6.98,7.76,7.30
PB Ratio,3.99,4.59,5.41,5.42,5.57,5.81,5.48,4.70,4.49,4.04,4.74,4.67,5.62,5.67,5.94,6.20,6.71,7.92,10.18,6.29,8.46,9.44,10.93,14.38,13.82,21.21,29.39,33.88,29.42,34.56,38.49,40.21,42.31,39.46,47.71,36.44,41.97,50.62,43.07,40.41,37.99
P/FCF Ratio,10.39,11.53,12.09,11.19,11.17,10.53,9.37,9.59,10.62,10.23,11.35,11.47,13.82,14.11,15.38,16.26,15.56,15.29,17.00,11.96,14.97,15.63,16.79,20.13,16.27,21.38,26.17,27.97,22.49,23.44,26.13,28.40,26.95,21.31,21.69,21.20,26.76,30.21,26.88,28.02,26.34
P/OCF Ratio,8.88,9.84,10.10,9.45,9.41,9.01,8.05,8.03,8.68,8.10,9.17,9.36,11.25,11.55,12.39,13.31,12.55,12.35,14.08,9.78,12.46,13.20,14.25,17.59,14.38,19.16,23.80,25.23,20.43,21.27,23.34,25.77,24.49,19.39,19.79,18.93,23.81,26.98,24.21,25.72,24.18
Debt / Equity Ratio,0.14,0.26,0.32,0.30,0.34,0.43,0.54,0.49,0.61,0.67,0.68,0.66,0.73,0.82,0.86,0.87,0.96,1.00,1.07,0.97,1.06,1.12,1.19,1.21,1.40,1.56,1.72,1.69,1.76,1.89,1.98,1.71,1.78,2.06,2.37,1.96,1.76,1.81,1.79,1.46,1.46
Quick Ratio,1.32,1.18,0.82,0.85,0.87,0.84,0.89,0.82,1.10,1.13,1.22,1.05,1.20,1.22,1.09,1.11,1.24,1.10,0.99,1.14,1.13,1.35,1.38,1.44,1.30,1.31,1.22,1.02,0.97,0.89,0.91,0.88,0.76,0.70,0.71,0.77,0.76,0.81,0.84,0.92,0.92
