,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,672","1,601","1,462","1,399","1,525",846,981,836,814,492,416,341,409,467,676,485,629,852,842,621,518,406,670,815,915,"1,278",746,442,421,"7,629","4,767","3,571","4,249",336,303,356,460,326,353,331
Short-Term Investments,0,0,0,120,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"1,672","1,601","1,462","1,519","1,660",846,981,836,814,492,416,341,409,467,676,485,629,852,842,621,518,406,670,815,915,"1,278",746,442,421,"7,629","4,767","3,571","4,249",336,303,356,460,326,353,331
Cash Growth,72.02%,101.38%,8.86%,28.19%,-0.72%,-47.16%,-32.90%,-44.96%,-50.96%,-41.84%,-57.59%,-59.21%,-49.75%,-5.08%,62.50%,42.23%,53.79%,82.44%,24.56%,28.04%,-17.65%,-52.35%,-20.43%,31.24%,76.64%,214.78%,11.34%,-45.77%,-53.99%,496.95%,539.01%,707.92%,909.26%,-95.60%,-93.64%,-90.03%,-89.17%,-2.98%,16.50%,-7.02%
Receivables,"1,982","1,661","1,587","1,254","1,725","1,168","1,134","1,126","1,146","1,114","1,080","1,146","1,129","1,044","1,022","1,224","1,249","1,128","1,095","1,159","1,205","1,087","1,055","1,191","1,164","1,053","1,124",904,859,816,811,890,904,"1,116","1,129","1,448","1,476","1,301","1,347","1,378"
Inventory,607,651,763,381,687,315,321,357,332,336,346,356,312,316,323,320,279,288,295,303,274,286,295,332,320,333,351,302,260,265,304,322,280,332,422,443,434,474,488,505
Other Current Assets,"1,833","1,624","1,948","2,872","1,627",541,554,327,421,418,257,224,377,339,310,265,333,332,313,349,432,452,514,429,557,604,474,"19,252","18,787",308,255,224,280,517,866,577,668,624,566,718
Total Current Assets,"6,094","5,537","5,760","6,026","5,699","2,870","2,990","2,646","2,713","2,360","2,099","2,067","2,227","2,166","2,331","2,294","2,490","2,600","2,545","2,432","2,429","2,231","2,534","2,767","2,956","3,268","2,695","20,900","20,327","9,018","6,137","5,007","5,713","2,301","2,720","2,824","3,038","2,725","2,754","2,932"
"Property, Plant & Equipment","33,774","34,431","34,397","28,169","34,959","29,218","29,962","30,382","29,832","30,794","29,969","30,074","30,407","31,233","31,816","33,092","33,736","33,823","34,018","34,458","35,307","35,130","35,108","36,482","36,835","36,785","38,320","24,500","24,697","24,945","25,206","25,470","25,645","29,910","29,894","30,238","30,457","30,762","31,070","31,418"
Long-Term Investments,918,950,947,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"5,241","5,253","5,123","4,335","4,884","4,248","4,285","4,229","4,003","4,163","3,868","3,760","3,694","3,795","3,800","3,955","4,005","4,002","3,942","3,878","3,988","3,849","3,759","3,940","3,926","3,816","4,046","1,067","1,064","1,063","1,060","1,059","1,056","2,634","2,556","2,561","2,558","2,556","2,554","2,553"
