,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,675,"1,170",889,885,657,916,805,905,495,531,446,389,436,442,482,690,617,450,489,460,499,551,599,587,338,338,547,370,311,709,656,690,763,"1,130",766,786,736,662,699,860
Cash & Cash Equivalents,675,"1,170",889,885,657,916,805,905,495,531,446,389,436,442,482,690,617,450,489,460,499,551,599,587,338,338,547,370,311,709,656,690,763,"1,130",766,786,736,662,699,860
Cash Growth,-16.25%,42.68%,40.22%,-17.21%,-2.67%,-21.71%,-9.45%,2.26%,-24.66%,-42.03%,-44.60%,-57.02%,-11.92%,-16.76%,8.07%,77.38%,41.51%,1.81%,1.45%,-33.33%,-19.12%,22.44%,22.49%,27.61%,-32.26%,-38.66%,-8.68%,-36.97%,-7.99%,109.76%,19.93%,86.49%,145.34%,59.38%,16.77%,13.91%,-3.54%,-41.42%,-8.75%,9.41%
Receivables,"12,858","12,783","12,884","13,159","13,955","13,910","14,119","14,179","14,062","14,131","14,243","14,721","14,342","14,372","14,415","15,670","14,707","14,772","14,863","15,190","15,719","15,575","15,672","15,921","15,683","15,615","15,657","15,706","13,678","17,566","17,643","18,848","18,388","18,565","18,200","19,111","18,784","19,011","18,864","19,185"
"Property, Plant & Equipment","1,024","1,024",990,"1,012","1,031","1,026","1,038","1,050","1,024","1,011","1,011","1,013","1,065","1,067","1,072","1,067","1,072","1,060","1,040","1,032","1,045","1,047","1,058","1,092","1,145","1,123","1,100","1,076","1,057","1,002","1,026",965,939,966,975,"1,008",987,971,945,909
Goodwill and Intangibles,"1,243","1,243","1,219","1,219","1,219","1,219","1,219","1,219","1,219","1,219","1,219","1,219","1,219","2,295","2,309","2,309","2,181","2,189","2,189","2,189","2,530","2,547","2,547","2,545","2,545","2,544","2,544","2,544","2,369","3,350","3,349","3,389","3,502","3,497","3,496","3,502","3,502","3,502","3,502","3,502"
Total Assets,"123,520","124,291","110,233","108,310","108,479","108,064","107,117","105,849","104,656","105,947","107,284","108,537","108,610","110,243","110,865","113,632","112,422","113,289","113,369","114,490","112,249","115,834","118,374","121,073","119,950","116,107","121,266","122,750","125,987","129,811","132,643","133,440","99,440","97,150","96,350","97,676","97,989","99,631","100,514","101,176"
Deferred Revenue,"10,932","10,821","11,217","11,728","11,655","11,489","11,858","12,343","12,202","12,036","12,300","12,772","12,583","12,705","13,024","13,535","13,473","13,448","13,824","14,408","14,510","14,323","14,752","15,343","15,343","14,999","15,448","16,029","15,946","18,177","18,756","19,627","19,844","20,248","21,026","22,026","22,299","22,499","23,355","24,518"
Total Liabilities,"102,040","102,186","87,361","85,981","86,175","85,885","85,819","85,345","84,631","85,607","86,731","87,603","88,037","89,085","89,364","91,513","89,871","90,012","90,247","90,857","90,937","92,416","93,898","94,933","93,952","91,934","94,280","95,487","95,770","103,019","104,451","106,733","74,313","74,012","76,326","80,115","80,626","82,258","85,142","86,729"
Total Debt,"6,201","6,200","5,846","5,195","5,140","5,194","5,186","5,175","5,124","5,108","5,109","5,110","6,347","6,346","6,348","6,349","6,350","6,847","6,448","6,450","6,451","6,453","6,628","6,630","6,631","6,633","6,634","6,635","7,825","7,996","7,996","7,980","7,976","7,973","7,970","7,967","7,964","8,452","7,949","7,946"
Debt Growth,2.38%,-5.43%,-2.16%,-16.44%,-17.11%,-16.23%,-11.29%,-0.38%,-0.31%,-1.66%,-1.48%,-1.26%,23.87%,24.24%,24.25%,24.25%,0.05%,7.89%,1.58%,1.59%,1.59%,-5.75%,2.79%,2.79%,2.79%,2.79%,0.09%,0.08%,18.01%,20.55%,20.53%,20.27%,1.93%,-0.29%,-0.33%,-0.16%,-0.15%,6.01%,-0.26%,-0.26%
Common Stock,"-15,146","-15,422","-15,226","-16,073","-16,099","-16,958","-17,336","-18,102","-18,633","-19,015","-19,365","-19,558","-19,689","-19,853","-20,223","-20,334","-20,917","-20,604","-21,118","-21,261","-22,839","-22,815","-23,087","-22,494","-24,026","-24,711","-25,022","-25,906","-25,854","-26,111","-26,547","-27,925","-28,770","-29,523","-30,139","-30,774","-31,090","-31,221","-31,335","-31,328"
Retained Earnings,"35,580","36,041","36,532","37,164","37,842","38,363","38,567","39,068","39,413","39,505","39,623","39,990","40,678","41,208","41,622","42,125","43,162","45,031","45,508","46,178","44,033","45,148","45,803","46,527","48,074","48,326","49,380","50,336","52,767","51,107","52,464","52,736","53,294","53,688","52,412","51,490","50,970","50,388","48,766","48,491"
Comprehensive Income,"1,046","1,486","1,566","1,238",561,774,67,-462,-755,-150,295,502,-416,-197,102,328,306,"-1,150","-1,268","-1,284",118,"1,085","1,760","2,107","1,950",558,"2,628","2,833","3,304","1,823","2,290","1,918",655,-953,"-2,158","-3,043","-2,392","-1,673","-1,914","-2,570"
Shareholders' Equity,"21,480","22,105","22,872","22,329","22,304","22,179","21,298","20,504","20,025","20,340","20,553","20,934","20,573","21,158","21,501","22,119","22,551","23,277","23,122","23,633","21,312","23,418","24,476","26,140","25,998","24,173","26,986","27,263","30,217","26,819","28,207","26,729","25,179","23,212","20,115","17,673","17,488","17,494","15,517","14,593"
Net Cash / Debt,"-5,526","-5,030","-4,957","-4,310","-4,483","-4,278","-4,381","-4,270","-4,629","-4,577","-4,663","-4,721","-5,911","-5,904","-5,866","-5,659","-5,733","-6,397","-5,959","-5,990","-5,952","-5,902","-6,029","-6,043","-6,293","-6,295","-6,087","-6,265","-7,514","-7,287","-7,340","-7,290","-7,213","-6,843","-7,204","-7,181","-7,228","-7,790","-7,250","-7,086"
Net Cash Per Share,-12.02,-11.11,-11.25,-10.00,-10.47,-10.12,-10.62,-10.62,-11.87,-11.95,-12.33,-12.56,-15.87,-15.90,-15.90,-15.42,-15.75,-17.77,-16.80,-17.03,-17.17,-17.49,-17.90,-18.15,-19.25,-19.53,-19.20,-19.95,-24.37,-23.78,-24.20,-24.47,-24.99,-24.28,-26.31,-26.72,-27.35,-29.56,-27.61,-27.07
Book Value Per Share,47.42,49.52,52.66,52.60,53.03,53.34,52.33,51.65,52.03,53.80,55.01,56.35,55.91,57.86,59.13,61.22,63.08,65.74,66.21,68.30,62.30,70.41,73.72,79.77,81.14,76.16,86.03,87.61,99.36,88.66,94.40,91.19,88.38,83.47,73.47,65.77,66.17,66.39,59.09,55.74
