,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,174,236,505,"-1,330","-7,771","-4,651",-860,"-4,143","-4,015",-372,-244,-607,-182,213,572,63,456,145,195,81,-381,-47,-360,-170,"-2,976","-4,480",-386,-4,10,388,316,-113,382,"1,883",926,422,443,242,381,459
Depreciation & Amortization,"1,209","1,206","1,252","2,735",-667,"8,302","-6,682",872,808,678,669,648,623,576,572,559,573,553,608,610,634,646,602,711,721,566,418,398,390,342,351,335,332,291,278,310,354,332,367,418
Other Operating Activities,"1,094",851,582,491,"9,867","-3,001","8,674","3,982","3,381",-67,319,610,355,-334,-393,-68,-361,-83,310,315,790,-1,610,76,"3,017","4,398",33,-109,78,-78,278,519,282,"-1,213",331,372,616,-239,252,-113
Operating Cash Flow,"2,477","2,293","2,339","1,896","1,429",650,"1,132",711,174,239,744,651,796,455,751,554,668,615,"1,113","1,006","1,043",598,856,635,778,502,84,304,498,671,969,771,"1,085",891,"1,535","1,104","1,413",335,"1,000",764
Operating Cash Flow Growth,18.97%,-12.51%,-15.22%,-4.15%,-42.31%,-71.65%,-51.60%,-62.50%,-87.82%,-63.23%,-34.28%,-8.44%,357.47%,90.38%,0.94%,-14.90%,-16.08%,35.16%,48.20%,81.59%,56.14%,-2.76%,-23.09%,-36.88%,-25.41%,-16.05%,-90.19%,-52.13%,-35.99%,33.67%,1053.57%,153.62%,117.87%,32.79%,58.41%,43.19%,30.23%,-62.40%,-34.85%,-30.80%
Capital Expenditures,"-4,691","-2,706",-372,"-2,891","-3,165","-1,781","-1,105",-895,-759,-565,-430,-414,-406,-87,-654,-513,-748,-868,"-1,013",-904,"-1,119",-854,-565,-339,"-1,203",-405,-335,-233,-301,-253,-127,-177,-553,389,-405,-967,"-1,415",-528,-573,-652
Acquisitions,"3,702",0,"-1,367",822,"1,807",0,854,0,391,0,0,0,0,0,228,433,0,0,0,0,138,0,0,0,718,0,0,0,166,0,0,0,256,81,0,0,778,0,0,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,-118,-320,-570,-164,-83,-71,-132,-41,-21,21,0,-28,0,0,0,0,0,0,0
Other Investing Activities,"-1,793",757,-803,-381,-91,-337,"4,642",-32,105,10,19,18,108,-6,-10,-14,-45,-22,-11,-22,-32,34,-9,-42,-14,-21,-2,6,-14,7,-20,28,34,-4,-45,57,20,-4,-10,-15
Investing Cash Flow,"-2,782","-1,949","-2,542","-2,450","-1,449","-2,118","4,391",-927,-263,-555,-411,-396,-298,-93,-436,-94,-793,-890,"-1,024",-926,"-1,104",-938,-894,-951,-663,-509,-408,-359,-190,-267,-126,-149,-291,466,-450,-910,-617,-532,-583,-667
Dividends Paid,-80,-79,-97,-95,-94,-94,-95,-94,-94,-95,-94,-95,-95,-95,-95,-95,-95,-95,-96,-96,-95,-94,-94,-94,-94,-94,-10,-9,-10,-9,-10,-9,-24,-43,-43,-41,-80,-78,-77,-77
Share Issuance / Repurchase,-748,-484,-779,-567,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305,0,0,0,2,0,0,0,1,0,0,0,-847,-261,-291,-332,-539,-142,-46,-20
Debt Issued / Paid,"-1,142",-2,1,"1,247",322,"1,028","-2,598",-939,0,0,0,-1,-180,-70,0,0,0,-150,0,-228,0,159,-170,85,161,322,76,131,-156,-58,-79,"-1,335",102,"-1,032",-605,245,-77,352,-221,6
Other Financing Activities,"2,930",-42,-41,-45,-5,-6,-19,-46,-5,-52,-42,-130,-76,-53,-74,-90,-54,-71,-98,-135,582,-112,524,-61,-100,-40,-35,-40,-43,-61,-43,-150,-100,-89,-98,-80,-123,-26,-85,-53
Financing Cash Flow,960,-607,-916,540,189,928,"-2,712","-1,079",-99,-147,-136,-226,-351,-218,-169,-185,-149,-316,-194,-459,182,-47,260,-70,-31,188,31,82,-208,-128,-132,"-1,494",-869,"-1,425","-1,037",-208,-819,106,-429,-144
Net Cash Flow,655,-263,"-1,119",-14,169,-540,"2,811","-1,295",-188,-463,197,29,147,144,146,275,-274,-591,-105,-379,121,-387,222,-386,84,181,-293,27,100,276,711,-872,-75,-68,48,-14,-23,-91,-12,-47
Free Cash Flow,"-2,214",-413,"1,967",-995,"-1,736","-1,131",27,-184,-585,-326,314,237,390,368,97,41,-80,-253,100,102,-76,-256,291,296,-425,97,-251,71,197,418,842,594,532,"1,280","1,130",137,-2,-193,427,112
Free Cash Flow Growth,-,-,-,-,-,-,-98.63%,-,-,-,1062.96%,-,-,-,-69.11%,-82.70%,-,-,3.09%,148.78%,-,-,191.00%,190.20%,-,-,-,-76.01%,-,330.93%,-,736.62%,170.05%,206.22%,34.20%,-76.94%,-,-,-62.21%,-18.25%
Free Cash Flow Margin,-90.00%,-11.32%,56.67%,-31.28%,-63.08%,-69.05%,1.36%,-11.46%,-46.65%,-29.99%,22.66%,16.47%,26.80%,24.34%,7.21%,2.95%,-4.88%,-14.60%,5.17%,5.16%,-3.59%,-15.45%,17.99%,19.73%,-23.90%,7.58%,-42.11%,6.21%,15.28%,19.98%,47.25%,35.98%,22.14%,33.44%,37.02%,4.77%,-0.08%,-9.51%,21.77%,4.85%
Free Cash Flow Per Share,-5.56,-1.05,5.11,-2.61,-4.63,-3.00,0.07,-0.49,-1.55,-0.86,0.83,0.62,1.03,0.97,0.26,0.11,-0.21,-0.66,0.26,0.27,-0.20,-0.68,0.77,0.79,-1.13,0.26,-0.66,0.19,0.52,1.11,2.23,1.57,1.47,3.70,3.31,0.42,-0.01,-0.62,1.39,0.36
