,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Revenue,"3,818","2,391","2,675","2,319","4,069","2,512","2,765","2,482","4,395","2,614","2,890","2,581","4,489","2,437","2,755","2,618","4,823","2,626","2,984","2,775","4,852","2,629","2,902","2,677","-2,802","1,654","2,319","1,702","2,718","1,470","1,704","1,681","3,028","1,450","1,618","1,604","2,888","1,396","1,559","1,562"
Revenue Growth (YoY),-0.99%,5.42%,6.32%,6.82%,6.57%,5.06%,3.36%,7.03%,8.01%,4.06%,4.52%,3.99%,2.14%,-6.77%,-4.67%,1.43%,7.44%,7.76%,8.31%,6.00%,0.60%,0.11%,-2.75%,-3.53%,-,-37.09%,-20.09%,-36.42%,-,-11.12%,-26.52%,-1.23%,11.41%,-1.36%,-5.05%,-4.58%,-4.62%,-3.72%,-3.65%,-2.62%
Cost of Revenue,"2,176","1,409","1,631","1,372","2,234","1,456","1,651","1,451","2,392","1,571","1,777","1,556","2,545","1,534","1,727","1,629","2,783","1,682","1,925","1,847","2,884","1,695","1,919","1,936","-2,532","1,366","1,608",839,"1,311",728,876,842,"1,582",781,958,926,"1,639",800,937,880
Gross Profit,"1,642",982,"1,044",947,"1,835","1,056","1,114","1,031","2,003","1,043","1,113","1,025","1,944",903,"1,028",989,"2,040",944,"1,059",928,"1,968",934,983,741,-270,288,711,863,"1,407",742,828,839,"1,446",669,660,678,"1,249",596,622,682
"Selling, General & Admin",779,646,668,663,878,684,711,692,925,720,705,741,956,694,727,757,"1,054",789,831,874,"1,069",781,808,892,"-1,133",606,667,427,538,405,444,430,567,389,418,476,597,415,434,461
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,779,646,668,663,878,684,711,692,925,720,705,741,956,694,727,757,"1,054",789,831,874,"1,168",781,808,892,"-1,133",606,667,427,538,405,444,430,567,389,418,476,597,415,434,461
Operating Income,863,336,376,284,957,372,403,339,"1,078",323,408,284,988,209,301,232,986,155,228,54,800,153,175,-151,863,-318,44,436,869,337,384,409,879,280,242,202,652,181,188,221
Interest Expense / Income,82,84,82,80,78,80,78,79,97,97,101,97,99,101,101,99,106,98,98,96,93,99,95,92,84,97,104,119,115,114,97,91,87,89,86,86,86,89,86,84
Other Expense / Income,-6,-3,-2,-1,-1,-77,2,-,-1,-7,-73,-3,-4,-10,-17,-2,38,-2,1,-1,-4,-6,38,34,822,-3,-,-83,-300,-82,-159,180,-,-1,-2,-3,-16,-20,-25,-22
Pretax Income,787,255,296,205,880,369,323,260,982,233,380,190,893,118,217,135,842,59,129,-41,711,60,42,-277,-43,-412,-60,400,"1,054",305,446,138,792,192,158,119,582,112,127,159
Income Tax,297,98,108,73,315,119,121,96,346,81,128,68,261,24,78,49,178,11,30,2,171,20,4,-25,149,-115,-11,69,194,28,72,50,198,37,38,28,148,31,28,40
Net Income,490,157,188,132,565,250,202,164,636,152,252,122,632,94,139,86,664,48,99,-43,540,40,38,-252,-192,-297,-49,331,860,277,374,88,594,155,120,91,434,81,99,119
Net Income Growth,19.22%,9.79%,5.62%,43.48%,15.31%,59.24%,7.45%,24.24%,12.57%,-39.20%,24.75%,-25.61%,-0.63%,-38.16%,-44.84%,-29.51%,5.06%,-48.94%,-28.78%,-,-18.67%,-16.67%,-61.62%,-,-,-,-,-,-,-,-,-73.41%,-30.93%,-44.04%,-67.91%,3.41%,-26.94%,-47.74%,-17.50%,30.77%
Shares Outstanding (Basic),290,291,292,292,293,292,292,290,289,287,288,286,286,285,287,284,282,279,277,275,275,275,276,276,276,277,278,278,278,279,277,264,258,239,229,228,228,229,229,227
Shares Change,0.66%,0.97%,0.88%,0.84%,0.83%,0.48%,0.01%,-0.67%,-1.11%,-1.82%,-1.53%,-1.52%,-1.20%,-0.71%,-0.23%,-0.74%,-1.29%,-2.17%,-3.36%,-3.09%,-2.53%,-1.31%,-0.31%,0.48%,0.49%,0.49%,0.54%,0.54%,0.59%,0.82%,-0.36%,-4.86%,-7.33%,-14.31%,-17.37%,-13.62%,-11.37%,-4.25%,0.08%,-0.44%
EPS (Basic),1.69,0.54,0.65,0.45,1.94,0.86,0.69,0.56,2.18,0.53,0.88,0.43,2.21,0.33,0.48,0.30,2.34,0.17,0.36,-0.16,1.96,0.15,0.14,-0.91,-0.70,-1.07,-0.18,1.19,3.10,0.99,1.36,0.33,2.25,0.65,0.52,0.40,1.88,0.36,0.43,0.52
EPS (Diluted),1.65,0.53,0.63,0.44,1.90,0.84,0.68,0.55,2.14,0.52,0.87,0.42,2.17,0.33,0.48,0.30,2.31,0.17,0.36,-0.16,1.94,0.14,0.14,-0.91,-0.69,-1.07,-0.18,1.17,3.06,0.97,1.34,0.33,2.21,0.64,0.52,0.40,1.87,0.35,0.43,0.52
