,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28,Current
Market Capitalization,"15,199","15,889","17,210","21,084","24,770","26,804","23,567","27,871","27,829","22,475","21,246","21,079","16,874","15,053","13,097","12,691","13,410","9,579","9,012","9,311","7,470","7,133","6,676","4,848","6,403","3,318","6,782","8,895","11,336","18,374","22,165","18,266","14,085","12,636","8,129","7,671","10,199","8,030","8,364","6,433","10,258"
Market Cap Growth,11.55%,7.74%,1.83%,16.25%,62.97%,68.70%,36.94%,32.19%,12.35%,-16.15%,-9.85%,-24.37%,-39.36%,-33.02%,-38.36%,-39.79%,-20.53%,-36.37%,-31.19%,-26.63%,-44.30%,-25.53%,-25.92%,-47.93%,-14.28%,-53.48%,1.58%,83.49%,77.03%,453.70%,226.83%,105.34%,24.25%,-31.23%,-63.32%,-58.00%,-27.59%,-36.45%,2.89%,-16.14%,-
Enterprise Value,"18,656","19,949","21,035","25,311","27,811","30,874","27,507","32,277","31,002","26,934","25,692","26,149","20,676","19,244","17,505","17,741","17,689","14,355","13,946","14,833","11,868","15,485","14,994","13,628","13,982","11,398","14,222","13,865","15,249","22,355","26,984","22,813","18,119","18,023","13,743","13,450","15,020","12,962","13,465","11,730","15,555"
PE Ratio,16.83,17.33,18.57,21.80,23.77,23.62,20.51,23.60,22.21,19.48,17.65,18.14,14.57,13.69,13.27,13.35,13.64,10.22,10.05,12.12,11.60,11.22,11.61,13.25,-17.49,-4.72,-8.59,-42.97,13.43,12.95,12.03,11.42,10.57,10.43,8.49,7.99,12.75,11.06,11.86,8.78,14.32
PS Ratio,1.41,1.46,1.56,1.88,2.16,2.32,2.02,2.36,2.29,1.83,1.72,1.69,1.34,1.21,1.07,1.03,1.06,0.75,0.69,0.71,0.56,0.54,0.51,0.37,1.19,0.75,1.76,3.10,1.76,2.24,2.92,2.41,1.79,1.61,1.05,1.00,1.35,1.07,1.12,0.87,1.39
PB Ratio,-41.08,-26.09,-34.15,-48.58,1376.10,-44.16,-36.37,-42.36,-107.45,-20.68,-18.80,-17.71,-23.15,-18.01,-14.33,-11.32,-17.81,-9.86,-8.02,-7.09,-8.60,-7.91,-7.16,-3.90,-4.27,-1.78,-3.55,-5.67,-17.12,-34.41,-18.64,-10.90,-9.28,-4.75,-3.05,-2.94,-4.62,-3.70,-3.88,-3.03,-3.03
P/FCF Ratio,27.29,27.07,25.20,21.71,23.13,26.23,20.93,24.43,18.60,14.46,15.68,17.18,16.02,13.38,14.70,12.62,19.19,15.50,12.57,15.21,9.99,9.02,8.36,5.96,8.23,5.75,6.64,5.04,6.26,7.68,10.84,12.09,11.53,12.44,10.88,9.23,12.50,10.18,10.52,8.26,13.17
P/OCF Ratio,12.18,12.42,12.84,12.79,13.87,15.59,13.74,16.61,13.73,10.50,9.84,9.69,8.48,7.38,7.69,7.39,9.54,7.26,6.45,7.27,5.42,5.16,5.03,3.81,5.18,3.43,4.99,4.38,5.56,6.99,9.53,10.26,9.44,9.65,8.13,6.90,8.91,7.16,7.34,5.82,9.28
Debt / Equity Ratio,-13.45,-8.16,-9.87,-11.46,262.33,-7.77,-7.28,-8.69,-22.09,-5.27,-5.06,-4.81,-7.87,-6.87,-6.31,-5.16,-7.69,-5.98,-5.14,-4.47,-6.69,-10.53,-9.83,-7.34,-6.06,-4.86,-5.27,-4.72,-11.30,-12.09,-5.48,-3.57,-3.96,-2.27,-2.28,-2.33,-2.74,-2.75,-2.73,-2.69,-2.69
Quick Ratio,0.97,0.74,0.87,0.57,1.15,0.64,0.66,0.92,1.50,0.94,0.85,0.49,1.11,0.97,0.91,0.51,0.90,0.70,0.62,0.31,0.90,0.65,0.51,0.25,0.76,0.44,0.84,0.78,1.31,0.96,0.70,1.17,1.72,0.66,0.51,0.37,1.06,0.93,0.78,0.43,0.43
